Address,Locked Celo Balance,Locked Celo in USD,Snapshot Date
0x4aa017d8f14c0d0fb08b9459953465d8abd233b4,71100.32681719067,34587.96268577829,2023-08-15 12-00
0x34e1dfae8bb6f3667e563826b67d7085ed818023,0,0,2023-08-15 12-00
0x2e88b48f5acd78e1c07562202c53729a95125179,68622.69439333127,33382.67627344068,2023-08-15 12-00
0x69db7f52894fdf96f4384caedd70452939b35233,0,0,2023-08-15 12-00
0x08a76efaa57b28e4de679ce5c3369308b455380c,0,0,2023-08-15 12-00
0xcd37c8b0f8a71a6e3febd14ad86971b1bc5e3876,63539.668699999995,30909.952013482896,2023-08-15 12-00
0x97c4efd0612ac0e9eada06e65112480b4d0a129b,64998.28106055787,31619.518792686406,2023-08-15 12-00
0xb4d83b173a0288a3f8c4646ed8ce473d1f9ba978,63929.313385396825,31099.501294653837,2023-08-15 12-00
0x6b5fd8d5c972ee08a907bcebf3fd837735d05576,63869.25795913318,31070.28631160564,2023-08-15 12-00
0x88c462e6cafbe932a7f07e86d984f0801aa7afb9,62963.257023346974,30629.54675437653,2023-08-15 12-00
0x226ea5c05331bc194b3912f63fe0dec98f935deb,41068.59852600011,19978.517919147696,2023-08-15 12-00
0x8d8234f98f803483082467837814704fc9799695,29477.54783558084,14339.854262931505,2023-08-15 12-00
0x0a3cbf90327c93054ddf210fd6d5fa2cdfc875d0,58128.81489021704,28277.750193199212,2023-08-15 12-00
0xa2d20dd35889b6594c1dfb2f8ae2763aa406aea9,18056.616427621215,8783.94802369561,2023-08-15 12-00
0x9eb1d96b5f0bdd3114ea1461182c688178ae6c4c,58464.565403061984,28441.081737931352,2023-08-15 12-00
0x47b2db6af05a55d42ed0f3731735f9479abf0673,58532.27639776408,28474.020902391097,2023-08-15 12-00
0x7dbb949346aeda9233218831455d57eb8344af82,58368.07968025601,28394.144617815098,2023-08-15 12-00
0x2c4c406fd6f886095b94238839f2a41a43a17222,0,0,2023-08-15 12-00
0x47718d7d6f8668878bba567c3720193cc8fd3a47,0,0,2023-08-15 12-00
0x067e453918f2c44d937b05a7ee9dbfb804c54add,58511.528122054595,28463.927550951532,2023-08-15 12-00
0x35ae10f412503abcf9275133613e8df7f56e72be,58464.194433658355,28440.901273558477,2023-08-15 12-00
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,57977.974729265465,28204.37143262158,2023-08-15 12-00
0x01b2b83fdf26afc3ca7062c35bc68c8dde56db04,57734.6792410648,28086.016206363067,2023-08-15 12-00
0x87fd391ab38f1424a9c20e92a03eb2f948b34f35,57427.7003657361,27936.68111381854,2023-08-15 12-00
0xcf09f004f2570e5fa5d5403e62e4b1ab3704f829,57222.66667966472,27836.938991656454,2023-08-15 12-00
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,55548.16684141634,27022.350078843283,2023-08-15 12-00
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,56145.03501987591,27312.706751013975,2023-08-15 12-00
0x69538060181e15b80db6e2a955f448a8723ac49a,62433.81302329284,30371.989720002195,2023-08-15 12-00
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,55834.1313490329,27161.462374969986,2023-08-15 12-00
0x22e67f5e69d7bdf087ba157e4b42ad9fe2760728,53645.01,26096.52707967,2023-08-15 12-00
0x5024e430d42e53b3465ceb255f190b1a35f9ebbc,55270.99449434581,26887.514878680922,2023-08-15 12-00
0xa2d3f9671626f7e399b24cfc953b972439ff96d9,136178.7175710252,66246.45220062391,2023-08-15 12-00
0x6a8aabaf844c7ee1464ba37843e401a71a75ea08,55141.06574658906,26824.30883054594,2023-08-15 12-00
0xc6b87d361596e6ca611f8530becc3dadd1640cef,0,0,2023-08-15 12-00
0x31dcd357424e2eac02e3e5082f88d7d9a4c687ee,53389.56008730563,25972.259126991306,2023-08-15 12-00
0x5742339a2cc7e14f660655a355d7a0a0cbc7840d,53814.41829377203,26178.9386241164,2023-08-15 12-00
0x4b401e52d022a66f4ab1ec6c1574e5a69828856a,52468.781805043334,25524.330878354016,2023-08-15 12-00
0xa2ce5ac9e6437db974bab92faf55d7055b93eee6,52115.30462801607,25352.375896477093,2023-08-15 12-00
0x81383e7c8801b102f742f4f5a5fad06867212b05,50120.016460873354,24381.734047671678,2023-08-15 12-00
0xbea90ce4ad218c6b5dd7d42f4d63deadbcb0c882,50000.100000000006,24323.398646700003,2023-08-15 12-00
0x5d48cb4c473cd7436d9c96e351000b760b5a75d9,0,0,2023-08-15 12-00
0xfe6b868763a16e5b42b2a60f0b6eaaa0fa513cc1,49097.236440733155,23884.185319614135,2023-08-15 12-00
0x864cbcf576009648bdc4c70ea2bc07aa6abe32a1,0,0,2023-08-15 12-00
0x7622c280eb80de9015bc21c0b1b0f72b7f34c17f,0,0,2023-08-15 12-00
0xea6916f993571074f3a0b49a67926c9be4667cb6,47414.298028301004,23065.491318933502,2023-08-15 12-00
0x29b22526e641cd489375288c62a59093ba4e8963,48089.256513346045,23393.83634827791,2023-08-15 12-00
0x472b5caadef3d79eb786cde75d5351584cb12e54,22984.613912278863,11181.25617606456,2023-08-15 12-00
0x6f8e6ff69935f000b09d182a4739342faeaf0c77,45762.17155976542,22261.786312164404,2023-08-15 12-00
0xe267d978037b89db06c6a5fcf82fad8297e290ff,3131.2064657681676,1523.2286157828432,2023-08-15 12-00
0x8fcdc63833207878c674e5dc498bc04163ff2426,0,0,2023-08-15 12-00
0x85385118f1ce377fbd11f409a46aa7caa4ec0304,0,0,2023-08-15 12-00
0xcc4b2bcbbc9639ef1e91f47acfd12bd131525e79,43328.118380927335,21077.699764414578,2023-08-15 12-00
0x21fb4411fa5828344c2788ab07d4cc12a12571b9,40767.74136544243,19832.16083882268,2023-08-15 12-00
0x99cb2684ab6f51aac58bed6807a9daea80fdd2e5,10364.72198010811,5042.095207497252,2023-08-15 12-00
0x03b60711d1c5133539ed1e987c0e41bf2f8c034c,41962.15854083177,20413.20537888281,2023-08-15 12-00
0x1a81539281d80deb1c2a042225be8bd4071c9539,40320.454283511885,19614.570433937177,2023-08-15 12-00
0x0442efa0c708d8dd9c288256be756e01ec1601f0,39687.68305646547,19306.748113429585,2023-08-15 12-00
0x5ad57905651b7ee2f6adcdaf0c7fd24ab7b5d63d,39530.31806901044,19230.1952400773,2023-08-15 12-00
0x8e3ddaf0f0d107160324ae6c012d8ef47cf481dc,24626.469702487455,11979.964836759964,2023-08-15 12-00
0x0cfd558fd27a1d11a3d5d7023c148bbe3de42d6b,0,0,2023-08-15 12-00
0x355f4c21493d6c1b5ebd0c68b019c6722dcc04e6,0,0,2023-08-15 12-00
0x17e1796726b3a342a3405d5261b4755a07c3d55a,37349.48339456461,18169.29113850366,2023-08-15 12-00
0x0e7f5e44ee4f6ede5fd5a32c9e65bc041b25e2f1,36633.659663752805,17821.066515646835,2023-08-15 12-00
0x7194dfe766a92308880a943fd70f31c8e7c50e66,35645.549509667704,17340.38353331952,2023-08-15 12-00
0xc7521e3e497c904f2539bf408415aeb4fec2cb28,35203.5437827407,17125.36233335852,2023-08-15 12-00
0x481eade762d6d0b49580189b78709c9347b395bf,35104.98317511759,17077.415850249927,2023-08-15 12-00
0xd25c6a9fef4744e8d4f90bf6bdfaf7686909d799,35100.62407317567,17075.295291005546,2023-08-15 12-00
0x89d5bd54c43ddd10905a030de6ff02ebb6c51654,34602.11963979879,16832.789334813995,2023-08-15 12-00
0xc1f0ecc6e47f0b915032d243090aee4ced5a8b77,33906.43343456985,16494.36095361489,2023-08-15 12-00
0x1c0d7f105d0f91beec11d0e6110bd5f09081e1f0,33578.74511375195,16334.951399251571,2023-08-15 12-00
0xd206ceab2919c0c2d7eea697c04bdff7b392209a,33246.9807253884,16173.558972537518,2023-08-15 12-00
0x6ee91213ac641aa3fd8d852c2cea1e59522e2be0,32435.101224544254,15778.606387400368,2023-08-15 12-00
0x77ae7af49e703592ae822fda77af841621dd6d31,33308.81607509729,16203.639829604352,2023-08-15 12-00
0xbb52945b7d568c676a1db7503a43dea0ef30295b,34876.35464047796,16966.19561288939,2023-08-15 12-00
0x8c64658c8419b2f35876870496f1c36c5fe9f8e3,46676.07952445798,22706.372378024498,2023-08-15 12-00
0x7c75b0b81a54359e9dccda9cb663ca2e3de6b710,30987.945493940646,15074.612880600824,2023-08-15 12-00
0x0861a61bf679a30680510ecc238ee43b82c5e843,30000,14594.01,2023-08-15 12-00
0xf83c93ea360b66ddcd532960304948b1c10786a1,30294.637852084168,14737.341591989829,2023-08-15 12-00
0x4e957bbc61afdab63263ffdbaf201f6f596e3e2d,34448.77170506256,16758.190625046667,2023-08-15 12-00
0xf24fe4692947c0d6a6cde4a8fb644c3d30efaea4,28336.167151189686,13784.610225537792,2023-08-15 12-00
0xfce209d7d98d42f78fec96f23e7a3fb365bb1a1b,28013.09911547542,13627.44828740798,2023-08-15 12-00
0xa76aef0d002f6c5b77e1ee361062874b171f8d93,30105.294059019056,14645.232085008822,2023-08-15 12-00
0xd8de86d604a1f7e76aa01d1eaa56b964263d143d,26116.2869059515,12704.711742277508,2023-08-15 12-00
0x9603a2f3140e684c394a3dfb868cecf3c3c9ab6d,26382.463665064937,12834.197951753144,2023-08-15 12-00
0xd4dc24c72857d691b7f0e996e6d26d94b5562059,29400.632401641313,14302.437442529244,2023-08-15 12-00
0x5cc339aca35dbe1b19229f4acf906b6a25742693,389438.19999999995,189448.83283939998,2023-08-15 12-00
0x1c9d376f7d85b1853988129465f47acf74a23a5f,26089.496616348668,12691.679150465287,2023-08-15 12-00
0x8d224cb2e2c4ae5a057453a04a4d47d17d6e7d37,0,0,2023-08-15 12-00
0x28d9f55c1fa2886e05fa5a4451c0f6e88827215a,25704.14434951817,12504.217989277055,2023-08-15 12-00
0x0b84c4f1afce1bfcb32baa86cfda02de79b761f9,24827.750454815614,12077.881280502786,2023-08-15 12-00
0x34649ada2cb44d851a2103feaa8922deddabfc1c,24639.43786894997,11986.273421794485,2023-08-15 12-00
0x44eb9bf2d6b161499f1b706c331aa2ba1d5069c7,33090.096147513956,16097.23980259267,2023-08-15 12-00
0x5659ad288c52203f744fbfb0284a3d8daaa35d09,0,0,2023-08-15 12-00
0x8493bd3de67ac341d4cc11531f96a1a2cdbf29ad,23577.852482154733,11469.847163436365,2023-08-15 12-00
0xfe62152e47291c4877f6f5a7e90de13a37722aff,29882.962533026104,14537.07513455361,2023-08-15 12-00
0xe075ba4b1dcaf75513118d7aa08a057c658842c9,22853.334574631146,11117.393110517089,2023-08-15 12-00
