Address,Locked Celo Balance,Locked Celo in USD,Snapshot Date
0x70a9f34b9c6e94cbb3eacdf262cee0831f10a78b,987437.737476423,581713.3952756855,2023-12-15 12-00
0xdae1391ba9a9b67e6fe2c25f358c4ca3b3ffed93,958722.918456153,564797.0933833781,2023-12-15 12-00
0x893745c8970007f87f27b2a874c6e984437a83de,843329.5295967121,496817.23249883746,2023-12-15 12-00
0x0ed27270c4914877bf2a6cb3abf4ca493117acb8,829532.857388195,488689.41974738915,2023-12-15 12-00
0x8f535aecd81b81f74c1a495766c87e50bfa61629,753673.494362696,443999.60695798526,2023-12-15 12-00
0x4385bf4e4ae27700c4a055836e1f16e9a2a81176,707236.551182692,416642.95361344045,2023-12-15 12-00
0x8053d7d0365287126f6e5dcbf87fbca0b1f1c52b,642836.888839575,378704.2109318374,2023-12-15 12-00
0x0a4dfffc51a8f8588e59c51fee29df42d2364bda,632689.802021599,372726.4200281523,2023-12-15 12-00
0xa22089ea702269b5bc4b49ab404df9532741a922,631198.790359787,371848.04418401554,2023-12-15 12-00
0xf62c998253dd5d75bd7fc4311d8df21ab15c70d5,610914.685002761,359898.39374071656,2023-12-15 12-00
0xcb063993fcb57986763166c56b9501e21327f6ce,586058.440585609,345255.2321671504,2023-12-15 12-00
0xa94d1fca8c5583396601dbb02d12615e6f4859bd,580908.5435586179,342221.3557299917,2023-12-15 12-00
0xddccf2341e4503af58788e7f71f82f69a0c65402,535704.7911319489,315591.192322907,2023-12-15 12-00
0x88d6af106fbc051ebc23eea5eb060d726f0c213f,521823.010788373,307413.2411775816,2023-12-15 12-00
0x43720c8db4c2e4ca7fa4f5709af36988bc1482ec,494127.844032096,291097.6307091242,2023-12-15 12-00
0x613629cdf3cef733016c7801eae9ccb5da652645,445021.58923031,262168.4485178249,2023-12-15 12-00
0x5dfe79c1aa3046d92f1d208677d9a862903e7c65,431717.832906446,254331.01941484804,2023-12-15 12-00
0xc86b2257a32dd69c1d45f273c6424ce3015601b1,430541.738644486,253638.16581980773,2023-12-15 12-00
0xe2b40fa787ba180a1b79d6c1343cc9403b7adbb7,423822.42988387495,249679.72695860913,2023-12-15 12-00
0x67f09c27016f87ce5737782a684da673b526d12e,422737.002830467,249040.28668546776,2023-12-15 12-00
0xeecd433a5c357fb25a81b688d5fcec1bec09fa7c,415748.32618367596,244923.1594313701,2023-12-15 12-00
0x9ad2afcf9f7d4625880a415cafb179b05e940579,408193.82629336603,240472.69778299006,2023-12-15 12-00
0x5cc339aca35dbe1b19229f4acf906b6a25742693,389438.19999999995,229423.49575479998,2023-12-15 12-00
0xff823e033adb6dd120333ced6c0e846d700e548a,383479.20254719496,225912.96692938823,2023-12-15 12-00
0x65da263720ec6819ea84302161b571a7281710e5,360431.121931588,212335.01996560555,2023-12-15 12-00
0x9605fbd9c8fbf7344485d38320a05cc392d5761e,347378.625224864,204645.61142072052,2023-12-15 12-00
0xc4e6c30e31fbe825bed5d0f03a4612badd743fb8,324452.408941022,191139.45644088124,2023-12-15 12-00
0x402be96c77f4605955a35e6b9f366561f71db33e,323881.61572262796,190803.19416482025,2023-12-15 12-00
0x1576aada4eb0a43a0cac6da3987b837b93a70bd2,323142.089692617,190367.52902717638,2023-12-15 12-00
0x893c0ff5597c1ceb04e4fa957fba1309cbb3ba25,316312.78700185,186344.29120180788,2023-12-15 12-00
0x2a604fa400a5295b6a1b2e5218cc0def7223ed39,314642.812243331,185360.4856919177,2023-12-15 12-00
0xb79b6d58efe477e56811da37141ba3186ac64dfa,314276.10967249697,185144.4560736034,2023-12-15 12-00
0x5b95c32d4861538de7cbc10d52f2cb30d3a13403,303164.77041100804,178598.6105559106,2023-12-15 12-00
0x197203da685e65201c0b590c34d0b92946863fbf,299288.716411957,176315.17288031365,2023-12-15 12-00
0x7e400c912c9f19ddbb81903881ec8c17734dff42,275208.224524354,162129.01798244027,2023-12-15 12-00
0x0c8615aba223094d2de13204a2784d6bc277def6,261140.29431752302,153841.40334657326,2023-12-15 12-00
0x0d630ca9f913bf2aca031fda3376f670d73cf283,244609.752984926,144103.0300199617,2023-12-15 12-00
0xa101c6a180a4c9949dee6992a32e9e648cd3e4ce,239231.06444361902,140934.3692986382,2023-12-15 12-00
0x70f926b869cc07f4b06951062de3bf1766aab3cb,238925.341607366,140754.26369568182,2023-12-15 12-00
0x9e6db6895535f70f6966e8bce37a0a3e20df0294,227609,134087.648426,2023-12-15 12-00
0x26f5ce98b6e6515e943b53020857ac617662740e,225915.48094488602,133089.97264136557,2023-12-15 12-00
0xad60ae22da620346668b5a3e4acaf9041da2da1b,220905.893988484,130138.75483113177,2023-12-15 12-00
0xc883f1d13bd8ccad5a3c95bdcf1f69ea9452a26f,219455.914640909,129284.55169776447,2023-12-15 12-00
0x49848b562143d5c7f887220ed0cdcbbd496e6a81,212552.645011404,125217.73891324826,2023-12-15 12-00
0x5f2b5b9736dde361f53338ede72ab9ff822a22db,212069.502722505,124933.11302686583,2023-12-15 12-00
0x0222bffd588171faf8ec3f13267581ebdd56b41b,185188.908078352,109097.37839367025,2023-12-15 12-00
0x14d2fe88de6520d5ea5c9c827d347e39ecf1117e,177692.115265595,104680.91279257573,2023-12-15 12-00
0x12f171272d878958c13c6f5040e68f662c3047c0,172492.867708478,101617.96326721231,2023-12-15 12-00
0x2879bfd5e7c4ef331384e908aaa3bd3014b703fa,160561.378457379,94588.95590854037,2023-12-15 12-00
0xcb5e94aed0a4988106342ba680c8a219a431ee5e,158442.48309723698,93340.68498734567,2023-12-15 12-00
0x89754202d38684811826124e558c70b674ef3014,158173.36573986302,93182.14418447367,2023-12-15 12-00
0xa87e3632e0a46b636cf1d59fe39d5c6de39d0a3c,154540.51156152002,91041.97892805332,2023-12-15 12-00
0xa2d3f9671626f7e399b24cfc953b972439ff96d9,136266.372323908,80276.42766522674,2023-12-15 12-00
0x800fd4dd74c5b3047d62757fd8f7a8577d19625f,129570.033209368,76331.52054410362,2023-12-15 12-00
0x52f04f639b23792fbcb96a695acacff0173f260b,123560.908069373,72791.46079638062,2023-12-15 12-00
0x76c429f745abd6b0bd9b3bdee451038a0109ff73,117632.82914474,69299.14650877436,2023-12-15 12-00
0xec15d94bfc46e788dc3f232f21264d648fb02346,114294.131943747,67332.27324590857,2023-12-15 12-00
0xa3415d81a7e8a6cd0643b74e5722c83fc0b648bd,110807.480752809,65278.238216210324,2023-12-15 12-00
0x7dfbd308340880e9ebef746120f024284081ed39,106789.071173349,62910.93687521633,2023-12-15 12-00
0x522f1158d367aeaa43b8f8f0564f1f72acb2048e,106208.066818712,62568.6590758387,2023-12-15 12-00
0x91453ac562951b28564341b3187365a7a511d597,106185.17828439201,62555.175119831314,2023-12-15 12-00
0x762bfff5b40353273b4f105065c7e1fa7820dfa5,104923.567705017,61811.942664973394,2023-12-15 12-00
0x24ca142a6de916209076966454cc3c4af9b142ad,104878.338493114,61785.297503032365,2023-12-15 12-00
0x6d55e81ad355f2cd59de9d70249d350365ba9e3d,104448.169450081,61531.87889741502,2023-12-15 12-00
0x6d70cd504b902c5dcbaffba2e12a3c34611983d9,103102.341088127,60739.03256779085,2023-12-15 12-00
0xb3acce79f74c43200ea3f1ee5f674d09ef8cf78d,101776.10930925199,59957.73085961068,2023-12-15 12-00
0xab74cff04f0c40679554ca8e224df02b06bc47ac,101030.881643454,59518.70680850177,2023-12-15 12-00
0xb89450ec3ae6257600a9bff818d676f1ac569e40,98779.4551417274,58192.3599363636,2023-12-15 12-00
0xae89e059f87bd83d60e761c71ed481dd23c212de,97997.3145594797,57731.589969393324,2023-12-15 12-00
0xe004118f8208fc028ba658aa1d2aa6c4cda3dcbf,97715.6535492272,57565.659524999435,2023-12-15 12-00
0xf1d7bd98029f5cdcdc60d695a44ad42827f18eda,97080,57191.18712,2023-12-15 12-00
0x351aebcded9240ae77dd0a3987e2110b15e0f038,93053.1374612363,54818.906022338764,2023-12-15 12-00
0x495fac5989edf81e04d91da73e8e41c6d097f68d,92660.6154620147,54587.66581728933,2023-12-15 12-00
0xfefe19e2ce425be7e8ed6576447ef6467bb49e69,88714.1491689572,52262.747273521054,2023-12-15 12-00
0x32d613eccdba32b5813845d0768bf1b2f351729b,85967.6395470918,50644.740004145446,2023-12-15 12-00
0x8d7ab081c7cd2ed14ee81e29ac01ab25676a48ec,84074.9741819697,49529.744340236895,2023-12-15 12-00
0x46a2d36b43a315405f72bc5cffcf50720df2d006,83973.6124959655,49470.03075194822,2023-12-15 12-00
0xc7838a9fbcc69ba447e237fce8e27e2b91dc1212,83795.8408922062,49365.303011371165,2023-12-15 12-00
0xcff6304a82638e75a1aaf86a994ae20033c1878b,83792.34015177551,49363.24067617308,2023-12-15 12-00
0x4872bdfd6b264c48c9c93af100d50011b0b384f9,79599.08704377331,46892.93656470547,2023-12-15 12-00
0xb86f6b74ddc3841af575325de8a2b3b28ac0f752,79399.95572447,46775.62551666542,2023-12-15 12-00
0x2e5ef3dac8e3156533ed29ded8ce8b9f8920f2ca,78630.38307643839,46322.259495692924,2023-12-15 12-00
0xdfa0022c44b2959330f5953fe32691558a46d475,77432.7779670996,45616.73355930991,2023-12-15 12-00
0x56e73576aa23b24dbf762d3a42f0b0cdd56d9884,74609.44775572189,43953.47020516435,2023-12-15 12-00
0x2cf21fcccb2bcd7200c404eaae02a3bbbbdffe75,73574.6841124883,43343.87645624444,2023-12-15 12-00
0x616bed91b7774793a93e316c657d83309d5fe185,72307.6475568543,42597.44748280866,2023-12-15 12-00
0x4aa017d8f14c0d0fb08b9459953465d8abd233b4,72014.157373196,42424.548306752986,2023-12-15 12-00
0x0e29ce1ac2fa877357c8ef9fbab9398ad698e46e,70647.25487485,41619.28690834239,2023-12-15 12-00
0xf93b6e547cb0dc2b7655c84e39f1d2317b71f245,69637.90532515,41024.66495772042,2023-12-15 12-00
0x2e88b48f5acd78e1c07562202c53729a95125179,69507.3239907864,40947.737665508146,2023-12-15 12-00
0xb2e5fb92d905f3c9cf50800b6212600c7e220d6b,69299.0586757373,40825.0456526983,2023-12-15 12-00
0xb4d83b173a0288a3f8c4646ed8ce473d1f9ba978,64752.6692823131,38146.7040115806,2023-12-15 12-00
0x6b5fd8d5c972ee08a907bcebf3fd837735d05576,64689.940292601605,38109.7494855357,2023-12-15 12-00
0x27fb19a794d4035a466a422c0c1bd809227dc8a5,63652.5083138513,37498.5837828062,2023-12-15 12-00
0xcd37c8b0f8a71a6e3febd14ad86971b1bc5e3876,63539.668699999995,37432.1083865318,2023-12-15 12-00
0x69538060181e15b80db6e2a955f448a8723ac49a,63236.313338575295,37253.39749614145,2023-12-15 12-00
0x47b2db6af05a55d42ed0f3731735f9479abf0673,59286.2519908801,34926.36105535534,2023-12-15 12-00
0x067e453918f2c44d937b05a7ee9dbfb804c54add,59259.8420754672,34910.802604446784,2023-12-15 12-00
0x35ae10f412503abcf9275133613e8df7f56e72be,59215.424885448905,34884.63581596635,2023-12-15 12-00
0x5e941e767c56364602043573cd55365e89489070,58766.2126379369,34619.99859198556,2023-12-15 12-00
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,58723.5596257465,34594.87110536203,2023-12-15 12-00
0x01b2b83fdf26afc3ca7062c35bc68c8dde56db04,58477.700065602905,34450.03179644759,2023-12-15 12-00
0x9eb1d96b5f0bdd3114ea1461182c688178ae6c4c,58464.565403062,34442.29398285947,2023-12-15 12-00
0x7dbb949346aeda9233218831455d57eb8344af82,58368.079680256,34385.452892754336,2023-12-15 12-00
0x0a3cbf90327c93054ddf210fd6d5fa2cdfc875d0,58190.8595646223,34281.0500415529,2023-12-15 12-00
0x87fd391ab38f1424a9c20e92a03eb2f948b34f35,58166.0116600171,34266.411793079315,2023-12-15 12-00
0xcf09f004f2570e5fa5d5403e62e4b1ab3704f829,57957.933003446,34143.82974339209,2023-12-15 12-00
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,56858.1892958579,33495.95532884003,2023-12-15 12-00
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,56549.6053670752,33314.16421621914,2023-12-15 12-00
0x5024e430d42e53b3465ceb255f190b1a35f9ebbc,55979.252320815,32978.16125172461,2023-12-15 12-00
0x6a8aabaf844c7ee1464ba37843e401a71a75ea08,55849.5949348094,32901.778270425304,2023-12-15 12-00
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,55697.9872155023,32812.464040473424,2023-12-15 12-00
0x5742339a2cc7e14f660655a355d7a0a0cbc7840d,54502.1051027324,32107.953145491098,2023-12-15 12-00
0x22e67f5e69d7bdf087ba157e4b42ad9fe2760728,53645.01,31603.026421140003,2023-12-15 12-00
0x31dcd357424e2eac02e3e5082f88d7d9a4c687ee,53390.5065595833,31453.094881342357,2023-12-15 12-00
0x4b401e52d022a66f4ab1ec6c1574e5a69828856a,53141.131302256195,31306.18442599736,2023-12-15 12-00
0x6cc29a817e33cabf107623dfbed9342358cfdb88,53113.592593649,31289.96098721494,2023-12-15 12-00
0xa2ce5ac9e6437db974bab92faf55d7055b93eee6,52784.9555865242,31096.356325399618,2023-12-15 12-00
0x2691f80105382d06839485e078b643b64e2b3966,52055.751281991805,30666.77186073932,2023-12-15 12-00
0x8994ae56ce90b854b532ae183b2245c6ca258480,51046.28053205481,30072.078509360937,2023-12-15 12-00
0x81383e7c8801b102f742f4f5a5fad06867212b05,50503.2344754486,29752.162474769426,2023-12-15 12-00
0x51140dc8b1972fb3545880c79cd16e9b499f4250,50283.8862931914,29622.94138972716,2023-12-15 12-00
0xbea90ce4ad218c6b5dd7d42f4d63deadbcb0c882,50000.100000000006,29455.758911400004,2023-12-15 12-00
0xfe6b868763a16e5b42b2a60f0b6eaaa0fa513cc1,49097.236440733206,28923.869348546104,2023-12-15 12-00
0xea6916f993571074f3a0b49a67926c9be4667cb6,47414.298028301,27932.426768644513,2023-12-15 12-00
0x8c64658c8419b2f35876870496f1c36c5fe9f8e3,47276.0359698628,27850.974654349757,2023-12-15 12-00
0xc1013a0c0e4ffdd4bdcf43f82e16deed97126375,47131.717328609295,27765.954522326338,2023-12-15 12-00
0x08d06baef01e58f9a10d2b50443b98d2e1a31041,46550.79995274299,27423.727963360237,2023-12-15 12-00
0x6f8e6ff69935f000b09d182a4739342faeaf0c77,45762.1715597654,26959.135936259634,2023-12-15 12-00
0xdfb94147574868d6f0ec97260f74ddac132cc07e,44274.4888258422,26082.721210147203,2023-12-15 12-00
0xcc4b2bcbbc9639ef1e91f47acfd12bd131525e79,43878.2833054284,25849.310991194146,2023-12-15 12-00
0x29b22526e641cd489375288c62a59093ba4e8963,42691.1638093932,25149.962276406866,2023-12-15 12-00
0x03b60711d1c5133539ed1e987c0e41bf2f8c034c,42462.9958512255,25015.545337898864,2023-12-15 12-00
0x00d9651368bc7bf25710262d7b82dd5095495cee,41710.4415688821,24572.205074410413,2023-12-15 12-00
0x226ea5c05331bc194b3912f63fe0dec98f935deb,41545.581980911906,24475.083983102937,2023-12-15 12-00
0x21fb4411fa5828344c2788ab07d4cc12a12571b9,40912.1477538466,24101.919011859587,2023-12-15 12-00
0x580f29ab04b7ed4e5aa86584d38c9317d9cf0358,40318.2813065554,23752.06397363008,2023-12-15 12-00
0x6df1f8302ea55e2d53bded2387cee158d97e0ce1,40030.096818575,23582.290457177995,2023-12-15 12-00
0xffb9f456d3eef70ab79c58ea9b038513139612c8,39133.4841476095,23054.083380134827,2023-12-15 12-00
0xc7521e3e497c904f2539bf408415aeb4fec2cb28,38961.1536012523,22952.561042648147,2023-12-15 12-00
0x17e1796726b3a342a3405d5261b4755a07c3d55a,37821.570897670004,22281.21691780997,2023-12-15 12-00
0x0e7f5e44ee4f6ede5fd5a32c9e65bc041b25e2f1,37105.3928414369,21859.306398390258,2023-12-15 12-00
0x7194dfe766a92308880a943fd70f31c8e7c50e66,35975.2579731869,21193.528125616027,2023-12-15 12-00
0x481eade762d6d0b49580189b78709c9347b395bf,35557.5289022917,20947.438081744673,2023-12-15 12-00
0xd25c6a9fef4744e8d4f90bf6bdfaf7686909d799,35536.154429522,20934.846080593426,2023-12-15 12-00
0xbb52945b7d568c676a1db7503a43dea0ef30295b,35324.495248711304,20810.154693949313,2023-12-15 12-00
0x89d5bd54c43ddd10905a030de6ff02ebb6c51654,35047.9631665925,20647.245772923972,2023-12-15 12-00
0x4e957bbc61afdab63263ffdbaf201f6f596e3e2d,34890.7374577037,20554.621906657656,2023-12-15 12-00
0xc229aea91c389b0dbf87962b58ff13d808bdcb54,34366.9303507153,20246.039806631296,2023-12-15 12-00
0xc1f0ecc6e47f0b915032d243090aee4ced5a8b77,34342.0725785455,20231.395745037255,2023-12-15 12-00
0x1c0d7f105d0f91beec11d0e6110bd5f09081e1f0,34009.0324506709,20035.197143144538,2023-12-15 12-00
0x1e8e5b3627e633ec8bf562c62113fae309698d13,33870.2521325835,19953.439714834796,2023-12-15 12-00
0x77ae7af49e703592ae822fda77af841621dd6d31,33738.0489777635,19875.556985486168,2023-12-15 12-00
0xd206ceab2919c0c2d7eea697c04bdff7b392209a,33636.8335944046,19815.929586134072,2023-12-15 12-00
0x44eb9bf2d6b161499f1b706c331aa2ba1d5069c7,33515.6821815007,19744.557592672605,2023-12-15 12-00
0x7bc36e0f30ec575bc0aa3f780257bb1ce290893d,33336.5331440271,19639.01838661038,2023-12-15 12-00
0x1d083becfaac301b4b845d0e5b80a9da5f6de946,32719.7208405145,19275.64562323886,2023-12-15 12-00
0x6ee91213ac641aa3fd8d852c2cea1e59522e2be0,32435.1012245443,19107.972222796194,2023-12-15 12-00
0x2d9ceba7c6a25eac29e1d4a21bf0cc099f2808c1,32115.1567204684,18919.488436222022,2023-12-15 12-00
0x293d502bf45acf208333644c344fb81f3a9a6fdf,32033.2332350475,18871.226164031774,2023-12-15 12-00
0x7c75b0b81a54359e9dccda9cb663ca2e3de6b710,31383.936048677,18488.7161013803,2023-12-15 12-00
0xb5c5e8039a28540175f876bdd7205c52d10b2be2,31187.239628898198,18372.839486738732,2023-12-15 12-00
0x15ed3f6b79f5fb9ef1d99d37314dd626b3005f0b,30693.5945573438,18082.026264055035,2023-12-15 12-00
0xf83c93ea360b66ddcd532960304948b1c10786a1,30684.989575805903,18076.95694896132,2023-12-15 12-00
0xa76aef0d002f6c5b77e1ee361062874b171f8d93,30487.814001526902,17960.79805769552,2023-12-15 12-00
0x152fc03c0422c1d30da548ca949e50a29f21692a,30281.152504303802,17839.05087642043,2023-12-15 12-00
0xfe62152e47291c4877f6f5a7e90de13a37722aff,30264.6780438719,17829.34554113755,2023-12-15 12-00
0xda5fc5db514ffe24f30229711fc4545624e52320,30063.7636525878,17710.984060430612,2023-12-15 12-00
0x0861a61bf679a30680510ecc238ee43b82c5e843,30000,17673.420000000002,2023-12-15 12-00
0xd4dc24c72857d691b7f0e996e6d26d94b5562059,29777.197243095,17542.16377666867,2023-12-15 12-00
0x8d8234f98f803483082467837814704fc9799695,29477.547835580797,17365.636115610345,2023-12-15 12-00
0xf24fe4692947c0d6a6cde4a8fb644c3d30efaea4,28593.1489161568,16844.624330592796,2023-12-15 12-00
0xfce209d7d98d42f78fec96f23e7a3fb365bb1a1b,28370.835907535202,16713.656624831692,2023-12-15 12-00
0xf62e0a26be72c059cc19ebc2add8b025e4276db9,27774.6959423895,16362.462225404848,2023-12-15 12-00
0xced4e0669a53757bf761d51645bbea7a43d6ab75,27357.9742615812,16116.965649137148,2023-12-15 12-00
0x0442efa0c708d8dd9c288256be756e01ec1601f0,27099.571734585497,15964.737102848601,2023-12-15 12-00
0x100fe0a2b6d31f275d120fb3bb080fdecc7104dd,26952.213847007697,15877.926508266093,2023-12-15 12-00
0x9603a2f3140e684c394a3dfb868cecf3c3c9ab6d,26697.3502820323,15727.782814049178,2023-12-15 12-00
0x455b1977fe29786f95e9452fe0f048aef7e911cb,26691.6663730432,15724.434343688972,2023-12-15 12-00
0x1c9d376f7d85b1853988129465f47acf74a23a5f,26423.8146494549,15566.639143398974,2023-12-15 12-00
0xd8de86d604a1f7e76aa01d1eaa56b964263d143d,26116.2869059515,15385.470244312712,2023-12-15 12-00
0x98afeecded971fb61ab1615ec67be0fe9a559885,26096.9559442438,15374.082104137244,2023-12-15 12-00
0x28d9f55c1fa2886e05fa5a4451c0f6e88827215a,26034.730848243802,15337.4244289323,2023-12-15 12-00
0x7e1ccf53b9a878886d5e119f58c31ee1a9142e22,25821.2543896412,15211.662458499086,2023-12-15 12-00
0xc40f82f245180209bae60307b7ab07b60fa5ba67,25046.265352758597,14755.105567025028,2023-12-15 12-00
0x8e3ddaf0f0d107160324ae6c012d8ef47cf481dc,24942.905328426,14694.214729650355,2023-12-15 12-00
0x34649ada2cb44d851a2103feaa8922deddabfc1c,24933.5206859693,14688.686105394117,2023-12-15 12-00
0x0b84c4f1afce1bfcb32baa86cfda02de79b761f9,24827.7504548156,14626.375381438238,2023-12-15 12-00
0x335bc1318b6f831594b0b49754c43afa68395f1a,23738.6329725232,13984.761024975032,2023-12-15 12-00
0xe141831c2c1198d79b9ff61cd97c3baca7f071e0,23706.263552965203,13965.691746741544,2023-12-15 12-00
0x8eb004dad9397b8f23e1279905c584920000756d,23675.5196510518,13947.58008370973,2023-12-15 12-00
0x0f66619058bb9675f3d394fcc2ce236a29901571,23675.2151424394,13947.400693423046,2023-12-15 12-00
