Address,Locked Celo Balance,Locked Celo in USD,Snapshot Date
0x7e788daf106e75f466da2615e54cb5ee4dbd6461,45511.03926897821,17871.04734494602,2023-06-15 12-00
0xdfa0022c44b2959330f5953fe32691558a46d475,75949.70096174438,29823.548825152975,2023-06-15 12-00
0x56e73576aa23b24dbf762d3a42f0b0cdd56d9884,73566.66035968284,28887.788356738456,2023-06-15 12-00
0x2cf21fcccb2bcd7200c404eaae02a3bbbbdffe75,72405.12515395666,28431.68251982993,2023-06-15 12-00
0x78318c7088a2ee6452c74937e041f41f576f0f69,0,0,2023-06-15 12-00
0xf93b6e547cb0dc2b7655c84e39f1d2317b71f245,0,0,2023-06-15 12-00
0x616bed91b7774793a93e316c657d83309d5fe185,70919.62239551437,27848.362724158604,2023-06-15 12-00
0xb2e5fb92d905f3c9cf50800b6212600c7e220d6b,69299.03698824978,27211.99934936098,2023-06-15 12-00
0x4aa017d8f14c0d0fb08b9459953465d8abd233b4,70634.23361063073,27736.297683054425,2023-06-15 12-00
0x34e1dfae8bb6f3667e563826b67d7085ed818023,0,0,2023-06-15 12-00
0x2e88b48f5acd78e1c07562202c53729a95125179,68173.0253027407,26769.842710753706,2023-06-15 12-00
0x69db7f52894fdf96f4384caedd70452939b35233,0,0,2023-06-15 12-00
0x08a76efaa57b28e4de679ce5c3369308b455380c,0,0,2023-06-15 12-00
0xcd37c8b0f8a71a6e3febd14ad86971b1bc5e3876,63539.668699999995,24950.439406772497,2023-06-15 12-00
0x97c4efd0612ac0e9eada06e65112480b4d0a129b,64786.86424932402,25440.18191910331,2023-06-15 12-00
0xb4d83b173a0288a3f8c4646ed8ce473d1f9ba978,63509.81274640877,24938.71572019606,2023-06-15 12-00
0x6b5fd8d5c972ee08a907bcebf3fd837735d05576,63450.76104369599,24915.52759283332,2023-06-15 12-00
0x88c462e6cafbe932a7f07e86d984f0801aa7afb9,62758.45943781742,24643.678059744958,2023-06-15 12-00
0x226ea5c05331bc194b3912f63fe0dec98f935deb,40876.66059995352,16051.242701086747,2023-06-15 12-00
0x8d8234f98f803483082467837814704fc9799695,29477.54783558084,11575.096096336707,2023-06-15 12-00
0x0a3cbf90327c93054ddf210fd6d5fa2cdfc875d0,58116.32157521154,22820.826574546194,2023-06-15 12-00
0xa2d20dd35889b6594c1dfb2f8ae2763aa406aea9,17967.95433618078,7055.566468959788,2023-06-15 12-00
0x9eb1d96b5f0bdd3114ea1461182c688178ae6c4c,58149.34141119264,22833.79263864007,2023-06-15 12-00
0x47b2db6af05a55d42ed0f3731735f9479abf0673,58148.18690004478,22833.339290975084,2023-06-15 12-00
0x7dbb949346aeda9233218831455d57eb8344af82,58146.931741152206,22832.846421456943,2023-06-15 12-00
0x2c4c406fd6f886095b94238839f2a41a43a17222,0,0,2023-06-15 12-00
0x47718d7d6f8668878bba567c3720193cc8fd3a47,0,0,2023-06-15 12-00
0x067e453918f2c44d937b05a7ee9dbfb804c54add,58128.31584608375,22825.536424860937,2023-06-15 12-00
0x35ae10f412503abcf9275133613e8df7f56e72be,58081.11365558416,22807.001304706508,2023-06-15 12-00
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,57597.523221268835,22617.10743091174,2023-06-15 12-00
0x01b2b83fdf26afc3ca7062c35bc68c8dde56db04,57355.823585426355,22522.198026407295,2023-06-15 12-00
0x87fd391ab38f1424a9c20e92a03eb2f948b34f35,57050.85910914877,22402.446100684992,2023-06-15 12-00
0xcf09f004f2570e5fa5d5403e62e4b1ab3704f829,56847.72668374948,22322.681075541328,2023-06-15 12-00
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,55471.85325662286,21782.409977544383,2023-06-15 12-00
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,55777.6520837806,21902.489531998548,2023-06-15 12-00
0x69538060181e15b80db6e2a955f448a8723ac49a,62026.819805192914,24356.38146700413,2023-06-15 12-00
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,55468.88739950558,21781.245359600853,2023-06-15 12-00
0x22e67f5e69d7bdf087ba157e4b42ad9fe2760728,53645.01,21065.054301750002,2023-06-15 12-00
0x5024e430d42e53b3465ceb255f190b1a35f9ebbc,54909.43435477423,21561.56213526097,2023-06-15 12-00
0xa2d3f9671626f7e399b24cfc953b972439ff96d9,135485.2003391067,53201.65104315872,2023-06-15 12-00
0x6a8aabaf844c7ee1464ba37843e401a71a75ea08,54779.766245004015,21510.64471025695,2023-06-15 12-00
0xc6b87d361596e6ca611f8530becc3dadd1640cef,54286.77450809333,21317.05917996555,2023-06-15 12-00
0x31dcd357424e2eac02e3e5082f88d7d9a4c687ee,53389.07830458925,20964.556323254586,2023-06-15 12-00
0x5742339a2cc7e14f660655a355d7a0a0cbc7840d,53461.80755960077,20993.11528346623,2023-06-15 12-00
0x4b401e52d022a66f4ab1ec6c1574e5a69828856a,52125.55258968109,20468.40136315302,2023-06-15 12-00
0xa2ce5ac9e6437db974bab92faf55d7055b93eee6,51773.824314469144,20330.28646268417,2023-06-15 12-00
0x81383e7c8801b102f742f4f5a5fad06867212b05,50151.47555061397,19693.23066183734,2023-06-15 12-00
0xbea90ce4ad218c6b5dd7d42f4d63deadbcb0c882,50000.100000000006,19633.789267500004,2023-06-15 12-00
0x5d48cb4c473cd7436d9c96e351000b760b5a75d9,0,0,2023-06-15 12-00
0xfe6b868763a16e5b42b2a60f0b6eaaa0fa513cc1,49097.236440733155,19279.257319364893,2023-06-15 12-00
0x864cbcf576009648bdc4c70ea2bc07aa6abe32a1,0,0,2023-06-15 12-00
0x7622c280eb80de9015bc21c0b1b0f72b7f34c17f,0,0,2023-06-15 12-00
0xea6916f993571074f3a0b49a67926c9be4667cb6,47414.298028301004,18618.409478263096,2023-06-15 12-00
0x29b22526e641cd489375288c62a59093ba4e8963,47773.6974565141,18759.536648736674,2023-06-15 12-00
0x472b5caadef3d79eb786cde75d5351584cb12e54,22984.613912278863,9025.483268004102,2023-06-15 12-00
0x6f8e6ff69935f000b09d182a4739342faeaf0c77,45762.17155976542,17969.660717230887,2023-06-15 12-00
0xe267d978037b89db06c6a5fcf82fad8297e290ff,45220.70221057731,17757.039240538445,2023-06-15 12-00
0x8fcdc63833207878c674e5dc498bc04163ff2426,0,0,2023-06-15 12-00
0x85385118f1ce377fbd11f409a46aa7caa4ec0304,0,0,2023-06-15 12-00
0xcc4b2bcbbc9639ef1e91f47acfd12bd131525e79,43046.36410951772,16903.23102670487,2023-06-15 12-00
0x21fb4411fa5828344c2788ab07d4cc12a12571b9,40812.306483102264,16025.972448252181,2023-06-15 12-00
0x99cb2684ab6f51aac58bed6807a9daea80fdd2e5,10296.708550521218,4043.260030075919,2023-06-15 12-00
0x03b60711d1c5133539ed1e987c0e41bf2f8c034c,41787.994961952696,16409.100921684774,2023-06-15 12-00
0x1a81539281d80deb1c2a042225be8bd4071c9539,40056.15556259497,15729.05088554198,2023-06-15 12-00
0x0442efa0c708d8dd9c288256be756e01ec1601f0,39427.63348847758,15482.245980087933,2023-06-15 12-00
0x5ad57905651b7ee2f6adcdaf0c7fd24ab7b5d63d,39342.43025880569,15448.788801876524,2023-06-15 12-00
0x8e3ddaf0f0d107160324ae6c012d8ef47cf481dc,39377.986092549465,15462.750688891862,2023-06-15 12-00
0x0cfd558fd27a1d11a3d5d7023c148bbe3de42d6b,0,0,2023-06-15 12-00
0x355f4c21493d6c1b5ebd0c68b019c6722dcc04e6,0,0,2023-06-15 12-00
0x17e1796726b3a342a3405d5261b4755a07c3d55a,37104.754645660105,14570.109530484582,2023-06-15 12-00
0x0e7f5e44ee4f6ede5fd5a32c9e65bc041b25e2f1,36393.26919565341,14290.726981403202,2023-06-15 12-00
0x7194dfe766a92308880a943fd70f31c8e7c50e66,35477.2631070859,13931.034290574955,2023-06-15 12-00
0xc7521e3e497c904f2539bf408415aeb4fec2cb28,34972.693933054565,13732.9025901622,2023-06-15 12-00
0x481eade762d6d0b49580189b78709c9347b395bf,34877.09079902417,13695.361629506815,2023-06-15 12-00
0xd25c6a9fef4744e8d4f90bf6bdfaf7686909d799,34870.29335823333,13692.692444444272,2023-06-15 12-00
0x89d5bd54c43ddd10905a030de6ff02ebb6c51654,34375.06011690997,13498.226731407622,2023-06-15 12-00
0xc1f0ecc6e47f0b915032d243090aee4ced5a8b77,33684.28458286131,13226.976448575066,2023-06-15 12-00
0x1c0d7f105d0f91beec11d0e6110bd5f09081e1f0,33359.08675802595,13099.27939270784,2023-06-15 12-00
0xd206ceab2919c0c2d7eea697c04bdff7b392209a,33108.989417233395,13001.072419412123,2023-06-15 12-00
0x6ee91213ac641aa3fd8d852c2cea1e59522e2be0,32435.101224544254,12736.453373347915,2023-06-15 12-00
0x77ae7af49e703592ae822fda77af841621dd6d31,33090.24322566686,12993.711258638736,2023-06-15 12-00
0xbb52945b7d568c676a1db7503a43dea0ef30295b,34149.86257009915,13409.797284713683,2023-06-15 12-00
0x8c64658c8419b2f35876870496f1c36c5fe9f8e3,46371.80773816071,18209.049603582254,2023-06-15 12-00
0x7c75b0b81a54359e9dccda9cb663ca2e3de6b710,30784.901726907265,12088.46128561331,2023-06-15 12-00
0x0861a61bf679a30680510ecc238ee43b82c5e843,30000,11780.25,2023-06-15 12-00
0xf83c93ea360b66ddcd532960304948b1c10786a1,30096.028626137027,11817.958040768357,2023-06-15 12-00
0x4e957bbc61afdab63263ffdbaf201f6f596e3e2d,34224.12651697662,13438.958880053793,2023-06-15 12-00
0xf24fe4692947c0d6a6cde4a8fb644c3d30efaea4,28191.035418691958,11069.914833034863,2023-06-15 12-00
0xfce209d7d98d42f78fec96f23e7a3fb365bb1a1b,27837.95341429717,10931.26835695914,2023-06-15 12-00
0xa76aef0d002f6c5b77e1ee361062874b171f8d93,27736.460837458955,10891.414759349194,2023-06-15 12-00
0xd8de86d604a1f7e76aa01d1eaa56b964263d143d,26116.2869059515,10255.212960794504,2023-06-15 12-00
0x9603a2f3140e684c394a3dfb868cecf3c3c9ab6d,26272.963476053363,10316.735932959255,2023-06-15 12-00
0xd4dc24c72857d691b7f0e996e6d26d94b5562059,24229.4591164001,9514.302858532408,2023-06-15 12-00
0x5cc339aca35dbe1b19229f4acf906b6a25742693,389437.81,152922.49204175,2023-06-15 12-00
0x1c9d376f7d85b1853988129465f47acf74a23a5f,25918.82984756227,10177.676510391513,2023-06-15 12-00
0x8d224cb2e2c4ae5a057453a04a4d47d17d6e7d37,0,0,2023-06-15 12-00
0x28d9f55c1fa2886e05fa5a4451c0f6e88827215a,25535.47344689652,10027.142035760091,2023-06-15 12-00
0x0b84c4f1afce1bfcb32baa86cfda02de79b761f9,24827.750454815614,9749.236909844722,2023-06-15 12-00
0x34649ada2cb44d851a2103feaa8922deddabfc1c,24736.454909702814,9713.387431667552,2023-06-15 12-00
0x44eb9bf2d6b161499f1b706c331aa2ba1d5069c7,24160.733820167636,9487.316152834326,2023-06-15 12-00
0x5659ad288c52203f744fbfb0284a3d8daaa35d09,0,0,2023-06-15 12-00
0x8493bd3de67ac341d4cc11531f96a1a2cdbf29ad,23423.220829281065,9197.713239137942,2023-06-15 12-00
