Address,Locked Celo Balance,Locked Celo in USD,Snapshot Date
0x4385bf4e4ae27700c4a055836e1f16e9a2a81176,687127.9306414571,437829.67186956876,2023-03-15 12-00
0x3dbd15c29bcde617df3c4611b8c127108e5a667a,684701.2064488833,436283.392334751,2023-03-15 12-00
0x19049ceb58d5d0ca360fb5f6c46e9ee43b6accd3,646954.833120553,412231.85620641895,2023-03-15 12-00
0xa22089ea702269b5bc4b49ab404df9532741a922,612818.715795769,390480.7318804744,2023-03-15 12-00
0x295b0561dd8dc696eaeeb1b5d16ae29c0184b490,300203.78326503787,191286.24825108293,2023-03-15 12-00
0xf62c998253dd5d75bd7fc4311d8df21ab15c70d5,593155.475488053,377951.55111528153,2023-03-15 12-00
0xc7d1900659b35e4c5583f25ef016d9caa568fd05,0,0,2023-03-15 12-00
0x43720c8db4c2e4ca7fa4f5709af36988bc1482ec,481534.8829097479,306828.2489714964,2023-03-15 12-00
0xcb063993fcb57986763166c56b9501e21327f6ce,572522.4793036291,364804.4535425208,2023-03-15 12-00
0xa94d1fca8c5583396601dbb02d12615e6f4859bd,571512.4574989397,364160.8797688344,2023-03-15 12-00
0xc47d659610c84d20786de89236fff261d6d69e85,566381.5827582309,360891.5479545516,2023-03-15 12-00
0x4f49794a4fd42bab26a1740ca9c48022dd5ee21f,523702.29765429546,333696.8196377452,2023-03-15 12-00
0x3f85428dccc693155e3fafacff3e66a59f6f9a5a,517353.4288837207,329651.3966435602,2023-03-15 12-00
0xb411767ba120e06c2b6c3441e1fbbba82ef3cad4,505874.16953545174,322336.95033795544,2023-03-15 12-00
0xc4d0e41a6852cf3dfcc1fa6cc52877efbb2398f5,459892.7519931834,293038.14285703254,2023-03-15 12-00
0x72e332dac7abea59bf1f9e5fda58151a506cb978,459039.91900093574,292494.7279083682,2023-03-15 12-00
0x5dfe79c1aa3046d92f1d208677d9a862903e7c65,419163.85952587443,267086.1813235729,2023-03-15 12-00
0xc86b2257a32dd69c1d45f273c6424ce3015601b1,418023.9351220942,266359.83517257695,2023-03-15 12-00
0xe6bf4e939d0b9db76da62195c1ffe7bf869ace96,32.2700421698009,20.562083630091095,2023-03-15 12-00
0xeecd433a5c357fb25a81b688d5fcec1bec09fa7c,403750.7010237451,257265.1016839181,2023-03-15 12-00
0x9ad2afcf9f7d4625880a415cafb179b05e940579,396291.06047884095,252511.9082443917,2023-03-15 12-00
0xae89e059f87bd83d60e761c71ed481dd23c212de,95328.84561437894,60742.396479334886,2023-03-15 12-00
0x65da263720ec6819ea84302161b571a7281710e5,350616.57486929576,223408.67410781683,2023-03-15 12-00
0x52f04f639b23792fbcb96a695acacff0173f260b,121314.54162136556,77300.17014663467,2023-03-15 12-00
0x5b95c32d4861538de7cbc10d52f2cb30d3a13403,308665.67454467644,196678.0638317733,2023-03-15 12-00
0xff823e033adb6dd120333ced6c0e846d700e548a,356097.4795393545,226901.0407927222,2023-03-15 12-00
0x9605fbd9c8fbf7344485d38320a05cc392d5761e,337258.428282847,214897.0234006907,2023-03-15 12-00
0xb86f6b74ddc3841af575325de8a2b3b28ac0f752,215682.94995641935,137430.58751683094,2023-03-15 12-00
0xc4e6c30e31fbe825bed5d0f03a4612badd743fb8,314991.5087685439,200708.80948921095,2023-03-15 12-00
0x402be96c77f4605955a35e6b9f366561f71db33e,314437.3596480494,200355.7123194213,2023-03-15 12-00
0x893c0ff5597c1ceb04e4fa957fba1309cbb3ba25,307089.23489178676,195673.5754022278,2023-03-15 12-00
0x89754202d38684811826124e558c70b674ef3014,257237.0069290818,163908.33397112778,2023-03-15 12-00
0xd09e6f00039bd88f5794b9dfab61f4cc205f627d,223283.24323682993,142273.4031915892,2023-03-15 12-00
0xb79b6d58efe477e56811da37141ba3186ac64dfa,305124.6055541546,194421.73716384065,2023-03-15 12-00
0x52e6bd876ae54313f81f1a21ec53dc2a18e6fbf9,304535.77381557086,194046.54064599596,2023-03-15 12-00
0x197203da685e65201c0b590c34d0b92946863fbf,291347.8502440522,185643.3540013071,2023-03-15 12-00
0xad60ae22da620346668b5a3e4acaf9041da2da1b,286621.85935363325,182632.00931782284,2023-03-15 12-00
0x404ffc1183e4bd64593213d29d201e2a9fa12f2c,283972.2910769657,180943.7362067496,2023-03-15 12-00
0x7e400c912c9f19ddbb81903881ec8c17734dff42,267168.87849102955,170236.80334794213,2023-03-15 12-00
0xe153789c1d8341f17b4abf5039253683ba64d7df,697943.5215257794,444721.2365939683,2023-03-15 12-00
0xddccf2341e4503af58788e7f71f82f69a0c65402,261851.14882714773,166848.4098188726,2023-03-15 12-00
0x6a1c5504aa57de395bbaaeac0aba67300d69eadc,0,0,2023-03-15 12-00
0x0c8615aba223094d2de13204a2784d6bc277def6,253518.74099726244,161539.09953856366,2023-03-15 12-00
0x70f926b869cc07f4b06951062de3bf1766aab3cb,238925.34160736637,152240.36056811456,2023-03-15 12-00
0x67f09c27016f87ce5737782a684da673b526d12e,412189.996087469,262642.5192269822,2023-03-15 12-00
0xe2b40fa787ba180a1b79d6c1343cc9403b7adbb7,411844.30419291125,262422.24850007275,2023-03-15 12-00
0x0d630ca9f913bf2aca031fda3376f670d73cf283,237470.64361624225,151313.44446454616,2023-03-15 12-00
0x9e6db6895535f70f6966e8bce37a0a3e20df0294,227609,145029.723492,2023-03-15 12-00
0xa649f5cfa38432d70f47484bf80d808eb257a154,229945.22625896303,146518.33882949612,2023-03-15 12-00
0xc06e78dcc04190e78cc4898234a7c84880ca0da8,227264.90969275936,144810.47327730994,2023-03-15 12-00
0x8223a32ed93cf9c89ccdb159c13c8fb485a61665,226758.62179792312,144487.87270617503,2023-03-15 12-00
0x12f171272d878958c13c6f5040e68f662c3047c0,224659.3016051208,143150.2110711637,2023-03-15 12-00
0x26f5ce98b6e6515e943b53020857ac617662740e,219364.466126295,139776.40544208165,2023-03-15 12-00
0xc883f1d13bd8ccad5a3c95bdcf1f69ea9452a26f,213122.8769900774,135799.33974355343,2023-03-15 12-00
0x49848b562143d5c7f887220ed0cdcbbd496e6a81,207566.33357389184,132258.776957281,2023-03-15 12-00
0x5f2b5b9736dde361f53338ede72ab9ff822a22db,206628.61366428155,131661.27308351622,2023-03-15 12-00
0xd065c281f14de881b4f5e25ab75aaba7f53f76b5,182885.13645498146,116532.21432747673,2023-03-15 12-00
0x0222bffd588171faf8ec3f13267581ebdd56b41b,179779.19433833368,114553.14528205416,2023-03-15 12-00
0x14d2fe88de6520d5ea5c9c827d347e39ecf1117e,172518.40723566452,109926.6588696786,2023-03-15 12-00
0x2879bfd5e7c4ef331384e908aaa3bd3014b703fa,156658.58703523083,99820.97175580465,2023-03-15 12-00
0xcb5e94aed0a4988106342ba680c8a219a431ee5e,154238.6141085579,98278.99404660378,2023-03-15 12-00
0xa87e3632e0a46b636cf1d59fe39d5c6de39d0a3c,151783.75485172472,96714.78718646077,2023-03-15 12-00
0x660c153e141e54a9fbf950796347d62a90f752f6,133702.44319428675,85193.59237408118,2023-03-15 12-00
0xff5a484c3490f02715ebed886dd464390a4397a7,142642.64700120772,90890.18295740554,2023-03-15 12-00
0xf505be37703fcd9a1c7f8e8f5921699963cb1450,0,0,2023-03-15 12-00
0x76c429f745abd6b0bd9b3bdee451038a0109ff73,114199.8803031891,72766.79333062845,2023-03-15 12-00
0xabd5dcb303185694bb92772f35670af6a92112b1,113865.833418635,72553.94266435319,2023-03-15 12-00
0x6b18116fbeb586197f707545bb3e078fd35808e6,113865.833418635,72553.94266435319,2023-03-15 12-00
0xdfb94147574868d6f0ec97260f74ddac132cc07e,42981.89010390635,27387.54459152788,2023-03-15 12-00
0xec15d94bfc46e788dc3f232f21264d648fb02346,112777.29705069162,71860.34035313608,2023-03-15 12-00
0xf044c32774b6dd6cbf5e25befe59e4affe2d7759,111506.39905605506,71050.5394017296,2023-03-15 12-00
0xf1d7bd98029f5cdcdc60d695a44ad42827f18eda,110732.6298237604,70557.50293214225,2023-03-15 12-00
0x91453ac562951b28564341b3187365a7a511d597,103460.8743780964,65924.02762323049,2023-03-15 12-00
0x7dfbd308340880e9ebef746120f024284081ed39,103668.35642832931,66056.2326958543,2023-03-15 12-00
0x32d613eccdba32b5813845d0768bf1b2f351729b,103196.37396783568,65755.49113581728,2023-03-15 12-00
0x5303e21dd05cc44eccf146f74c69d8199d2a7011,15.55475707942258,9.911304553923115,2023-03-15 12-00
0x762bfff5b40353273b4f105065c7e1fa7820dfa5,101872.483002086,64911.92369913317,2023-03-15 12-00
0x6d55e81ad355f2cd59de9d70249d350365ba9e3d,101820.52946116134,64878.81952629847,2023-03-15 12-00
0x24ca142a6de916209076966454cc3c4af9b142ad,101820.12883463991,64878.564251886535,2023-03-15 12-00
0x816fbb2a8c2a81056c0e14cdbcc55d6a86565a40,0,0,2023-03-15 12-00
0x00d9651368bc7bf25710262d7b82dd5095495cee,66811.83410190903,42571.69894772721,2023-03-15 12-00
0x800fd4dd74c5b3047d62757fd8f7a8577d19625f,126748.03590376327,80762.32750144711,2023-03-15 12-00
0xb89450ec3ae6257600a9bff818d676f1ac569e40,96284.43399929153,61351.28593114057,2023-03-15 12-00
0xcce4651959cb9f208751433db69c2e7f47b23af1,90720.1952298796,57805.81975813652,2023-03-15 12-00
0xf1dd2882f6fdb1792a4b71d2320c9ff167c39736,42135.45023528046,26848.203264517888,2023-03-15 12-00
0x351aebcded9240ae77dd0a3987e2110b15e0f038,90364.32932988381,57579.066277050006,2023-03-15 12-00
0x38777e54f9d386514a6692dddba8a490676ed60a,22.011486314323164,14.025454941650947,2023-03-15 12-00
0x9b79f678580902536bdf346da1aebf9bb268b867,83324.72655001811,53093.51586095294,2023-03-15 12-00
0xe004118f8208fc028ba658aa1d2aa6c4cda3dcbf,94860.68940650686,60444.092961553295,2023-03-15 12-00
0x8d7ab081c7cd2ed14ee81e29ac01ab25676a48ec,82102.64396067514,52314.819500014666,2023-03-15 12-00
0xcff6304a82638e75a1aaf86a994ae20033c1878b,81609.45925543885,52000.56812405457,2023-03-15 12-00
0xc7838a9fbcc69ba447e237fce8e27e2b91dc1212,81352.38828189086,51836.76558456147,2023-03-15 12-00
0xeb542d863b1798c10524a050b110290347b36bd1,0,0,2023-03-15 12-00
0xa3415d81a7e8a6cd0643b74e5722c83fc0b648bd,79245.0051431197,50493.96633713416,2023-03-15 12-00
0xb6a1bca0c67e9c9b358c40e45d27b598d5be0ef9,0,0,2023-03-15 12-00
0x4872bdfd6b264c48c9c93af100d50011b0b384f9,77276.52310850812,49239.67320646407,2023-03-15 12-00
0x2e5ef3dac8e3156533ed29ded8ce8b9f8920f2ca,76353.35960344384,48651.44449899917,2023-03-15 12-00
0x7e788daf106e75f466da2615e54cb5ee4dbd6461,45053.5910157735,28707.607552158683,2023-03-15 12-00
0xdfa0022c44b2959330f5953fe32691558a46d475,74269.94249987413,47323.91612160979,2023-03-15 12-00
0x56e73576aa23b24dbf762d3a42f0b0cdd56d9884,72815.6924812428,46397.28546073814,2023-03-15 12-00
0x2cf21fcccb2bcd7200c404eaae02a3bbbbdffe75,71687.04025700338,45678.121807279465,2023-03-15 12-00
0x78318c7088a2ee6452c74937e041f41f576f0f69,0,0,2023-03-15 12-00
0xf93b6e547cb0dc2b7655c84e39f1d2317b71f245,0,0,2023-03-15 12-00
0x616bed91b7774793a93e316c657d83309d5fe185,70194.58917523324,44727.149887388514,2023-03-15 12-00
0xb2e5fb92d905f3c9cf50800b6212600c7e220d6b,69299.02557815597,44156.507510094045,2023-03-15 12-00
0x4aa017d8f14c0d0fb08b9459953465d8abd233b4,70005.10959631625,44606.41577345756,2023-03-15 12-00
0x34e1dfae8bb6f3667e563826b67d7085ed818023,0,0,2023-03-15 12-00
0x2e88b48f5acd78e1c07562202c53729a95125179,67483.04784879902,42999.388292680545,2023-03-15 12-00
0x69db7f52894fdf96f4384caedd70452939b35233,66313.48945784525,42254.1597206655,2023-03-15 12-00
0x08a76efaa57b28e4de679ce5c3369308b455380c,23929.25099966038,15247.431585971597,2023-03-15 12-00
0xcd37c8b0f8a71a6e3febd14ad86971b1bc5e3876,63539.668699999995,40486.71441961559,2023-03-15 12-00
0x97c4efd0612ac0e9eada06e65112480b4d0a129b,64135.66756479422,40866.4777442761,2023-03-15 12-00
0xb4d83b173a0288a3f8c4646ed8ce473d1f9ba978,62860.91139498423,40054.21840994721,2023-03-15 12-00
0x6b5fd8d5c972ee08a907bcebf3fd837735d05576,62803.60796648489,40017.70535294857,2023-03-15 12-00
0x88c462e6cafbe932a7f07e86d984f0801aa7afb9,62127.650998705,39586.99368456284,2023-03-15 12-00
0x226ea5c05331bc194b3912f63fe0dec98f935deb,40463.27473100033,25782.713099296638,2023-03-15 12-00
0x8d8234f98f803483082467837814704fc9799695,29477.54783558084,18782.739750258082,2023-03-15 12-00
0x0a3cbf90327c93054ddf210fd6d5fa2cdfc875d0,57972.676760311806,36939.49395954956,2023-03-15 12-00
0xa2d20dd35889b6594c1dfb2f8ae2763aa406aea9,17785.806956195833,11332.90276280451,2023-03-15 12-00
0x9eb1d96b5f0bdd3114ea1461182c688178ae6c4c,57554.86272057781,36673.26786719953,2023-03-15 12-00
0x47b2db6af05a55d42ed0f3731735f9479abf0673,57553.720012354264,36672.53974723199,2023-03-15 12-00
0x7dbb949346aeda9233218831455d57eb8344af82,57552.4980297241,36671.76111456384,2023-03-15 12-00
0x2c4c406fd6f886095b94238839f2a41a43a17222,0,0,2023-03-15 12-00
0x47718d7d6f8668878bba567c3720193cc8fd3a47,0,0,2023-03-15 12-00
0x067e453918f2c44d937b05a7ee9dbfb804c54add,57535.71339507443,36661.066146780686,2023-03-15 12-00
0x35ae10f412503abcf9275133613e8df7f56e72be,57488.72720013764,36631.127107201304,2023-03-15 12-00
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,57246.23252776578,36476.612411902024,2023-03-15 12-00
0x01b2b83fdf26afc3ca7062c35bc68c8dde56db04,56769.4572728126,36172.81694074891,2023-03-15 12-00
0x87fd391ab38f1424a9c20e92a03eb2f948b34f35,56467.61054263742,35980.483826442054,2023-03-15 12-00
0xcf09f004f2570e5fa5d5403e62e4b1ab3704f829,56267.928834868755,35853.249038432354,2023-03-15 12-00
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,55353.69375036588,35270.709413408134,2023-03-15 12-00
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,55309.939600519865,35242.829794176054,2023-03-15 12-00
0x69538060181e15b80db6e2a955f448a8723ac49a,61395.72025935336,39120.616200616845,2023-03-15 12-00
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,54902.919760120574,34983.481636111705,2023-03-15 12-00
0x22e67f5e69d7bdf087ba157e4b42ad9fe2760728,53645.01,34181.95663188,2023-03-15 12-00
0x5024e430d42e53b3465ceb255f190b1a35f9ebbc,54349.17500221314,34630.642121310186,2023-03-15 12-00
0xa2d3f9671626f7e399b24cfc953b972439ff96d9,60457.21430484314,38522.61146847439,2023-03-15 12-00
0x6a8aabaf844c7ee1464ba37843e401a71a75ea08,54221.06635161631,34549.01282645369,2023-03-15 12-00
0xc6b87d361596e6ca611f8530becc3dadd1640cef,53733.08763977376,34238.07864701216,2023-03-15 12-00
0x31dcd357424e2eac02e3e5082f88d7d9a4c687ee,53376.32801924255,34010.755697925124,2023-03-15 12-00
0x5742339a2cc7e14f660655a355d7a0a0cbc7840d,52917.23201088332,33718.22523055072,2023-03-15 12-00
0x4b401e52d022a66f4ab1ec6c1574e5a69828856a,51593.6981153279,32874.88531470955,2023-03-15 12-00
0xa2ce5ac9e6437db974bab92faf55d7055b93eee6,51245.76776837002,32653.188272792155,2023-03-15 12-00
0x81383e7c8801b102f742f4f5a5fad06867212b05,50193.51339326166,31982.70441202561,2023-03-15 12-00
0xbea90ce4ad218c6b5dd7d42f4d63deadbcb0c882,50000.100000000006,31859.4637188,2023-03-15 12-00
0x5d48cb4c473cd7436d9c96e351000b760b5a75d9,0,0,2023-03-15 12-00
0xfe6b868763a16e5b42b2a60f0b6eaaa0fa513cc1,49097.236440733155,31284.169893197875,2023-03-15 12-00
0x864cbcf576009648bdc4c70ea2bc07aa6abe32a1,0,0,2023-03-15 12-00
0x7622c280eb80de9015bc21c0b1b0f72b7f34c17f,0,0,2023-03-15 12-00
0xea6916f993571074f3a0b49a67926c9be4667cb6,47414.298028301004,30211.82173205706,2023-03-15 12-00
0x29b22526e641cd489375288c62a59093ba4e8963,47285.577345597354,30129.802457686485,2023-03-15 12-00
0x472b5caadef3d79eb786cde75d5351584cb12e54,22984.613912278863,14645.520169537143,2023-03-15 12-00
0x6f8e6ff69935f000b09d182a4739342faeaf0c77,45762.17155976542,29159.106571823806,2023-03-15 12-00
0xe267d978037b89db06c6a5fcf82fad8297e290ff,44760.072653818315,28520.581174141185,2023-03-15 12-00
0x8fcdc63833207878c674e5dc498bc04163ff2426,0,0,2023-03-15 12-00
0x85385118f1ce377fbd11f409a46aa7caa4ec0304,0,0,2023-03-15 12-00
0xcc4b2bcbbc9639ef1e91f47acfd12bd131525e79,42612.048031333274,27151.885660989185,2023-03-15 12-00
0x21fb4411fa5828344c2788ab07d4cc12a12571b9,40839.73859834141,26022.59135799997,2023-03-15 12-00
0x99cb2684ab6f51aac58bed6807a9daea80fdd2e5,10191.442116401671,6493.864619265748,2023-03-15 12-00
0x03b60711d1c5133539ed1e987c0e41bf2f8c034c,41373.55844254427,26362.7349568879,2023-03-15 12-00
0x1a81539281d80deb1c2a042225be8bd4071c9539,39648.903915461415,25263.80578808503,2023-03-15 12-00
0x0442efa0c708d8dd9c288256be756e01ec1601f0,39025.49939395272,24866.579907833944,2023-03-15 12-00
0x5ad57905651b7ee2f6adcdaf0c7fd24ab7b5d63d,38947.24544694673,24816.71743184909,2023-03-15 12-00
0x8e3ddaf0f0d107160324ae6c012d8ef47cf481dc,38979.6449643208,24837.362015525643,2023-03-15 12-00
0x0cfd558fd27a1d11a3d5d7023c148bbe3de42d6b,15661.22132146877,9979.142291384043,2023-03-15 12-00
0x355f4c21493d6c1b5ebd0c68b019c6722dcc04e6,0,0,2023-03-15 12-00
0x17e1796726b3a342a3405d5261b4755a07c3d55a,36726.312279435915,23401.56546870921,2023-03-15 12-00
0x0e7f5e44ee4f6ede5fd5a32c9e65bc041b25e2f1,36021.28213630072,22952.328721865182,2023-03-15 12-00
0x7194dfe766a92308880a943fd70f31c8e7c50e66,35216.801171580046,22439.723104916746,2023-03-15 12-00
0xc7521e3e497c904f2539bf408415aeb4fec2cb28,34658.51274190254,22083.988416987395,2023-03-15 12-00
0x481eade762d6d0b49580189b78709c9347b395bf,34520.887225845916,21996.295089662308,2023-03-15 12-00
0xd25c6a9fef4744e8d4f90bf6bdfaf7686909d799,34517.582411405914,21994.189301558912,2023-03-15 12-00
0x89d5bd54c43ddd10905a030de6ff02ebb6c51654,34023.6332523544,21679.45082480119,2023-03-15 12-00
0xc1f0ecc6e47f0b915032d243090aee4ced5a8b77,33337.75920028614,21242.420109311926,2023-03-15 12-00
0x1c0d7f105d0f91beec11d0e6110bd5f09081e1f0,33018.71282103858,21039.127585011927,2023-03-15 12-00
0xd206ceab2919c0c2d7eea697c04bdff7b392209a,32780.6277825653,20887.422655517217,2023-03-15 12-00
0x6ee91213ac641aa3fd8d852c2cea1e59522e2be0,32435.101224544254,20667.257279064903,2023-03-15 12-00
0x77ae7af49e703592ae822fda77af841621dd6d31,32751.951441314268,20869.150434988154,2023-03-15 12-00
0xbb52945b7d568c676a1db7503a43dea0ef30295b,33137.876126406416,21115.05701323265,2023-03-15 12-00
0x8c64658c8419b2f35876870496f1c36c5fe9f8e3,45899.99204786375,29246.924132994205,2023-03-15 12-00
0x7c75b0b81a54359e9dccda9cb663ca2e3de6b710,30471.31889992459,19415.95874720515,2023-03-15 12-00
0x0861a61bf679a30680510ecc238ee43b82c5e843,30000,19115.64,2023-03-15 12-00
0xf83c93ea360b66ddcd532960304948b1c10786a1,29788.34762311661,18980.777645278424,2023-03-15 12-00
0x4e957bbc61afdab63263ffdbaf201f6f596e3e2d,33874.90792569908,21584.684831360344,2023-03-15 12-00
0xf24fe4692947c0d6a6cde4a8fb644c3d30efaea4,27944.554751565654,17805.934953040614,2023-03-15 12-00
0xfce209d7d98d42f78fec96f23e7a3fb365bb1a1b,27555.187069488056,17557.834538432955,2023-03-15 12-00
0xa76aef0d002f6c5b77e1ee361062874b171f8d93,27452.947872989796,17492.68894929462,2023-03-15 12-00
0xd8de86d604a1f7e76aa01d1eaa56b964263d143d,26116.2869059515,16640.984621029424,2023-03-15 12-00
0x9603a2f3140e684c394a3dfb868cecf3c3c9ab6d,26012.39879599455,16574.788364022177,2023-03-15 12-00
0xd4dc24c72857d691b7f0e996e6d26d94b5562059,23985.490432008504,15283.266677390635,2023-03-15 12-00
0x5cc339aca35dbe1b19229f4acf906b6a25742693,364144.0113663915,232028.19431452826,2023-03-15 12-00
0x1c9d376f7d85b1853988129465f47acf74a23a5f,25654.37134420716,16346.657568072671,2023-03-15 12-00
0x8d224cb2e2c4ae5a057453a04a4d47d17d6e7d37,25457.609666953256,16221.28338846661,2023-03-15 12-00
0x28d9f55c1fa2886e05fa5a4451c0f6e88827215a,25274.416409094563,16104.554842878146,2023-03-15 12-00
0x0b84c4f1afce1bfcb32baa86cfda02de79b761f9,24827.750454815614,15819.94465680305,2023-03-15 12-00
0x34649ada2cb44d851a2103feaa8922deddabfc1c,24491.128703345825,15605.453316227518,2023-03-15 12-00
