Address,Locked Celo Balance,Snapshot Date
0xf79754a249ba3ed4a7f723dbd587c6cdf3f9f611,940000000000000000000,2023-02-15 12-00
0x7985185a66d8a2485ca851f76afa168eecc973ef,934754632012878132923,2023-02-15 12-00
0xe298081ebc2405fcc37e85dbf8d91a74535c0009,934554628538510315362,2023-02-15 12-00
0x9213aab26b9bc67d6b733615444907a603a4a729,933185726601070421606,2023-02-15 12-00
0x70c6059c24d08a89cce4cbe0107881931807ec09,931592195230613795440,2023-02-15 12-00
0x4c3a8c992ad4db51a714c8d71abaa36c35abb5b1,930000000000000000000,2023-02-15 12-00
0x451eb79d89a79bdbfe9cb906904b404d39b43306,929080000000000000000,2023-02-15 12-00
0xaadbaf085ec660c0fbb2ae505cadd54a31e29ba0,926605420039013930373,2023-02-15 12-00
0xba3c11846918cb9c432db88311ee1093af653f9b,918328720350027381121,2023-02-15 12-00
0xfb06c514dca74bf109aca7d66db5bfd29228f80b,913351783519345776147,2023-02-15 12-00
0x3c896db5a1acc027d08c6d1e7f8d81cb2c4332be,910871816121239570837,2023-02-15 12-00
0x371894aa60524a0da45ae54a65a192e68e14e06a,910667785568984523036,2023-02-15 12-00
0x7e3ea3b929377617015442d0ba53103f3a69ebd6,902081921944698620509,2023-02-15 12-00
0x7917f37199cb111e5a523f30704c177db67b6720,901240016044741490363,2023-02-15 12-00
0xfc1d66485b14da767b9d150c2fdc2ebcbcdc3b7a,900731595088354265065,2023-02-15 12-00
0xa276b148c8baea26298c8dc2e3b9602a640519a4,900070137482080822009,2023-02-15 12-00
0x7ffe9396af560f4170f4353e32cc5ddf65935ae1,899439151431395425129,2023-02-15 12-00
0xae9f79d2932fde0122ff2195a21e3ca177b3a258,898572691774400806626,2023-02-15 12-00
0x2631c38ad984a320ee2131048d97ea26d9cf041c,896620333324033760895,2023-02-15 12-00
0x3699dc77211e6f9cc58a09d2ba4a7908a474cf6b,895998000000000000000,2023-02-15 12-00
0xcca42245677260ac27e3d1d0107718045102a57b,895000000000000000000,2023-02-15 12-00
0x11489ae0761343c3b03c630a63b00fa025bc4eea,889186958988393467152,2023-02-15 12-00
0xe3c1251dfa4083fdbea85f824318dfeb2832d57a,887549757959095384740,2023-02-15 12-00
0x3a3d3c32a0d7c3731fd830e0f611a1b654c3e4a4,887066473993179805207,2023-02-15 12-00
0xe06f7b642a49fbd036e23f629a860b4ca6ca4e10,887057024574671538499,2023-02-15 12-00
0xffc924803e0126810c03325995215e1fc0c520b0,886651249010847350332,2023-02-15 12-00
0xeda20298948c22ed02576190b74f1435be6a6262,885907079333365977965,2023-02-15 12-00
0xf8500526d7be8602db8a96cbb7d2d853558f086d,875633977376912727454,2023-02-15 12-00
0x43399c629588684f69164557460979545ce71fe6,867714636711505600432,2023-02-15 12-00
0x6cacd53676048d8ee617b8939c224deae8dc2a57,866128736947715498363,2023-02-15 12-00
0x96e574c55d3012a289b348d1b68c4b594350bab1,864366768933483402943,2023-02-15 12-00
0xd5e6323887c6247397e2da14ef20116594c2af1d,862449787823264991398,2023-02-15 12-00
0x0dc1d2e6f8908f049ea79dcd8b6fdfb6b2998b5a,859651516340276312006,2023-02-15 12-00
0x0735c009c102a26fc97c27d01da2d63a8bd32a49,856057444366359541598,2023-02-15 12-00
0x9d9815bf99f954c982a84ca5f4a7239a85fb5f96,855834848991404453228,2023-02-15 12-00
0xef5b4944f4f09246f1dcf57b8d2d26b7e73536e7,854623310522270412451,2023-02-15 12-00
0x74f4d421127cce7a56dd35d09c2f9576cc73864f,853270825057699866528,2023-02-15 12-00
0x0d0330a52eb7699579958590db209a304fea8035,847921353657174702366,2023-02-15 12-00
0xa5392117d1a4a84e21858a379f9ce739f6b7014e,846918811070149674172,2023-02-15 12-00
0x5fc5e96164277c6c047f8088f3b2e2cf242bb8b5,846292131111932234197,2023-02-15 12-00
0x3c444e5d468baf6c17aaf3179aa6bb2c4a3918df,844228048165395025349,2023-02-15 12-00
0xf8a6a9b0ee9e94a07e60bbc7695ecca92cc5eca6,843989877204999995392,2023-02-15 12-00
0x98dfbd04d770c75fab652bd540c3d5cb23742567,839971501317915373276,2023-02-15 12-00
0x34ccbb550688e0163f31ffb69f8d9048408c4ee4,839504338506398063042,2023-02-15 12-00
0xdc5e4aee67ce69f454fb21d05d3e66b8b341efda,839056628843891054059,2023-02-15 12-00
0xf5d1d9be756de5c2bd6d319b78f8bf1c99ffcf7d,837572452227392708944,2023-02-15 12-00
0x1897a8b61ce403bfe57ef9dcf1aec0057a50f091,833052574871607520662,2023-02-15 12-00
0x48693ebf5c4b2b903bfca635af6cdf8719201c53,828466359459920603758,2023-02-15 12-00
0x38479fc6163df211cfadcc5d1bdf0c82c7274d74,828107667440277108731,2023-02-15 12-00
0xb3bcd832464ca1b256f2f9ecaea9f10ecafcf4aa,826392833963103891410,2023-02-15 12-00
0x224a6d51560665e10a6677ef59405766cbfb4c60,822500335912973549388,2023-02-15 12-00
0xa434724ccd6aac60f73627f7f55daaed337e6556,822459585296139217005,2023-02-15 12-00
0x39951e1e4c839ace3b2f47231f3600bd53afdab7,818500526684092709582,2023-02-15 12-00
0x0944375aa1742a12833157893bedb8b693f83f47,813352129946452883973,2023-02-15 12-00
0x36a104e318602475b5ab33d7fb15eeff5324908d,809376088896507734657,2023-02-15 12-00
0x43569ca62e045a226902f9fd2d00d9aefc03697d,809346271467314171824,2023-02-15 12-00
0xb76c922520c3f4fcdd31ebd0ebb32a67435c143b,809101356116973508930,2023-02-15 12-00
0x03b19542a64cedaa7a9a410dbd0218f750c4c50c,802944127572390731820,2023-02-15 12-00
0x9a9a307910af940db49da1e92bb8229d1d260171,801079039370423363587,2023-02-15 12-00
0x8819bc1603eadca100efdc44e1a374055b331910,799695334702400965283,2023-02-15 12-00
0x733c2ff97fbec34adf72f058581d327dc19353f1,796790912818934003455,2023-02-15 12-00
0xa9e06561a8da44ce4fa4e7ca0883f37928e7baf1,793636792132674419031,2023-02-15 12-00
0x597330cd68efb97f2074d2fe4a54e4d45bb68dca,792143224311741778491,2023-02-15 12-00
0xc34d6049c6cfbbcc5abfba6af2da620f16a13dbe,791258226996410901549,2023-02-15 12-00
0x539393a8dafffd2443cb2ac5fca833738b79a377,790300448569575889433,2023-02-15 12-00
0xbe72b9ce75c3b35278cdbf987e677232ca617bf1,789550267663140746394,2023-02-15 12-00
0xd85faf7bca164a68fc8e11546867df8ae740b10b,788988244445773831943,2023-02-15 12-00
0x83b8ca7d79673869ed28565ba171c4d257ce4d5b,787911761712023261386,2023-02-15 12-00
0x9d3e9c1e0a0089714819fe5ee6dbb6cd292cd46d,786302359700023154951,2023-02-15 12-00
0x7a7834ee40c7e683e26b834883f69d02d4e846d6,786076749131400990579,2023-02-15 12-00
0xccc6571c2b92eb374433c73e5d7af962012429eb,785982372668724857632,2023-02-15 12-00
0x3b6773b27bbf46d116e3fc688a9cdbe8ba70c559,785888017370163914011,2023-02-15 12-00
0x823dcc0425a73bbd8259a1db0e9754129c921ae5,783406800982290873231,2023-02-15 12-00
0xbc35da0ef5a9f3d477c77eea720eebd842809804,782883290603437241962,2023-02-15 12-00
0x8534e49132306d9e32ae44498caedf70e436c08d,782333580931999989760,2023-02-15 12-00
0x037dc1a04bf1434140b6d29a78b1b8433eef3b71,780272414536525091780,2023-02-15 12-00
0xf0925d74cd510bc5174788d6f7f301f1a02de1ba,780050991113885455413,2023-02-15 12-00
0xdad0f83b1fd32f77a72e4ef51adb9c59c55806dc,780000000000000000000,2023-02-15 12-00
0x0c63db02969fab4a1cf1da67b6367939bd8986c2,773327178413272893526,2023-02-15 12-00
0xbed8c8117fc7e270ac38a2b8992a26267eec6bfc,765483520587217501206,2023-02-15 12-00
0xd3a63bac28e6e19eaa60e4602b0f892206fad78e,765275958726298094764,2023-02-15 12-00
0x9a0def027870cd5e1f7619711fed55e811c0fa4c,763219348895222751068,2023-02-15 12-00
0xe6b86e5e92be4626ad9776554bd98e358b3184b6,760048091337519777742,2023-02-15 12-00
0x962a1490e262964378ffe91c817846efee326647,759761634233527976529,2023-02-15 12-00
0x7be1fb181258575ae430e4fd26df5a0471f4460b,759649393750123179753,2023-02-15 12-00
0x7faee4861f2570787cbf6cc8da7cf93a83e8fea6,758629593708196788552,2023-02-15 12-00
0x18a57cdc588e673c1070a56084216d7a58d439a6,758009676940224009109,2023-02-15 12-00
0x0849d134bb6cc7c04209f23c1e8c7b890d44e741,756608856387645440684,2023-02-15 12-00
0xba6b826a30111ca8a6ef5011a8911f1328434012,753477259972324550141,2023-02-15 12-00
0xd19ee88573bdd327b214a828ea0376dae832fcf7,752668261362642773797,2023-02-15 12-00
0x6fd057b61ab4860223dc0bff91cbca07689eef99,748662899273446686201,2023-02-15 12-00
0xdd3cda8416bcafcfe3da28f86d0ed762ed6d4047,747448726630110755171,2023-02-15 12-00
0x3b999eaae57c416d1ef54bd0c775a205241e3ed3,746839453887125235829,2023-02-15 12-00
0x3db184929ac9b5a6c0652c21d893c7b6709a08eb,741570890828685774702,2023-02-15 12-00
0x33c9d3f93eb40e39054995b164a8057674a99717,740954583627629451530,2023-02-15 12-00
0x62e593bbf8ef11d1a8f75053486aa3e935092404,738047466545262034178,2023-02-15 12-00
0xff9a00ef7edfc7773148f4274b45de14f32945c5,737629229653719783983,2023-02-15 12-00
0xb2fd47f02a9e1855228a6f21d8ece913ef48b7c0,735081707831936615405,2023-02-15 12-00
0x4ae69ddc26bd5c4737496f154071600666e364cc,734158352349469579511,2023-02-15 12-00
0x6e7d48b7aced4642dd7acbd789e9a93775822b85,733374267430377366014,2023-02-15 12-00
0x2de5a04df66d2b0116c9ed90907ffd394df04b6a,732611204412812442122,2023-02-15 12-00
0x027f5146dd648599c036be743982c0af6bf97dec,728658897137594279955,2023-02-15 12-00
0xce35c0d05f9ca75dd0777ed72bc36a0dac439046,728457579829199724955,2023-02-15 12-00
0xb6cd36f0334ba5a5dfed622bb752291bbd2d33de,725470983359883207807,2023-02-15 12-00
0x20134f205af5dbd655ee1d63d9c15715fc088011,723443694947233727165,2023-02-15 12-00
0xfcc75491d21eee6872f30fd48a09ebff43efbfe4,721899921514369477227,2023-02-15 12-00
0x51d8f897fa3410ea7faa79a1d3c6218474370341,717419446079777235194,2023-02-15 12-00
0xb4f4d90a116ffea05730c8d669dd9ff95dad66c3,714370561967487957054,2023-02-15 12-00
0xdf0b1d02bc85ddc6f6c1e57370b8bbbd22a948d6,712515832290517297358,2023-02-15 12-00
0x531b9efb3ced5b7c6cfa2519d123f5d92621a013,707471510335851515154,2023-02-15 12-00
0xe432f3e8b300e156c23d0a9500a222c9208d0216,707305246807931229424,2023-02-15 12-00
0x312508d053c25399a3bd3567d2d218cf673bd8ed,702433908868638307699,2023-02-15 12-00
0x66d24123dd65e8e0cc5420c7e7c5f336f4cafcf8,702297086165093418763,2023-02-15 12-00
0xb816e39119b03af1b1724058354bb1f694285c94,701497186404403719088,2023-02-15 12-00
0x536708aa89c2f26a159b299d89129b748524a931,696000000000000000000,2023-02-15 12-00
0x45a6f12de3ff622beb1d91157a37efb4e61c65c6,694254785119564736837,2023-02-15 12-00
0x210595679839d91d8d49b84b2698125d488f95ae,693242684324453476481,2023-02-15 12-00
0xd257b557bd86761dc7a831380217fb7015b6ff48,690162515391885904792,2023-02-15 12-00
0x16fea8ca56c2bff04c8c561e13a815d0f347e822,688461155661573641407,2023-02-15 12-00
0x219f4a9289f3b82ec1a2c1e0e8b157aa97e7254d,684048841751697270259,2023-02-15 12-00
0xd48e7436e4bd4e8e35ea8a8647723b56ddf7c721,678072547396499653004,2023-02-15 12-00
0xf5e9f45990ad1df7a40dac31899f451f0e2d7a2f,674972714527242895214,2023-02-15 12-00
0x3a86895f6a53912f2e84fdf7179e699866606b8b,674602393084981307150,2023-02-15 12-00
0xbd3b2c3522b103a9d94458024c62089e261de677,673093010212200800727,2023-02-15 12-00
0x7121f12dfab4b7c1c98bebbe6fc98abb1f88083b,672937199997464659805,2023-02-15 12-00
0xcf5cb2b3bc7571774d7e19d9506b9c3102577f05,672748008045446015808,2023-02-15 12-00
0x9b4aafc3d0aaf2bb7b24d53459268edc6cf65356,672259292568875344342,2023-02-15 12-00
0xf34466c2eb585d4ffcfd6aec293b1a221f58a1a9,667303770919581327899,2023-02-15 12-00
0x0d936ddf3da68c2f13d3f25235a4fc1803ae8217,663207864137716607387,2023-02-15 12-00
0xb30b60015f4b1598151738c60f1cb97ec3899986,662000000000000000000,2023-02-15 12-00
0x537abead3d8298cf7aa52361d67e3837ecbeb1f1,661789070448997828732,2023-02-15 12-00
0xcd08728ff5b51ec6acaab1beaba0baa89630e427,656100285240767936782,2023-02-15 12-00
0x765e447b0b2285745d23c9a7607c613af17b02e5,655406306459259366582,2023-02-15 12-00
0xcdd7641ad05482b30144dffd82cabf276ece719d,654335618703891051964,2023-02-15 12-00
0x7cbe6f62d1cfb6cca12c3e8d9141deeb5fccaca2,652000000000000000000,2023-02-15 12-00
0xa6e27382cdcca7d265196dd0f2a6d6733e1bee3e,651135590782113659432,2023-02-15 12-00
0x87ca84b995229bad19b18a68df2ed4e4a7bb6a9b,650000000000000000000,2023-02-15 12-00
0xfb06de82d4126c38f6be3caf0a8af4a58c078736,644865209973411752741,2023-02-15 12-00
0xd18e5fd9ff39e5bd64e90b5800fed38416f55a34,644185002257105353874,2023-02-15 12-00
0xdfd8670f636e4b55882da4eb098083dc75dbe5a6,643786435392048618615,2023-02-15 12-00
0x134f0d593ba7a68a41cbd450f75eca4e366c68c6,641328931839499960320,2023-02-15 12-00
0x20ece8027729ed28ab98dd3827b1ef6b04bcc76b,638529085322921751778,2023-02-15 12-00
0xc7eae214217eea591128794369b454d5871262f7,637857091974999965696,2023-02-15 12-00
0xadccf0f815bbe49f1b4dfb305cd4711d91e53d6e,635458276163533820697,2023-02-15 12-00
0x940007ff31d603afc98675223788a4b2269cda48,635304332853083888924,2023-02-15 12-00
0x6f4ffa798322bed83d6c799e692a26b7d0b3c8c3,634653621590423981252,2023-02-15 12-00
0x0f54320809c8acfa8bf5ab7d447f8e44d07cf1d3,632917350014444144349,2023-02-15 12-00
0xcaa8fc84048efca6c26ca2993d35eafe08ed5858,631624503739464619077,2023-02-15 12-00
0x4cdad621d270141f9d030d5accbd1827f49b76b2,631431241750801283218,2023-02-15 12-00
0x3fe335492828900f97f7c310f6710be71877d663,630942862397106221551,2023-02-15 12-00
0xad61de4c2c61037b19d900187bab552c34497e96,629640005457077413094,2023-02-15 12-00
0x921e6de2d20a487e9438aaf1e98d1b62f0a12ac1,629264766854922854340,2023-02-15 12-00
0x0f1490408e3ee78b0d3a4cbc7c1be6e086d1ca7e,626300524376850637511,2023-02-15 12-00
0x15e6411a5ce1dcf2f39d7f046b5a2d26e2fc335e,625129184496324514769,2023-02-15 12-00
0xdeea8814523956d45fdbe14b6967ac285674fe12,624648207078194291580,2023-02-15 12-00
0x7cc1a6b51b4fea924e9e81f4af659a132036afc0,623763841358999836767,2023-02-15 12-00
0xc49e1cecb2d4b7ddbb9d9c0fd49d5a8c853bbf70,621461753745134783458,2023-02-15 12-00
0x64681bd7041b254987ebadc71096b2b85957435c,620989721749140814937,2023-02-15 12-00
0x5f84b6909f9f2b04706766ec213d29852ececafe,620446276598893261884,2023-02-15 12-00
0x9611a2d0a484f09446c19275a92f91b8e82adc3c,619550039140486502872,2023-02-15 12-00
0x1d53d4ba6ced392bd0223a6e3b8a8ef6c06e068f,619295810778832531885,2023-02-15 12-00
0x2644fea1bd7b0d46d21b15e39b2fc15dd4322dda,617906798814975074076,2023-02-15 12-00
0xaeadf1bd41d254f9fcd80b2c7856ff79d576b4fe,613817641524906506976,2023-02-15 12-00
0x9bf9350a1d13ea3440890ac1f827d5620e4ad2d8,610996007369755366513,2023-02-15 12-00
0x63003762aa1d98a23af8abc8d82adb371131c18e,610066002294091249112,2023-02-15 12-00
0x66472dbdb2ce22da45432d066b1fa1eeb3fb37ac,608991972782699452920,2023-02-15 12-00
0x5557d17c79cbefdddaf4030a7f5fccd09be90823,604111523969432294813,2023-02-15 12-00
0x119506f24cd740162fd4ec792f23622e3c639fa7,603558680873663835415,2023-02-15 12-00
0xe1ec1307b6f56c479327c897febde79a207f5f2f,603112886568786410679,2023-02-15 12-00
0xb8a2d36b76bdc52aa981d8447e3d8b3d2d094005,602799209641461642954,2023-02-15 12-00
0x6e150c40ac9d8ea1da7e27239dec208bf90ec7b7,602155798528177737640,2023-02-15 12-00
0x896563a7be19111bcfab9a84f090370546b5a5a6,601726074577626004328,2023-02-15 12-00
0xf70425ba164def0b43a849a34ffe66ab841e0c04,601159740724877922834,2023-02-15 12-00
0x5ab2df0f7fb9a4594e7b5c69c316f2be616afeab,601000000000000000000,2023-02-15 12-00
0x693a27a768dc8f82019916fae30ad841d8c91af0,600000000000000000000,2023-02-15 12-00
0x91675c560956ebf7ff904fbfb0c96d118e93cbde,598831135025481845909,2023-02-15 12-00
0xfad210408a385a6ad74a9fe2ad3634bbb2fa9b5d,598293315861304567929,2023-02-15 12-00
0x5bfce428d884fd88ed6546d932138b0582faef6c,597511547100833625361,2023-02-15 12-00
0xa0042b5a0cf38d1bd76f4244dc6e5444ffd8d6c9,595554347918063224499,2023-02-15 12-00
0x0b46efa8f24e17a9bea85aac5dd64ac813fdbeb3,591920469368888282985,2023-02-15 12-00
0x0d0a346a71db3cc0ec4957f06956f78aa38ffc73,587872006559219513588,2023-02-15 12-00
0x3f31fba32d9c769b2390ef3b292527efea9b0e74,586710282369638116520,2023-02-15 12-00
0x873826518cf83733f3a88e7f7f1999febdb03a2b,585651422077278458755,2023-02-15 12-00
0x8eb011513f8ffcbdf1c5054febf86c03c2383c9a,584999999999999999999,2023-02-15 12-00
0xb04bd2b9ab309cffb26f693b0479ea46851e061b,581575305083511170025,2023-02-15 12-00
0x200a89a155c92b2a1c04525b16cbbabf1b06ffac,580825032771392143771,2023-02-15 12-00
0x781d79508b6f4b9bce2e94835ebe8907e97656ee,580721408044809960864,2023-02-15 12-00
0xf56c1789d2c036db6a863aa3622dd8912564764e,579885728826596666188,2023-02-15 12-00
0x798b63c925b98c1fd395ce53d589e655bb5d5ccb,577000000000000000000,2023-02-15 12-00
0x3cf85f02eb726e901ce52089bf3b67ef73b169ba,576448634301423617500,2023-02-15 12-00
0x464de66c95519598f1dcf4df13c0f7a88b760474,574200600068551633762,2023-02-15 12-00
0x20cec97c0625833629051d4d0ade09026d50fbe9,573817856841360006448,2023-02-15 12-00
0x2d1536fd29a2475d59cc4302c74047e068037e57,573323889648744862171,2023-02-15 12-00
0xb2a4e2fb4405a8702dddcfbb8b1c1553e55fc05a,572668912614094392591,2023-02-15 12-00
0xfbe028cd9dfe5469120f3a80a584f1fe02b88799,572335493050048072383,2023-02-15 12-00
0x9bdeaf066d69f6587144eff9ba63c9af57a539bf,572048540699182462134,2023-02-15 12-00
0xdc14d2b0c01a491b55fdb871b01d0d89016eaf16,571914304475088873719,2023-02-15 12-00
0x028172cc31f7ef898569e980dddb92f870043e42,568714843568507106253,2023-02-15 12-00
0xb7162b74c383d0065c2be7c91486291207c770f7,568397022384378774092,2023-02-15 12-00
0x1a197056c0d46f0101197c5cf4f5521eadb7b909,566036395727341894147,2023-02-15 12-00
0x5ef74e73f20e95f35a02255142499933a1576035,565803959607739898851,2023-02-15 12-00
0x0f1c427f3ab94f9c6e58753195a85e350ddbceb5,564613057500197504754,2023-02-15 12-00
0xd026304e94dc450edfddab3d1d14866435910bec,563986466030349712764,2023-02-15 12-00
0xc5b17d8778d065171846739af09e63e3a8a9e47e,561224437872679068401,2023-02-15 12-00
0xd281fbe61da3ceec25dd36843628b903f8ed9447,559646637674012550632,2023-02-15 12-00
0xd77ff3fb4e2e5769b502ac3fba7b8798d65da5bb,559518185992293652525,2023-02-15 12-00
0xe9e0d4bce1d2b40884d4acacc3f452f558ea6be4,559014689780870430335,2023-02-15 12-00
0x4900d2461f7ae3a257f576d43a6ec7133ce4e53c,558857739949458240884,2023-02-15 12-00
0xf2e1c525ee27dc8f827b0c68dd1258e10ed67015,558447178126279384033,2023-02-15 12-00
0x23ac5677fbd1c1be3a16a937202903fdc16f3382,556308676219469615609,2023-02-15 12-00
0xd268961e2e5e17398f84784fdbdc411d0862de86,552353003303991197045,2023-02-15 12-00
0x278464d2bfb2943a98f9c1c23635ec452bb592d3,551893896340340084788,2023-02-15 12-00
0x40a9d7082f17f7ff1002aa2134e5a7f97d2ff0fb,551458035342701584414,2023-02-15 12-00
0x17f591c7d80ea0323f9e5636db29b829e3b6f81c,550270714783533924439,2023-02-15 12-00
0xa3757d534e8dc08377905c0c07d768b308d2e5ce,550000000000000000000,2023-02-15 12-00
0x7fa7b56067ef4ed6401879cb42c65bf1080bf5e6,548687503167075057329,2023-02-15 12-00
0x72b18cf40554ae50d8b01be65922ffbd493c3055,548540337417597429498,2023-02-15 12-00
0x535589d1337e1a16043041a697238d0c7d10d99c,545460601257526199380,2023-02-15 12-00
0x7e7666d046dd7c5d5d8b88c7804925e898f429ff,544991893613606131522,2023-02-15 12-00
0x0bb7d856bf7d1208a6c5640eaa518167f11ef676,544828362342419962461,2023-02-15 12-00
0x75e6992664ae399571741d025c2b52d333429833,543986477240765984977,2023-02-15 12-00
0xcb10be6d8a21ca528272d521d2e8f3ab589a62b7,543084534530225466937,2023-02-15 12-00
0xafae98e109dadb53f7faf6199a8dcfec595907b3,542868877946363107729,2023-02-15 12-00
0xc69567cf5771d68345da28f94fe18bb537ee0fb5,542764581458463978564,2023-02-15 12-00
0x471ced61166cbac2326667aaec7b39deb94f52e2,541890491421609077581,2023-02-15 12-00
0xa94bf7f909677004cc4016b8041e36e34fd4cbef,540516846726392081776,2023-02-15 12-00
0xfe447cde9cb66be708199d77bb03781825423fdf,540100000000000000000,2023-02-15 12-00
0x83c6b93aa110406a8482565b313a1df24a787a0f,539097281660901287720,2023-02-15 12-00
0xc27e568c38690f5cbd5df09431c54b0ce9b7bc4d,538534178198099465759,2023-02-15 12-00
0xd0b37430bea85c807375a1faacddbd65b9f79710,538517240363654350059,2023-02-15 12-00
0xbc3a68316e9ddb984a53edfe2ecea6c1e6e0b3bd,538385908356049123949,2023-02-15 12-00
0x1abc1f4ecc8608001d02cb941ca2adbdc188b4ed,537406341290691785640,2023-02-15 12-00
0xc0afc67637bf199c091ad666abc4d6ded87a6965,536326092137190353645,2023-02-15 12-00
0x031cf45a663cb30ec91771de1112816c3a708d3f,535945068794891396816,2023-02-15 12-00
0x5242b7dd9843d39db391aa80570379c928f1f8cc,533931363591884374706,2023-02-15 12-00
0x2f9abf1dc6a46130253cd06b708dd1aa071b47b5,533592176288762266210,2023-02-15 12-00
0x8a472de8d015ce2c3b41b38e3fbb233131adfa21,533354544003087071424,2023-02-15 12-00
0x2da8ee87b1f13b00008cfbfed589fbd63321e1b3,532778993246673155668,2023-02-15 12-00
0xac37d4a95bc0ed8b734eaa104cc825e0bd14a1df,531430900877015030914,2023-02-15 12-00
0x91389c2c904a8bfcbc700c24876094e466da40db,531265247436279331727,2023-02-15 12-00
0x10c27820d7b8ccdb2dcc36929a6e2bedd051d7ce,531167231839499976704,2023-02-15 12-00
0x915a9f4a513b10d6b18db6eb50cdcbe7c900344b,530385552742549413482,2023-02-15 12-00
0x5e6cd22ea0689c11258f000690dcfb3ffe207fb9,530190202151889928571,2023-02-15 12-00
0x02965fb2620d82847dcc81025fa25cda723846ba,530152816743290514941,2023-02-15 12-00
0x386f9609e54230b9c736bfc03f619952c3710586,529366449568399193846,2023-02-15 12-00
0x00694448f46a9f41660d537b869a348c9dc1e5c8,529226568687872875344,2023-02-15 12-00
0x69e6a0e1e12560e6d9e9f610d386a62a8d65923d,528402902550764842039,2023-02-15 12-00
0x4fc36c9af7d95316d9a2b6d236f1188d3f69af90,526768182518107798852,2023-02-15 12-00
0x062db6a40cefaa2d60f0e2e1d286218af105bd10,525370107358367278163,2023-02-15 12-00
0x1df3e50ecace3b7678f863bfc59387c347e9badf,524679260189499981824,2023-02-15 12-00
0x22aeec0804a4148dde41da495a65445703bd50ee,523914816633575694259,2023-02-15 12-00
0x8e352df90bb2786541283655c53f28a347f387a8,523907172206637983137,2023-02-15 12-00
0x0e844bd81df57e2f74447974185750ad96efbf33,521385870393870973551,2023-02-15 12-00
0xd3924c0d64b953516c0d841362a577ecab65ec26,520657696290743935846,2023-02-15 12-00
0x01b073217715eb1de0ae817a46d13236f6c2023d,519994396716950562888,2023-02-15 12-00
0x6ed343347e6032018f9c9b476988f59d04d9f662,519766883121607543969,2023-02-15 12-00
0x5ffae9f4a2d6054dca63d06bb49300d8ebcabd97,518409329538003019243,2023-02-15 12-00
0x856f8e999d0b2c0e123250e35483b17d5528e206,517642792696190962722,2023-02-15 12-00
0x3435ec9fcc4c2f7e030812d46509ee400ee9f03b,517269915553143202193,2023-02-15 12-00
0xe8d12d51b6f9822a121925d297bebc8c6b9260ff,517196498324994359530,2023-02-15 12-00
0x0bbf91036b886eb9f7b902a5de615b765917aa24,517107634635113463258,2023-02-15 12-00
0x4c8ad9eca3b266e3e19a0d2971dccc9e153b140b,516762068384934491256,2023-02-15 12-00
0x7d5921a06ba45c2d68383f95902267cec4adc4e9,516577921226939932131,2023-02-15 12-00
0x0d3fd7ef1a9be6fa4bb620dbc0c2139b7c23b1c3,516003929132619834520,2023-02-15 12-00
0xfec181b5c72874b16850186dee5f6af182a1fd02,514991830112182826338,2023-02-15 12-00
0x2e200f8c088e20f064f4a2bcf53695d13d210dae,514912126307976236475,2023-02-15 12-00
0x2c231453dcbf9aa053045e4bcbc7264975a9050e,513733642273568292403,2023-02-15 12-00
0xd983493f2ec503bd668be0d42fd76022082295a1,512919382394894715268,2023-02-15 12-00
0xa0302e08cea695e9bba138457b97e865ffb34256,512720410841827531870,2023-02-15 12-00
0x22ab49107f5a0bcde9029b29cc0394a2ee79152c,511628418235836626649,2023-02-15 12-00
0x3760493ab01ea8e641c34be9f5cd18ef6430d551,511520908550837059348,2023-02-15 12-00
0x468a3ef441c9d804f8ceb4e81373d106c725c576,509260649561745871004,2023-02-15 12-00
0xad68660c966cd5a1d89efd9ebf0c7d4eea62fb78,508982598814386834482,2023-02-15 12-00
0x54e950ea6c6490f0369c500ab46e9a474968bc17,508719310284644469171,2023-02-15 12-00
0x1c999d26c79835e847e3d17a2113d3bc6129384a,508398645296309531027,2023-02-15 12-00
0xfe51e1246978b7410fcfecdfd979830e85038d8a,505133559857634996004,2023-02-15 12-00
0xbda26fea77073fb95fb47b8d9f2afd506d19f496,504673370329058101587,2023-02-15 12-00
0x291f343ec644b7856f997429b45b6888c4006b23,504673184909137071876,2023-02-15 12-00
0x00ecc17dbfd3249c9828b765314efd3d545f4342,504374095713435685918,2023-02-15 12-00
0x3a98131a0970f7b84f6d53e7db4b2654e594dfca,504039702430937999708,2023-02-15 12-00
0x37f75b1bb6718df127179ed9786c6d05d4b0e556,503898069489697494762,2023-02-15 12-00
0xef46f5727abf678711564e319bc31362a0b4cd65,503898069489697494762,2023-02-15 12-00
0xdcd52c20904d32635fd543cb061efb1f1b9938e6,503726655775476579443,2023-02-15 12-00
0x94929c16a2b3e2dbd60a2211286ff0ea127191aa,503715520240817159937,2023-02-15 12-00
0xe11fdd92dfea4417b03949dec19d50bd7140989a,503434305600277037772,2023-02-15 12-00
0x4575cdd0a529c6a1f7db3e3fddd94460e597daad,502284866530868057633,2023-02-15 12-00
0xcde43f81561a4537bfaf16c5093804e1efbf1c3f,501924591327246131107,2023-02-15 12-00
0x10a25c67f9927d274c3d3033f09874fb773637fd,501710367432481529608,2023-02-15 12-00
0x66e42b075f527fa672cb09b6ff660f9c305aa43c,501677470694151862300,2023-02-15 12-00
