Address,stCELO Balance,stCELO in USD (approximate),Contract,Snapshot Time
<a href=https://celoscan.io/address/0x87647780180b8f55980c7d3ffefe08a9b29e9ae1 target=_blank>0x87647780180b8f55980c7d3ffefe08a9b29e9ae1</a>,4204802.977244898,2045497.8899313936,Gnosis Safe,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x8a1639098644a229d08f441ea45a63ae050ee018 target=_blank>0x8a1639098644a229d08f441ea45a63ae050ee018</a>,539184.2922446168,262295.365095362,yes (but no data on dune),2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x08bafb4400a102dddc5e5d584abf0aa38e174c57 target=_blank>0x08bafb4400a102dddc5e5d584abf0aa38e174c57</a>,129682.18205266085,63086.102056611766,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xdc5762753043327d74e0a538199c1488fc1f44cf target=_blank>0xdc5762753043327d74e0a538199c1488fc1f44cf</a>,64963.40213753721,31602.551347641314,RebasedStakedCelo,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xf3cf9f6ede5091b640b8d2eb8c165e13f043cbeb target=_blank>0xf3cf9f6ede5091b640b8d2eb8c165e13f043cbeb</a>,58008.79471358094,28219.364337931576,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x7c9b206accb51f8d809d904f439bfaaaeb904f2a target=_blank>0x7c9b206accb51f8d809d904f439bfaaaeb904f2a</a>,54996.12144844656,26753.79821266145,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x9176779f5617db41cc11aef0d46e2113b682b55c target=_blank>0x9176779f5617db41cc11aef0d46e2113b682b55c</a>,50074.914386318924,24359.79337676941,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x46c5cfc2079309f4e7d9476a01730a60e2f1a164 target=_blank>0x46c5cfc2079309f4e7d9476a01730a60e2f1a164</a>,34753.33693247457,16906.351557530106,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xdabd0fabd68235ed23432faf2272a46a618b7dcd target=_blank>0xdabd0fabd68235ed23432faf2272a46a618b7dcd</a>,30962.602288185913,15062.284247326936,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x0a336306692f753c7cb0152e8f8eb70e3ce2dafb target=_blank>0x0a336306692f753c7cb0152e8f8eb70e3ce2dafb</a>,29061.798947547573,14137.606148616625,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x7a1f69add7bc3d739438762d506a2d4ec1d423cf target=_blank>0x7a1f69add7bc3d739438762d506a2d4ec1d423cf</a>,23908.55780750214,11630.724390942143,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x9fcd7d9e934ac04e5c7eae5bd7dc938fcdba84cb target=_blank>0x9fcd7d9e934ac04e5c7eae5bd7dc938fcdba84cb</a>,21437.33529369791,10428.55618831934,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xa72dfb06e984cdab5ef6047f2c8a79db4335fa64 target=_blank>0xa72dfb06e984cdab5ef6047f2c8a79db4335fa64</a>,20965.682035560425,10199.112442792974,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x6e42ce2fd45ff9b97a55d96f5a998dd8de2b2bfb target=_blank>0x6e42ce2fd45ff9b97a55d96f5a998dd8de2b2bfb</a>,20075.872746014575,9766.249587135471,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x8b4ac53a5a684e668a685777b3563cda1c4588c2 target=_blank>0x8b4ac53a5a684e668a685777b3563cda1c4588c2</a>,18905.082337692245,9196.698689570134,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x1258fdb35c1cdd340827e0417b4bbe2356ec756d target=_blank>0x1258fdb35c1cdd340827e0417b4bbe2356ec756d</a>,18095.467966209395,8802.848015117985,yes (but no data on dune),2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x415b43b85db2e5493b58847321d75efbc25116df target=_blank>0x415b43b85db2e5493b58847321d75efbc25116df</a>,16704.183490609685,8126.034030126421,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x3e48a1fbf1ecee44630832d87147bedf6916126d target=_blank>0x3e48a1fbf1ecee44630832d87147bedf6916126d</a>,14438.198276835139,7023.70700113716,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xeda08159add4a97a81fe2e8d5ca20e07626f2e4e target=_blank>0xeda08159add4a97a81fe2e8d5ca20e07626f2e4e</a>,14054.2766311554,6836.941789928274,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xe3023a2232541b00124f0411759c858a6ad5b2be target=_blank>0xe3023a2232541b00124f0411759c858a6ad5b2be</a>,13289.198034708295,6464.75630035044,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xa265a3e7595b927a2d14e6131de5e4c34a5e787f target=_blank>0xa265a3e7595b927a2d14e6131de5e4c34a5e787f</a>,10905.086644670844,5304.964784773091,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x1a14f3e3be186610eedcf69f7e76509106142527 target=_blank>0x1a14f3e3be186610eedcf69f7e76509106142527</a>,10182.198044862413,4953.303336290083,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x52c60e6da29f07469be3ebb8886344a3bcb8e36e target=_blank>0x52c60e6da29f07469be3ebb8886344a3bcb8e36e</a>,9132.30041180889,4442.562784431435,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x60cea5db2eef39c58e5f5237c12afd7937356bb6 target=_blank>0x60cea5db2eef39c58e5f5237c12afd7937356bb6</a>,7964.483522873117,3874.4584059215167,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x8da20a81aa510c420d5a81d62cbbd013e7c76d9e target=_blank>0x8da20a81aa510c420d5a81d62cbbd013e7c76d9e</a>,7922.728376508089,3854.1459051347606,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xe971f568c6cfb436c88ea943e5dde716d89a3b21 target=_blank>0xe971f568c6cfb436c88ea943e5dde716d89a3b21</a>,5941.658370951674,2890.4207227417482,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x5464d19f5561e7888ea0cc043715f4356d52d4cf target=_blank>0x5464d19f5561e7888ea0cc043715f4356d52d4cf</a>,5931.746991628099,2885.5991637763464,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x429c5b6389d44f74e89543b6f54654fc9ac1ad32 target=_blank>0x429c5b6389d44f74e89543b6f54654fc9ac1ad32</a>,5187.620325732746,2523.606096998232,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x9dbd4cec1c3f22a351a2e25aa57dae1cf3db3919 target=_blank>0x9dbd4cec1c3f22a351a2e25aa57dae1cf3db3919</a>,5000.00004633326,2432.335022539602,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x494be2a0d940d15e7b34beec301b3df63d050e76 target=_blank>0x494be2a0d940d15e7b34beec301b3df63d050e76</a>,4838.076171982045,2353.564401155589,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x1feadedd0a4c1acae53b582c5200b580704f91dc target=_blank>0x1feadedd0a4c1acae53b582c5200b580704f91dc</a>,4481.061876092516,2179.888727677098,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x623e213f0eb9f65ade7f579fbefcd9df8743d8cb target=_blank>0x623e213f0eb9f65ade7f579fbefcd9df8743d8cb</a>,4147.88164875533,2017.8075420250593,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x0bbf91036b886eb9f7b902a5de615b765917aa24 target=_blank>0x0bbf91036b886eb9f7b902a5de615b765917aa24</a>,3690.379201816148,1795.247699169896,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x9e9ef3da9f553c47f88363806835bdd8d45627f0 target=_blank>0x9e9ef3da9f553c47f88363806835bdd8d45627f0</a>,3604.399940909763,1753.4216260545495,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x962ffbe424a51da77737a7e5836088297d6b272c target=_blank>0x962ffbe424a51da77737a7e5836088297d6b272c</a>,3426.0456797124584,1666.6581636726805,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xe687660e45142b2baaf018097350153bbafef60d target=_blank>0xe687660e45142b2baaf018097350153bbafef60d</a>,2902.710822764227,1412.0730258176452,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x3a84aa862b9a4d3286d5b1dc173af8971a132160 target=_blank>0x3a84aa862b9a4d3286d5b1dc173af8971a132160</a>,2839.197811017649,1381.1760415323226,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xcd4846e7b1a2b17b9a9aeb89b16776806a6615c7 target=_blank>0xcd4846e7b1a2b17b9a9aeb89b16776806a6615c7</a>,2677.3751579490363,1302.4546609619938,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x7a6f024e8d4a015afd417ddcacedcb98c3976224 target=_blank>0x7a6f024e8d4a015afd417ddcacedcb98c3976224</a>,2666.9490476649466,1297.3827023704237,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xa81185ad7d168388ad70588a26ffc3c8078cce43 target=_blank>0xa81185ad7d168388ad70588a26ffc3c8078cce43</a>,2603.1059773734723,1266.3251554949409,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xfc13e46954de5bc8e1b23cceac4363c519c2fe36 target=_blank>0xfc13e46954de5bc8e1b23cceac4363c519c2fe36</a>,2599.984562328677,1264.8066900823444,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x61321f38df37a898f10cb502183e7bbf4372f8a5 target=_blank>0x61321f38df37a898f10cb502183e7bbf4372f8a5</a>,2585.1297739262714,1257.5803257325913,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x4258658523ed894f1519230deecfc01cb593fc91 target=_blank>0x4258658523ed894f1519230deecfc01cb593fc91</a>,2550.010184176075,1240.4958042655828,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xea614b27b7d6dea819f27e49dfd4639d4ab96a01 target=_blank>0xea614b27b7d6dea819f27e49dfd4639d4ab96a01</a>,2369.169091620539,1152.5225804933687,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xa3d85f0009b00b502e7c1ef39197d0bbbe3c33b3 target=_blank>0xa3d85f0009b00b502e7c1ef39197d0bbbe3c33b3</a>,2240.6273384584742,1089.9912594578786,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xbb4946437eccded9a99e41a71272cedf84fad828 target=_blank>0xbb4946437eccded9a99e41a71272cedf84fad828</a>,2235.635393061783,1087.5628427565864,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x34b18fad06129f645e10432945e2e005ebc0c79c target=_blank>0x34b18fad06129f645e10432945e2e005ebc0c79c</a>,2155.911719763956,1048.7799065784125,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x55e17193366f019f67ee637e594b0b25a56ee48e target=_blank>0x55e17193366f019f67ee637e594b0b25a56ee48e</a>,2151.6870929383417,1046.7247650404363,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x8aa0e202ffb340a3f6f486427b7ae54e2da6b2f1 target=_blank>0x8aa0e202ffb340a3f6f486427b7ae54e2da6b2f1</a>,2125.1930620928447,1033.8362933371197,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x27eaabaf44f17b4bce9f9455619c3014095ea639 target=_blank>0x27eaabaf44f17b4bce9f9455619c3014095ea639</a>,2076.0473229554573,1009.9285130561724,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x8744037f4c33fe344dfd2ce327e1caa23e4ce9cb target=_blank>0x8744037f4c33fe344dfd2ce327e1caa23e4ce9cb</a>,2050.0448903563115,997.2791876769637,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x24bfbb1b10e6d0feca1ca127646362e943a1836d target=_blank>0x24bfbb1b10e6d0feca1ca127646362e943a1836d</a>,1890.4732641919377,919.6528574116593,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x14255981cd91a61a4799099ec6050d18ff476c46 target=_blank>0x14255981cd91a61a4799099ec6050d18ff476c46</a>,1745.845481428625,849.2962138141388,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xbd5fff8b575c6071bdabe1dd0e40b74b3e002a8d target=_blank>0xbd5fff8b575c6071bdabe1dd0e40b74b3e002a8d</a>,1590.808480743564,773.8758292018792,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x2205eacb52c2ddc1518881e06f4e8310056881ef target=_blank>0x2205eacb52c2ddc1518881e06f4e8310056881ef</a>,1546.174070221936,752.1626614186546,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x2403a37e26aad0ce33fc21f263345d1d1cdf37d3 target=_blank>0x2403a37e26aad0ce33fc21f263345d1d1cdf37d3</a>,1537.8659711514233,748.1210453881195,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x078e813081e91145cf35408f299fd9833c4a6457 target=_blank>0x078e813081e91145cf35408f299fd9833c4a6457</a>,1476.3765210128058,718.2084570475366,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xb3395e17d758eae046c10c897edc590bfc5bd0ef target=_blank>0xb3395e17d758eae046c10c897edc590bfc5bd0ef</a>,1432.727265586943,696.9745347082834,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xb5c46cf3db8da39fec83706d8b6cc8b5dafa696c target=_blank>0xb5c46cf3db8da39fec83706d8b6cc8b5dafa696c</a>,1379.1882663406884,670.9295783619557,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xa97b4708c68eaf9bd72618c4545cd615a4c9c2ac target=_blank>0xa97b4708c68eaf9bd72618c4545cd615a4c9c2ac</a>,1370.7529943678687,666.826096911154,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xeceb6b47276915ac7130ed51fc3ecf8c7f46f850 target=_blank>0xeceb6b47276915ac7130ed51fc3ecf8c7f46f850</a>,1344.153621356554,653.8863797204586,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0x6c2d17e78b3c68dbf218f687a1cca61d395637de target=_blank>0x6c2d17e78b3c68dbf218f687a1cca61d395637de</a>,1300.9097709552227,632.8496735472743,,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xbcaf4f3f3dd450c43fb675da19b006f4d18010f7 target=_blank>0xbcaf4f3f3dd450c43fb675da19b006f4d18010f7</a>,1264.660188184183,615.215447765395,Gnosis Safe,2023-08-15 12:00:00.000
<a href=https://celoscan.io/address/0xd9899bfaaab84d21e1439ebc1e9ef83111b6c881 target=_blank>0xd9899bfaaab84d21e1439ebc1e9ef83111b6c881</a>,1241.2921131527285,603.8476504090684,,2023-08-15 12:00:00.000
