Address,stCELO Balance,stCELO in USD (approximate),Contract,Snapshot Time
<a href=https://celoscan.io/address/0x8a1639098644a229d08f441ea45a63ae050ee018 target=_blank>0x8a1639098644a229d08f441ea45a63ae050ee018</a>,275038.7390665376,117363.98065699478,yes (but no data on dune),2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0xdc5762753043327d74e0a538199c1488fc1f44cf target=_blank>0xdc5762753043327d74e0a538199c1488fc1f44cf</a>,92130.192702026,39313.611569423134,RebasedStakedCelo,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0x9fba5259a1a4654212849e87cfdf5b28d5bbcb5e target=_blank>0x9fba5259a1a4654212849e87cfdf5b28d5bbcb5e</a>,49341.32884789408,21054.833163315667,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0x46c5cfc2079309f4e7d9476a01730a60e2f1a164 target=_blank>0x46c5cfc2079309f4e7d9476a01730a60e2f1a164</a>,34753.33693247457,14829.874429151685,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0xf3cf9f6ede5091b640b8d2eb8c165e13f043cbeb target=_blank>0xf3cf9f6ede5091b640b8d2eb8c165e13f043cbeb</a>,32137.359454919315,13713.58975188426,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0x08bafb4400a102dddc5e5d584abf0aa38e174c57 target=_blank>0x08bafb4400a102dddc5e5d584abf0aa38e174c57</a>,29757.8056745163,12698.191321818247,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0xfedc380d4b6b1915f1d1491e6f43b74f00c837c0 target=_blank>0xfedc380d4b6b1915f1d1491e6f43b74f00c837c0</a>,24705.102905531046,10542.112101642397,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0x9fcd7d9e934ac04e5c7eae5bd7dc938fcdba84cb target=_blank>0x9fcd7d9e934ac04e5c7eae5bd7dc938fcdba84cb</a>,21487.33529369791,9169.032741856185,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0xa72dfb06e984cdab5ef6047f2c8a79db4335fa64 target=_blank>0xa72dfb06e984cdab5ef6047f2c8a79db4335fa64</a>,20965.682035560425,8946.433906850272,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0x1258fdb35c1cdd340827e0417b4bbe2356ec756d target=_blank>0x1258fdb35c1cdd340827e0417b4bbe2356ec756d</a>,19424.61663788554,8288.833562485243,yes (but no data on dune),2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0x6e42ce2fd45ff9b97a55d96f5a998dd8de2b2bfb target=_blank>0x6e42ce2fd45ff9b97a55d96f5a998dd8de2b2bfb</a>,19018.454916434377,8115.517045031044,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0x415b43b85db2e5493b58847321d75efbc25116df target=_blank>0x415b43b85db2e5493b58847321d75efbc25116df</a>,16704.183490609685,7127.975770745983,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0xf62c9d7cdc66061bb9c330ceff6e7006de6b79e4 target=_blank>0xf62c9d7cdc66061bb9c330ceff6e7006de6b79e4</a>,15330.476190117795,6541.790138894685,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0x3e48a1fbf1ecee44630832d87147bedf6916126d target=_blank>0x3e48a1fbf1ecee44630832d87147bedf6916126d</a>,14438.198276835139,6161.039092294537,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0xd13f92c6620352870e32ffaaa4cc4dfaceb42a63 target=_blank>0xd13f92c6620352870e32ffaaa4cc4dfaceb42a63</a>,8048.913709889149,3434.6163604564777,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0x8da20a81aa510c420d5a81d62cbbd013e7c76d9e target=_blank>0x8da20a81aa510c420d5a81d62cbbd013e7c76d9e</a>,7922.728376508089,3380.7708073667786,,2022-11-15 12:00:00.000
<a href=https://celoscan.io/address/0xe971f568c6cfb436c88ea943e5dde716d89a3b21 target=_blank>0xe971f568c6cfb436c88ea943e5dde716d89a3b21</a>,5941.658370951674,2535.4125767357564,,2022-11-15 12:00:00.000
