Address,stCELO Balance,stCELO in USD (approximate),Contract,Snapshot Time
<a href=https://celoscan.io/address/0x60ac25da2ada3be14a2a8c04e45b072bed965966 target=_blank>0x60ac25da2ada3be14a2a8c04e45b072bed965966</a>,4273407.444948443,2271628.0157335787,Pair,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x8a1639098644a229d08f441ea45a63ae050ee018 target=_blank>0x8a1639098644a229d08f441ea45a63ae050ee018</a>,544607.9557987916,289498.88488783105,yes (but no data on dune),2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x08bafb4400a102dddc5e5d584abf0aa38e174c57 target=_blank>0x08bafb4400a102dddc5e5d584abf0aa38e174c57</a>,129682.18205266085,68935.54656027908,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xdc5762753043327d74e0a538199c1488fc1f44cf target=_blank>0xdc5762753043327d74e0a538199c1488fc1f44cf</a>,64986.63889120671,34545.142595315425,RebasedStakedCelo,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xf3cf9f6ede5091b640b8d2eb8c165e13f043cbeb target=_blank>0xf3cf9f6ede5091b640b8d2eb8c165e13f043cbeb</a>,58008.79471358094,30835.909032282358,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x9176779f5617db41cc11aef0d46e2113b682b55c target=_blank>0x9176779f5617db41cc11aef0d46e2113b682b55c</a>,50074.914386318924,26618.472465078707,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x0a336306692f753c7cb0152e8f8eb70e3ce2dafb target=_blank>0x0a336306692f753c7cb0152e8f8eb70e3ce2dafb</a>,38671.58000288241,20556.76779687221,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x7c9b206accb51f8d809d904f439bfaaaeb904f2a target=_blank>0x7c9b206accb51f8d809d904f439bfaaaeb904f2a</a>,35791.457056180785,19025.772201725187,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x46c5cfc2079309f4e7d9476a01730a60e2f1a164 target=_blank>0x46c5cfc2079309f4e7d9476a01730a60e2f1a164</a>,34753.33693247457,18473.935573206305,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x7a1f69add7bc3d739438762d506a2d4ec1d423cf target=_blank>0x7a1f69add7bc3d739438762d506a2d4ec1d423cf</a>,23908.55780750214,12709.143799407335,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x9fcd7d9e934ac04e5c7eae5bd7dc938fcdba84cb target=_blank>0x9fcd7d9e934ac04e5c7eae5bd7dc938fcdba84cb</a>,21437.33529369791,11395.508634076878,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xa72dfb06e984cdab5ef6047f2c8a79db4335fa64 target=_blank>0xa72dfb06e984cdab5ef6047f2c8a79db4335fa64</a>,20965.682035560425,11144.790496688962,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x6e42ce2fd45ff9b97a55d96f5a998dd8de2b2bfb target=_blank>0x6e42ce2fd45ff9b97a55d96f5a998dd8de2b2bfb</a>,20075.872746014575,10671.791903217205,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x8b4ac53a5a684e668a685777b3563cda1c4588c2 target=_blank>0x8b4ac53a5a684e668a685777b3563cda1c4588c2</a>,18905.082337692245,10049.43133349408,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x1258fdb35c1cdd340827e0417b4bbe2356ec756d target=_blank>0x1258fdb35c1cdd340827e0417b4bbe2356ec756d</a>,18095.46796610635,9619.06219314705,yes (but no data on dune),2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x415b43b85db2e5493b58847321d75efbc25116df target=_blank>0x415b43b85db2e5493b58847321d75efbc25116df</a>,16704.183490609685,8879.492930653862,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x3e48a1fbf1ecee44630832d87147bedf6916126d target=_blank>0x3e48a1fbf1ecee44630832d87147bedf6916126d</a>,14438.198276835139,7674.956372612085,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xeda08159add4a97a81fe2e8d5ca20e07626f2e4e target=_blank>0xeda08159add4a97a81fe2e8d5ca20e07626f2e4e</a>,14054.2766311554,7470.8739916531695,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xe3023a2232541b00124f0411759c858a6ad5b2be target=_blank>0xe3023a2232541b00124f0411759c858a6ad5b2be</a>,13289.198034708295,7064.1788669039925,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xa265a3e7595b927a2d14e6131de5e4c34a5e787f target=_blank>0xa265a3e7595b927a2d14e6131de5e4c34a5e787f</a>,10905.086644670844,5796.849622967614,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x52c60e6da29f07469be3ebb8886344a3bcb8e36e target=_blank>0x52c60e6da29f07469be3ebb8886344a3bcb8e36e</a>,9132.30041180889,4854.484326806487,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x8da20a81aa510c420d5a81d62cbbd013e7c76d9e target=_blank>0x8da20a81aa510c420d5a81d62cbbd013e7c76d9e</a>,7922.728376508089,4211.508491285535,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xe971f568c6cfb436c88ea943e5dde716d89a3b21 target=_blank>0xe971f568c6cfb436c88ea943e5dde716d89a3b21</a>,5941.658370951674,3158.425165221894,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x5464d19f5561e7888ea0cc043715f4356d52d4cf target=_blank>0x5464d19f5561e7888ea0cc043715f4356d52d4cf</a>,5931.746991628099,3153.1565435807233,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x429c5b6389d44f74e89543b6f54654fc9ac1ad32 target=_blank>0x429c5b6389d44f74e89543b6f54654fc9ac1ad32</a>,5187.620325732746,2757.598899410733,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x965e7c960800af447dae4443fdb75fd6c398322e target=_blank>0x965e7c960800af447dae4443fdb75fd6c398322e</a>,4942.083299205591,2627.0780456086136,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x494be2a0d940d15e7b34beec301b3df63d050e76 target=_blank>0x494be2a0d940d15e7b34beec301b3df63d050e76</a>,4838.076171982045,2571.7906649690112,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x9dbd4cec1c3f22a351a2e25aa57dae1cf3db3919 target=_blank>0x9dbd4cec1c3f22a351a2e25aa57dae1cf3db3919</a>,4485.884974582656,2384.5753335938257,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x1feadedd0a4c1acae53b582c5200b580704f91dc target=_blank>0x1feadedd0a4c1acae53b582c5200b580704f91dc</a>,4481.061876092516,2382.011504660127,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x623e213f0eb9f65ade7f579fbefcd9df8743d8cb target=_blank>0x623e213f0eb9f65ade7f579fbefcd9df8743d8cb</a>,4147.88164875533,2204.901891673817,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x0bbf91036b886eb9f7b902a5de615b765917aa24 target=_blank>0x0bbf91036b886eb9f7b902a5de615b765917aa24</a>,3690.379201816148,1961.705943447015,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x9e9ef3da9f553c47f88363806835bdd8d45627f0 target=_blank>0x9e9ef3da9f553c47f88363806835bdd8d45627f0</a>,3604.399940909763,1916.001689789225,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x406d7cf4781f7710e326a9ae1640c684cda05341 target=_blank>0x406d7cf4781f7710e326a9ae1640c684cda05341</a>,3570.8380745011236,1898.1611077767857,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x962ffbe424a51da77737a7e5836088297d6b272c target=_blank>0x962ffbe424a51da77737a7e5836088297d6b272c</a>,3426.0456797124584,1821.1933801017906,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x874ef95b06d1393b89aff77ee59a3e3086d8527b target=_blank>0x874ef95b06d1393b89aff77ee59a3e3086d8527b</a>,3317.3624500793085,1763.4203096760082,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xe687660e45142b2baaf018097350153bbafef60d target=_blank>0xe687660e45142b2baaf018097350153bbafef60d</a>,2902.710822764227,1543.0027001892483,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x3a84aa862b9a4d3286d5b1dc173af8971a132160 target=_blank>0x3a84aa862b9a4d3286d5b1dc173af8971a132160</a>,2839.197811017649,1509.2408979960846,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xcd4846e7b1a2b17b9a9aeb89b16776806a6615c7 target=_blank>0xcd4846e7b1a2b17b9a9aeb89b16776806a6615c7</a>,2677.3751579490363,1423.220344836443,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xa81185ad7d168388ad70588a26ffc3c8078cce43 target=_blank>0xa81185ad7d168388ad70588a26ffc3c8078cce43</a>,2603.1059773734723,1383.7408537103488,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x61321f38df37a898f10cb502183e7bbf4372f8a5 target=_blank>0x61321f38df37a898f10cb502183e7bbf4372f8a5</a>,2585.1297739262714,1374.1851893153098,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x7a6f024e8d4a015afd417ddcacedcb98c3976224 target=_blank>0x7a6f024e8d4a015afd417ddcacedcb98c3976224</a>,2557.1839828789484,1359.3299613309111,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x4258658523ed894f1519230deecfc01cb593fc91 target=_blank>0x4258658523ed894f1519230deecfc01cb593fc91</a>,2550.010184176075,1355.5165636330287,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xea614b27b7d6dea819f27e49dfd4639d4ab96a01 target=_blank>0xea614b27b7d6dea819f27e49dfd4639d4ab96a01</a>,2369.169091620539,1259.3863215400047,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xa3d85f0009b00b502e7c1ef39197d0bbbe3c33b3 target=_blank>0xa3d85f0009b00b502e7c1ef39197d0bbbe3c33b3</a>,2240.6273384584742,1191.0569961863864,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xbb4946437eccded9a99e41a71272cedf84fad828 target=_blank>0xbb4946437eccded9a99e41a71272cedf84fad828</a>,2235.635393061783,1188.403412796031,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x886314e249c06b65bc28c52d678a2d1e74c606f5 target=_blank>0x886314e249c06b65bc28c52d678a2d1e74c606f5</a>,2181.46163558522,1159.606106012942,Pair,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x34b18fad06129f645e10432945e2e005ebc0c79c target=_blank>0x34b18fad06129f645e10432945e2e005ebc0c79c</a>,2155.911719763956,1146.0244606100855,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x8744037f4c33fe344dfd2ce327e1caa23e4ce9cb target=_blank>0x8744037f4c33fe344dfd2ce327e1caa23e4ce9cb</a>,2050.0448903563115,1089.7485125013754,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x24bfbb1b10e6d0feca1ca127646362e943a1836d target=_blank>0x24bfbb1b10e6d0feca1ca127646362e943a1836d</a>,1890.4732641919377,1004.9245444663009,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x8aa0e202ffb340a3f6f486427b7ae54e2da6b2f1 target=_blank>0x8aa0e202ffb340a3f6f486427b7ae54e2da6b2f1</a>,1687.867637786942,897.2248638213181,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xbd5fff8b575c6071bdabe1dd0e40b74b3e002a8d target=_blank>0xbd5fff8b575c6071bdabe1dd0e40b74b3e002a8d</a>,1590.808480743564,845.6308365342984,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x2205eacb52c2ddc1518881e06f4e8310056881ef target=_blank>0x2205eacb52c2ddc1518881e06f4e8310056881ef</a>,1546.174070221936,821.9043890300852,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x2403a37e26aad0ce33fc21f263345d1d1cdf37d3 target=_blank>0x2403a37e26aad0ce33fc21f263345d1d1cdf37d3</a>,1537.8659711514233,817.4880278828755,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xb3395e17d758eae046c10c897edc590bfc5bd0ef target=_blank>0xb3395e17d758eae046c10c897edc590bfc5bd0ef</a>,1432.727265586943,761.5991307498481,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xb5c46cf3db8da39fec83706d8b6cc8b5dafa696c target=_blank>0xb5c46cf3db8da39fec83706d8b6cc8b5dafa696c</a>,1379.1882663406884,733.1392443035187,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xeceb6b47276915ac7130ed51fc3ecf8c7f46f850 target=_blank>0xeceb6b47276915ac7130ed51fc3ecf8c7f46f850</a>,1344.153621356554,714.5157729653674,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xbcaf4f3f3dd450c43fb675da19b006f4d18010f7 target=_blank>0xbcaf4f3f3dd450c43fb675da19b006f4d18010f7</a>,1264.660188184183,672.2592102136307,Gnosis Safe,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xd9899bfaaab84d21e1439ebc1e9ef83111b6c881 target=_blank>0xd9899bfaaab84d21e1439ebc1e9ef83111b6c881</a>,1241.2921131527285,659.8373724649352,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x098e55139f1ba999fdc14e61ef37fb11a8add42e target=_blank>0x098e55139f1ba999fdc14e61ef37fb11a8add42e</a>,1195.1329419089675,635.3004033293755,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xc3ccd51096989547e717587aadc7572a1af963f6 target=_blank>0xc3ccd51096989547e717587aadc7572a1af963f6</a>,1099.955145116172,584.7064563548388,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xd8cc14daf1efc22dd73378d9fd0e94da5d7ce698 target=_blank>0xd8cc14daf1efc22dd73378d9fd0e94da5d7ce698</a>,1057.4782038175495,562.1268612379062,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xa97b4708c68eaf9bd72618c4545cd615a4c9c2ac target=_blank>0xa97b4708c68eaf9bd72618c4545cd615a4c9c2ac</a>,1054.354417677713,560.4663408681948,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xd283b37247d7f34ad7c926d9ff4342dbf9bd7904 target=_blank>0xd283b37247d7f34ad7c926d9ff4342dbf9bd7904</a>,1051.3767759718164,558.8835069336664,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xd25e02047e76b688445ab154785f2642c6fe3f73 target=_blank>0xd25e02047e76b688445ab154785f2642c6fe3f73</a>,1016.1355677046492,540.1502321314634,yes (but no data on dune),2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xacef3c5a772908a8a01471bf5ff0e6b6e8949bfc target=_blank>0xacef3c5a772908a8a01471bf5ff0e6b6e8949bfc</a>,1000.8058651767159,532.0013761695824,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x6e02f4ad421ebea80e3c65fc0fe272ac2da82c4f target=_blank>0x6e02f4ad421ebea80e3c65fc0fe272ac2da82c4f</a>,988.4833678596701,525.4510693032684,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x0ee4e42b1096530f80a589cb13461930704517d0 target=_blank>0x0ee4e42b1096530f80a589cb13461930704517d0</a>,986.39931599728,524.3432436026221,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x157c41a2a1b4e5810be2b009c093f3d78945c1db target=_blank>0x157c41a2a1b4e5810be2b009c093f3d78945c1db</a>,940.3997073394828,499.89109362957083,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x9408716d163b3cac448c4b263cdebb91fa7df1bc target=_blank>0x9408716d163b3cac448c4b263cdebb91fa7df1bc</a>,903.8753879583084,480.4757516031618,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0x89d6b771e2b63000870e2212836fefc8e74c6755 target=_blank>0x89d6b771e2b63000870e2212836fefc8e74c6755</a>,889.4685964429557,472.81749021697124,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xce6fc27ff3f6c0ecc2e926c9f08a3568097664cc target=_blank>0xce6fc27ff3f6c0ecc2e926c9f08a3568097664cc</a>,885.9756855120353,470.9607530746891,,2023-05-15 12:00:00.000
<a href=https://celoscan.io/address/0xb8db9f3dead25eefd5081728d7fd49ee7454b59f target=_blank>0xb8db9f3dead25eefd5081728d7fd49ee7454b59f</a>,880.1191549252968,467.8475795411048,,2023-05-15 12:00:00.000
