Address,Total cStables in USD,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance
0xd6540d03326f37ba83af83a74911e094151ef094,49912.950865499995,49912.950865499995,0,0,49999.5,,
0xa3a3648c7587f41a1278756e00dd05df1c8cb1d2,49503.61927573048,49503.61927573048,0,0,49589.458628616616,,
0xcf5b7f0288fe863ce2941a0c24fcdc3d8a4443fc,49296.54808209684,49296.54808209684,0,0,49382.028373210866,,
0xdb79ac912b73edfcf8a008603b7daea2dca842ed,49082.04539001758,0,49082.04539001758,0,,44195.363993280545,
0x93887e0fa9f6c375b2765a6fe885593f16f077f9,48064.15649007909,48064.15649007909,0,0,48147.49981225411,,
0x51514b3dc24afc1db95586242b99f0063bea17c5,47808.072484275144,47808.072484275144,0,0,47890.97175638545,,
0x1d918355014cfff2da56392af32771618a291de8,47690.93345019251,0,0,47690.93345019251,,,228496.25
0xc2fd7bd1c2a86b57f8da0837d32aa9ca86cc1d6b,46618.67356045563,23387.295240043153,23231.378320412477,0,23427.848846396268,20918.42776269166,
0xc5aede76095c8c086684e97a0af01e88a84fda0b,45995.71782672258,45995.71782672258,0,0,46075.47447303541,,
0x36857bffc2b4c2860c305215c6741b7da4e8b883,45215.11205244129,45215.11205244129,0,0,45293.515127126346,,
0xb5bbea2325a8f5a0130a1aaa372ba768f1c62c43,44652.41094311218,44652.41094311218,0,0,44729.83829319771,,
0x78919b3eee62360c80a635280fe124f295d8d028,44449.923763,44449.923763,0,0,44527,,
0xdc81e2ec0f63e08a6d246ab1d55f84e0d7bda862,44358.20916915371,44358.20916915371,0,0,44435.126372905215,,
0x7088fc3f9defaf866ca2f67e87521822f1fa45b5,43638.44532581492,43638.44532581492,0,0,43714.11445794162,,
0xba0fee8490118fc4f46bd0974d7bf93d0e2f1064,42925.566999999995,42925.566999999995,0,0,43000,,
0x9871a7f7eda940aaa5313347ea84ec667dd6ec46,42655.09634442219,42655.09634442219,0,0,42729.060347884384,,
0xbe55435bda8f0a2a20d2ce98cc21b0af5bfb7c83,42606.597212388435,0,42606.597212388435,0,,38364.621061606595,
0xf4fa51472ca8d72af678975d9f8795a504e7ada5,42451.88223496721,41927.05927869635,521.1540293876712,3.66892688318798,41999.76086475324,469.2671595556077,17.578520143837896
0x079e7a44f42e9cd2442c3b9536244be634e8f888,42062.80832239846,42062.80832239846,0,0,42135.745297508445,,
0x5237eb109c66125c63907b91ac1473df8a4768b6,41638.82336493529,0,0,41638.82336493529,,,199499.45000000185
0xbceded13006d981822f07db160d703157deb112d,40422.53905437612,40422.53905437612,0,0,40492.631800021954,,
0x7810c063954727ff60a5b4227e54cf339d27d756,38932.491,38932.491,0,0,39000,,
0x8348b82948ac2fdcf73d972e186a1c6abb3392bb,38144.9990467337,38144.9990467337,0,0,38211.14253446085,,
0xf3f65dfe0c8c8f2986da0fec159abe6fd4e700b4,37774.38632497345,37774.38632497345,0,0,37839.887169664136,,
0xe1c9e12d71caafdbd9912773f5a207a2179bd8b6,37550.04506179444,37550.04506179444,0,0,37615.15689838555,,
0xd6821faa243cf1afaf04dd855e5cc59edfcdc734,37477.487102327264,37477.487102327264,0,0,37542.4731233037,,
0xd1d8042ad72c1e22320708e1553f2dd09ca96fba,37220.49887796812,13386.998649969597,23833.500227998524,0,13410.211726468115,21460.601518138003,
0x420eb07d9894566a68841e13968b54eddbd74d1c,37163.44858962064,37163.44858962064,0,0,37227.890067327186,,
0x97ba7f0ffd7e17ffea897a0a3e07e3bf37fbf487,36987.58343603293,36987.58343603293,0,0,37051.71996328939,,
0xf775a1c012ea91b93128a4b705fa71dcae7e979f,36253.142512225975,0,36253.142512225975,0,,32643.72575544628,
0x3066505c7d215161b4a8377818bad04f33bca6f7,35953.506633133184,35953.506633133184,0,0,36015.85006960367,,
0x75ce9d9c53f08b96d88f8fd6494d0b664be16878,35346.870392194935,35346.870392194935,0,0,35408.16192047929,,
0x07eeb63b2fcebb865165abbdb0fbc0f2fd0d9926,34340.44210705574,34340.44210705574,0,0,34399.98848712695,,
0x6f634f531ed0043b94527f68ec7861b4b1ab110d,34192.75095013916,34192.75095013916,0,0,34252.04123351438,,
0x3a469fc66fc96d8d7e2495784e58a89502a99154,33795.44720140858,33795.44720140858,0,0,33854.04855946501,,
0x7ff03c3216573710a62831d5249d7a7ce4d017de,32854.3879258984,32854.3879258984,0,0,32911.35748570616,,
0xdc249e6beb254326c68363bf5b6f4fc32e91f57b,31697.325397122182,31697.325397122182,0,0,31752.28860870385,,
0xd770b5e73d42296bb3ef07df5b2269789634d173,29948.07,29948.07,0,0,30000,,
0x3df608b001fd2a0b075f0af9c8e7fce8162511c8,28509.150959877075,5301.203181777077,23207.9477781,0,5310.395476346633,20897.329999999998,
0xe87fa0bfe3258b648fecb048c5920395125efc27,28436.76816830016,28332.56748740974,73.58925590640636,30.611424984017404,28381.696203538064,66.26260020206414,146.6651061319508
0x64b6399dca42582c17f579206e6405924dbf60eb,28410.587677329684,28410.587677329684,0,0,28459.851680588785,,
0x1cd7daa66a24d672d2241ca897730bee4a55ba42,28073.0370498331,2846.961467733101,25226.0755821,0,2851.89810335,22714.53,
0x3420720e561f3082f1e514a4545f0f2e0c955a5d,28026.615833947595,28026.615833947595,0,0,28075.214029432544,,
0xc574bc344bb8d38aa08553f1b24d7cab8c9818b2,27606.640043189997,27606.640043189997,0,0,27654.51,,
0x2ef175d36dd66d5d6f89f812d0ceafd88606c067,27204.911141926084,27204.911141926084,0,0,27252.084500195924,,
0x0f088580928c0cd2e68c77498c52fc296a2f8c85,26494.804188386606,26494.804188386606,0,0,26540.746220093588,,
0x11f5f007d8262216f95304fd17525fb6303dfd71,26157.584667025025,26157.584667025025,0,0,26202.941959557018,,
0x6d6db016885dbd3c58aeb1b82a50bd96d597bc62,25902.56130742808,25902.56130742808,0,0,25947.47638905754,,
0xa5037661989789d0310ac2b796fa78f1b01f195d,25456.58976621188,25456.58976621188,0,0,25500.73153249463,,
0x1662a383d9dfbf6f198a3b2b003d0b5638ed7095,24956.72590756381,24956.72590756381,0,0,25000.00090913753,,
0xe9ef67f38a671ff25440bb3872cb1966c387e530,24956.724999999995,24956.724999999995,0,0,24999.999999999996,,
0x15689276dc6e7d2702f7e1900c42f885284ffc46,24456.62436380305,24456.62436380305,0,0,24499.03218852138,,
0x7f92b3688cb8c69b14d4d7b14471406a3e699b06,24329.373981797577,0,24329.373981797577,0,,21907.105343920306,
0xfaf4c940351e5f68f582190d443a61374aab984e,24077.67496110239,24077.67496110239,0,0,24119.425686966533,,
0xf23102909b67e197b8376f99cfc8207ededdb3d6,23839.6620888269,23839.6620888269,0,0,23881.0001,,
0xb89a23a4b71d6bbb6ded588b2f0e81b847755e45,23835.81353256465,316.3158759102861,23519.497656654366,0,316.86436813152176,21177.861509544076,
0xe7518c7ea87d7e9ae3d81677b12e8e095c5205c2,22498.08791352148,320.73588080972684,22087.8061994587,89.5458332530513,321.29203732633874,19888.711381955844,429.03096293588965
0x99300109cd3bccc0ee1c535b9bb0b5f4a6a2adb4,22027.64422992998,22027.64422992998,0,0,22065.840199314996,,
0x726dccc7a2842cc2a4addf5349e9a206fef9b69a,21860.02999073234,21860.02999073234,0,0,21897.935316765663,,
0x0f497a790429685a3cfd43b841865ee185378ff0,20950.789672388528,20950.789672388528,0,0,20987.118374294434,,
0x98db3a41bf8bf4ded2c92a84ec0705689ddeef8b,20020.027772899604,12283.040130155328,4028.178474012216,3708.809168732059,12304.33894086196,3627.127037478246,17769.603690100805
0xb74b966f442b2346d9b6835e320ac4673fecdd90,19972.70363797271,19972.70363797271,0,0,20007.336337172357,,
0xdab00a27b802f57bb4196838b308a0cc338eac7d,19966.378199202893,19966.378199202893,0,0,20000.999930081864,,
0xce9087115f816b89548a787bbbf221ebf326460a,19965.469844209998,19965.469844209998,0,0,20000.09,,
0x850197dd5a4865324291d7b5745622a8cd732bcb,19715.745834976384,19715.745834976384,0,0,19749.932968945628,,
0x2618045a3b7bdee06e6d9bdc3f1cbacd592baad5,18931.227342179536,18931.227342179536,0,0,18964.054119861015,,
0xfe02bb86dcecaf7533bbce3ffe908550fcfbf0c1,18804.9921144,18804.9921144,0,0,18837.600000000002,,
0xba6bfae542ce758f58183ecd7d019a346693cf89,18445.31192186193,0,18445.31192186193,0,,16608.869249,
0x0e6a17932a267488ed8c1d1257a52fbdeea3387b,18337.830108520004,0,0,18337.830108520004,,,87860
0x36dd59f2a6486b33cbb4215b3fdb03f6bcb6a9be,18002.482914054,18002.482914054,0,0,18033.69924745134,,
0xf199bff2c3f56a2642edce2bc07316362146a36a,17353.543410682636,17353.543410682636,0,0,17383.634481970927,,
0x4752c15554f9e3c6326192a9d3d8455ad0d378a4,17189.680654194028,17189.680654194028,0,0,17219.487587207484,,
0x76bde4463501a135e29ded69437a42bda3990d31,16734.613918373307,8389.61158689851,8345.002331474796,0,8404.159186450257,7514.161494975369,
0x1a4770c0d25d31663205aba58344c45ad67db910,16451.189778364485,16451.189778364485,0,0,16479.71616704965,,
0x4f22bd7ce44b0e0b2681a28e300a7285319de3a0,16376.269793514919,16376.269793514919,0,0,16404.666270829726,,
0x4beb227df24f7a0c96cbd7fa6de6f5782a794e5b,16204.10732529177,16204.10732529177,0,0,16232.205272618674,,
0x4f369ee454c77ccf765792382b909ed888c57a47,15505.7462119308,15505.7462119308,0,0,15532.6332,,
0x9491d57c5687ab75726423b55ac2d87d1cda2c3f,15238.976910535273,15238.976910535273,0,0,15265.401320220575,,
0x63c1914bf00a9b395a2bf89aada55a5615a3656e,15166.111833365872,15166.111833365872,0,0,15192.409894893934,,
0x1e32760a3285550278aeafa776e5641bc581c845,15068.179764545706,14031.932850646424,1036.2469138992817,0,14056.26424405288,933.0766308285671,
0xf5b376bd97463bb29c251c26ea2e97ceeac7a1e2,15004.752231320463,15004.752231320463,0,0,15030.77049504739,,
0x7a1840d6911f7190e6cccfc157921e06fa22aee9,14988.315722721773,14988.315722721773,0,0,15014.305485517203,,
0xe020df44bc9e47a233f40582842500f8f679b6fb,14974.035,14974.035,0,0,15000,,
0x67449e82a0d354d34e6b7487a968eb3e15cd47b9,14769.066486274496,7345.679992121377,0,7423.386494153118,7358.417412662697,,35566.84370596625
0x62cfa295864cff683cde9b47d4bacc77b885ddb7,14728.091275249253,14728.091275249253,0,0,14753.629808447677,,
0xf727f2b2c011a0a786995d8db2024affc8099c7b,14720.32226270654,14720.32226270654,0,0,14745.847324425122,,
0xd645e14fbe1327c17d54a02470041d714cf47c93,14661.197572856823,14405.611103751646,0,255.58646910517675,14430.590455830688,,1224.562941345364
0x576714e2cadc5ff9aa70bf2c25ba56c051391676,14638.920355047952,14638.920355047952,0,0,14664.304265731935,,
0xdbf27fd2a702cc02ac7acf0aea376db780d53247,14526.433853962139,14526.433853962139,0,0,14551.622712878132,,
0xb048b49011f971b7c9e6bae8c8d1cbc26d5d2941,14296.489816541538,14296.489816541538,0,0,14321.279952138691,,
0xe5edcbe72d1bc223097a1bed1fe6c0e404b4290c,14166.420729437294,14166.420729437294,0,0,14190.98532503493,,
0x78faecd5e33141b47b99a075aad83f885431e297,13570.958058552847,13570.958058552847,0,0,13594.490120952216,,
0x53b612b32233c80ec439a64325a29766ce95be7f,13538.725512457135,13538.725512457135,0,0,13562.201683571397,,
0x397898d4d746b9fd2758488376b345a3f0ad624e,13514.887565520192,0,13514.887565520192,0,,12169.325270374844,
0x9e240434e845d7bb2ce7218ed487687a6bc2e111,13338.923155660974,4957.44678017528,1048.1831350686812,7333.293240417014,4966.043000609335,943.8244640758179,35135.189948329105
0x72df0abbd8509e00052566bac32f9e422bc0f292,13235.10971273085,5832.76129031799,6561.463322059524,840.8851003533348,5842.875307475229,5908.194280468159,4028.8389891189076
0xa364ede5590b46e618527d7535506743d978bbf2,13086.241720554171,13086.241720554171,0,0,13108.933284068895,,
0x2ec638389fc93bb4551aab3ee454cc370f3e46a6,12915.975523781159,6040.191492548002,6875.784031233157,0,6050.665193998814,6191.220752616366,
0x7e8603a3bf17bf5293d4baef067fc6b5c2b7fa5b,12741.228873522505,10518.502009590853,2222.7268639316508,0,10536.74110844958,2001.4288733998314,
0x7bdee323f5227f214edfc3ae4bd4ebc032b59c82,12465.895423010601,5426.354942824137,7039.540480186464,0,5435.7642507421715,6338.673366097107,
0x68ad8c032982741a02e8ca410196a01e536b3fca,12381.57033776,12381.57033776,0,0,12403.04,,
0x829a8cd14b1c81431f6c38b2ed42401bb3eef7ff,12169.958474446465,12169.958474446465,0,0,12191.061201386065,,
0x2e07c3467d3ecbee6750ef69cdbf30d494e105d2,12130.3305878774,12130.3305878774,0,0,12151.3646,,
0x0bd40c33a05e49ea94fb2d0b0ad623fcfd6210b6,11990.838914521813,11990.838914521813,0,0,12011.631047865669,,
0x2fc376998c1e647976825ea82b2741e948817a93,11889.390286571032,11889.390286571032,0,0,11910.006507836097,,
0xec524636161050ce0ddd7f88d4f4e9d924f493d7,11716.397634535719,11716.397634535719,0,0,11736.713886272857,,
0x91392c95ec135248676b5f2362bced1cbd026a0f,11484.512236895924,0,11484.512236895924,0,,10341.097127507426,
0x9532f02a2b248480b911af4433e2880672686485,11442.140133190538,11442.140133190538,0,0,11461.98082199341,,
0x9802d866fde4563d088a6619f7cef82c0b991a55,11337.356143238943,0,0,11337.356143238943,,,54319.409922015366
0xfed4f77af916b62cb073ad7ad2b2c1794c939023,11281.346864035657,0,11281.346864035657,0,,10158.159201163056,
0xe017a4e967c9939d01628e805dc0cc3370184e63,10611.512935310637,0,10611.512935310637,0,,9555.014934052457,
0x4d28f1e93354fcf52d3d203741f86410b89702c9,10604.65314493847,10604.65314493847,0,0,10623.04163,,
0x1c4e483b6d83937c91e6574ae559363b21c0e4e7,10487.683321900093,4046.3773219000927,6441.3060000000005,0,4053.3937464752416,5800,
0x69d174b5934ea2e20b0a31dd848c79ae5300a095,10470.886398614695,10470.886398614695,0,0,10489.042931929866,,
0xdb5a5c8b9e26c1a2fc09e7d463423f3536387e07,10343.853551150527,10343.853551150527,0,0,10361.789809310443,,
0xb02a5fd1df8fef3223ea3340b7a5c5ac05b11fa4,10096.010968485376,10096.010968485376,0,0,10113.517467221136,,
0x35e4ae17fddd24d791ecb46af95d129f4401d315,10054.717702235235,10054.717702235235,0,0,10072.152598383036,,
0xc0afef712a1341ca78da145b2afad346e8c3574f,10048.97901492714,10048.97901492714,0,0,10066.403960182215,,
0x9419ede9770568976473f8ac06c1dcd78f6821f2,10042.410129480295,10042.410129480295,0,0,10059.82368427778,,
0xc4851d76e04c4f07b2a264d81c57e5c55aeec09c,9990.036999914073,9990.036999914073,0,0,10007.359739623362,,
0x0af30f6417c1e7531c39d740b56d6abb8cc39cbb,9972.70731,9972.70731,0,0,9990,,
0x14c9ae2cc18ad7b127f347fa7cca1e7381535d63,9938.754452019792,9938.754452019792,0,0,9955.9882677112,,
0x0243dae9087c67577c56ea7d32cc7de3d56234ed,9907.819825,9907.819825,0,0,9925,,
0xe6512bd3eb8fe25945e519164b75030d738c37e3,9695.569018157126,1343.7471331227184,8351.821885034407,0,1346.0771927433573,7520.302083645702,
0x5fee424d8a8fb92ed5df5e21557e0fabb62b6a3e,9509.677745587149,9509.677745587149,0,0,9526.167541601662,,
0x77b792bfc525c0625df657e469afb3da282968b2,9468.172885385204,9468.172885385204,0,0,9484.590711907516,,
0x790439b5783ad83e047fabbbf170cb380f43db84,9428.650705,9428.650705,0,0,9445,,
0x346a4de9006ab8a8aae92603d0e60917438db24d,9361.285492789262,9361.285492789262,0,0,9377.517976406421,,
0x10693c8f47dc2c457f590cdea27f69ffe13dd27f,9348.99452237615,9348.99452237615,0,0,9365.20569343148,,
0xe9a37409d83d67ec6fb11720202e25af756e7566,9329.899955166678,9329.899955166678,0,0,9346.078016212743,,
0x0d9e269ecc319bae886dd8c8b98f7b89269c2b1b,9274.769651595123,9274.769651595123,0,0,9290.852116608974,,
0xfdbdc0c0083f8cd8ed042500533293f10ce31d04,8991.355777965196,8991.355777965196,0,0,9006.946802880984,,
0x00518334c9cf24c98fa30dd6e4a9eb9072a1d848,8744.252235036265,8744.252235036265,0,0,8759.414782023949,,
0x94a210fd595b79be296ba10fdb51ad3c680dad0e,8702.473737745988,8702.473737745988,0,0,8717.563840754334,,
0x97ee4ed562c7ed22f4ff7dc3fc4a24b5f0b9627e,8693.799556569407,8693.799556569407,0,0,8708.87461853409,,
0x0152cf0a4badbd57f406ab2037c304dd5f463edb,8686.936838,8686.936838,0,0,8702,,
0x38dbab5c651f352c8f5f765fda292e9b92d850ff,8633.81965545844,8633.81965545844,0,0,8648.790712181226,,
0xa4faf9f1f1eff0567a6f0257bf3b8ac39efef418,8466.393050433944,8466.393050433944,0,0,8481.073789162985,,
0x3badd84e85a510ead40d8811c69a1bdd4bbbfbaa,8425.577087847167,8425.577087847167,0,0,8440.187051633544,,
0x46cb0813b518405c094d655b5636486f0eb400d1,8415.791993776093,6213.1391045723185,1410.166045224495,792.4868439792787,6223.9126974516075,1269.7678176292309,3796.9538216884976
0xa76aef0d002f6c5b77e1ee361062874b171f8d93,8415.668655797039,8415.668655797039,0,0,8430.261438346817,,
0x52fb5461fb325c5f8d3e8443ec10527e32da72e2,8413.560872349999,8413.560872349999,0,0,8428.15,,
0x260916f2e2167b226a3e6531df42340170ee5081,8390.223989373451,4061.9274360709182,4328.296553302533,0,4068.970824568246,3897.364914685731,
0xc1421fc552c0afd5425a6007d418eb311b6504eb,8368.86843795082,8368.86843795082,0,0,8383.38006885,,
0x99649af776ff1b024f12e8fe9dfa59a6c0b4bd9c,8234.36160416,8234.36160416,0,0,8248.64,,
0x2fe2ec090ade2418db60bb49170651ef30dd1eef,8023.3564123001415,8023.3564123001415,0,0,8037.268924808986,,
0x694a829d7850de79ffc79b4655123bb133c6ec9b,7986.475918490835,7986.475918490835,0,0,8000.324480166003,,
0xc1f74a560229c7f3df8c1121703615ef8586eaa5,7641.024932252587,7641.024932252587,0,0,7654.274481379855,,
0xa4db93479e8745fcbc8f2b0f8d5f7ffd2b32d749,7593.5588364641235,7593.5588364641235,0,0,7606.726079307405,,
0x09ea2e7c0af6ccfa8c8310af0ac43bc9e7afb183,7586.8444,7586.8444,0,0,7600,,
0xdac34540506b38c4230e83b63a0341a626774441,7478.4900865481995,7478.4900865481995,0,0,7491.4578,,
0x9dbd4cec1c3f22a351a2e25aa57dae1cf3db3919,7476.88397991821,0,7476.88397991821,0,,6732.474296908983,
0x59e48c6b2acb0c3e2a0afb98cfe720c4d02c19ca,7401.832888962721,7401.832888962721,0,0,7414.667678714576,,
