Address,Total cStables in USD,cUSD in USD,cEUR in USD,cREAL in USD,Contract,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Time
0x74645efa0029302479c9fd0c497ee56e747d7299,118143.13442747889,63930.78442747889,54212.34999999999,0.0,,63956.62290313175,49999.99999999999,,2023-11-15 12:00:00
0xf332e79fd9f8d1ea1c0aeae7d50b4ad3d7fb12a6,110999.76581171794,19925.155464305222,91074.61034741272,0.0,Gnosis Safe,19933.208480531357,83998.02844500628,,2023-11-15 12:00:00
0xd8d6ffe342210057bf4dcc31da28d006f253cef0,109945.3641208,109945.3641208,0.0,0.0,,109989.8,,,2023-11-15 12:00:00
0xa228228fba1dbb76cbfced5abe2644d4ff00adc5,108488.20273641132,108488.20273641132,0.0,0.0,,108532.04968448385,,,2023-11-15 12:00:00
0x5f411351e6566409f9b0b8d03873846e0c7201b3,108424.71084246998,0.0,108424.71084246998,0.0,Gnosis Safe,,100000.01,,2023-11-15 12:00:00
0xdc4690982cff5fa3a098cd336aead7767ab82452,108003.06417635939,108003.06417635939,0.0,0.0,,108046.71504923928,,,2023-11-15 12:00:00
0xf799456acc63455c48016dacaea0f91b23f29d82,101907.22762174228,81658.63104087768,20248.5965808646,0.0,Gnosis Safe,81691.6344612,18675.2618,,2023-11-15 12:00:00
0xddccf2341e4503af58788e7f71f82f69a0c65402,100478.55025936,100478.55025936,0.0,0.0,,100519.15999999999,,,2023-11-15 12:00:00
0x0f497a790429685a3cfd43b841865ee185378ff0,96403.87892027765,96403.87892027765,0.0,0.0,unverified,96442.84182837632,,,2023-11-15 12:00:00
0xac19b8ab514623144cbc92c9c4acb3583e594be3,91745.2710592906,91745.2710592906,0.0,0.0,,91782.35112914676,,,2023-11-15 12:00:00
0xc882b111a75c0c657fc507c04fbfcd2cc984f071,89000.48576862039,89000.48576862039,0.0,0.0,,89036.45649704519,,,2023-11-15 12:00:00
0x78919b3eee62360c80a635280fe124f295d8d028,86138.50865216918,86138.50865216918,0.0,0.0,,86173.32267452969,,,2023-11-15 12:00:00
0xc7b145ad8f3ad68587efca54024f342de825ad9d,84966.85951520002,84966.85951520002,0.0,0.0,,85001.20000000001,,,2023-11-15 12:00:00
0x079e7a44f42e9cd2442c3b9536244be634e8f888,84672.50748396457,84672.50748396457,0.0,0.0,Pair,84706.72900248157,,,2023-11-15 12:00:00
0xda2069f47d252121c2288301d6ef50b87220a693,81581.11055594956,81581.11055594956,0.0,0.0,unverified,81614.08264533828,,,2023-11-15 12:00:00
0x1d658605710644b243ab3be33b83d00eafa2fd5e,81387.651932283,81387.651932283,0.0,0.0,,81420.54583279944,,,2023-11-15 12:00:00
0x4a46c053bd5c10a959aea258228217b9d3405f3d,75218.76417930279,75218.76417930279,0.0,0.0,Pair,75249.1648418989,,,2023-11-15 12:00:00
0x4ffa0692f60cd47fb4751dd24717ceb9ec2b916a,74516.41221046985,74516.41221046985,0.0,0.0,,74546.52900818916,,,2023-11-15 12:00:00
0x29b22526e641cd489375288c62a59093ba4e8963,73598.58892661448,73598.58892661448,0.0,0.0,,73628.33477386311,,,2023-11-15 12:00:00
0xcabe1d77ec810e2a03720162749b2671621ff49c,73066.816266638,73066.816266638,0.0,0.0,Dex,73096.34719090312,,,2023-11-15 12:00:00
0xdc553892cdeeed9f575aa0fba099e5847fd88d20,71527.39125480001,71527.39125480001,0.0,0.0,unverified,71556.3,,,2023-11-15 12:00:00
0x69d174b5934ea2e20b0a31dd848c79ae5300a095,71371.45922245478,71371.45922245478,0.0,0.0,unverified,71400.30494565282,,,2023-11-15 12:00:00
0x924531e9baf2862f0deeda90dac18eb53cde859a,69971.72,69971.72,0.0,0.0,,70000.0,,,2023-11-15 12:00:00
0xdc249e6beb254326c68363bf5b6f4fc32e91f57b,69597.53724436426,69597.53724436426,0.0,0.0,,69625.66601343369,,,2023-11-15 12:00:00
0x424512429f16bd8c17ab3137341d2cb069bd18db,69073.083196,69073.083196,0.0,0.0,,69101.0,,,2023-11-15 12:00:00
0x9ef2923c36c8b24a1c86851ec686d6dcbaeb2467,64972.7308005201,64972.7308005201,0.0,0.0,,64998.99039263872,,,2023-11-15 12:00:00
0xaaa6d28f04c9efdb39f77497cefeaf0b36cd9217,60358.55496912585,60358.55496912585,0.0,0.0,,60382.94968079689,,,2023-11-15 12:00:00
0xe971f568c6cfb436c88ea943e5dde716d89a3b21,57315.07523152747,2312.2138360341864,47672.4377181304,7330.423677362884,,2313.148347966765,43968.2449830439,35641.67554845294,2023-11-15 12:00:00
0xea3fb6e3313a2a90757e4ca3d6749efd0107b0b6,56570.284951132424,56570.284951132424,0.0,0.0,Pair,56593.148583160015,,,2023-11-15 12:00:00
0xb83258bf5940c98abf54f26c5a02710bd6b83b2c,55222.699670311915,55222.699670311915,0.0,0.0,Pair,55245.01865784969,,,2023-11-15 12:00:00
0x1bc5b032f9a2377ea2e1dd308a43413663050c5d,51952.476859288276,51952.476859288276,0.0,0.0,,51973.47414284198,,,2023-11-15 12:00:00
0x9e240434e845d7bb2ce7218ed487687a6bc2e111,50877.354800082496,3969.8915965326314,1006.10377562682,45901.359427923046,,3971.496080949335,927.9285768158179,223179.64581161912,2023-11-15 12:00:00
0xe81ef36fcb902b5784994bf301ad6b47749c3892,49984.71220950033,394.8560768223083,49501.61571298115,88.240419696872,,395.015663150221,45655.29414698049,429.03883152176184,2023-11-15 12:00:00
0xd6540d03326f37ba83af83a74911e094151ef094,49979.300202,49979.300202,0.0,0.0,Gnosis Safe,49999.5,,,2023-11-15 12:00:00
0x5776b4893faca32a9224f18950406c9599f3b013,49564.78110821264,49564.78110821264,0.0,0.0,,49584.81337281526,,,2023-11-15 12:00:00
0xdc81e2ec0f63e08a6d246ab1d55f84e0d7bda862,49393.626139617234,49393.626139617234,0.0,0.0,,49413.58922966602,,,2023-11-15 12:00:00
0xcf5b7f0288fe863ce2941a0c24fcdc3d8a4443fc,49362.07803374809,49362.07803374809,0.0,0.0,,49382.028373210866,,,2023-11-15 12:00:00
0xb74b966f442b2346d9b6835e320ac4673fecdd90,47982.409993059344,47982.409993059344,0.0,0.0,,48001.80272135877,,,2023-11-15 12:00:00
0xdb79ac912b73edfcf8a008603b7daea2dca842ed,47918.69082362245,0.0,47918.69082362245,0.0,,,44195.363993280545,,2023-11-15 12:00:00
0x93887e0fa9f6c375b2765a6fe885593f16f077f9,46544.51624104252,46544.51624104252,0.0,0.0,Pair,46563.32782548401,,,2023-11-15 12:00:00
0xc5aede76095c8c086684e97a0af01e88a84fda0b,46056.8599813483,46056.8599813483,0.0,0.0,,46075.47447303541,,,2023-11-15 12:00:00
0xb5bbea2325a8f5a0130a1aaa372ba768f1c62c43,44711.76743852726,44711.76743852726,0.0,0.0,,44729.83829319771,,,2023-11-15 12:00:00
0xf4fa51472ca8d72af678975d9f8795a504e7ada5,42439.705516965674,41968.37642759319,467.7137150026634,3.615374369822041,unverified,41985.33850434895,431.3719244809194,17.578520143837896,2023-11-15 12:00:00
0x5237eb109c66125c63907b91ac1473df8a4768b6,41019.764151034586,0.0,0.0,41019.764151034586,,,,199444.5600000019,2023-11-15 12:00:00
0xbceded13006d981822f07db160d703157deb112d,40476.27277677475,40476.27277677475,0.0,0.0,,40492.631800021954,,,2023-11-15 12:00:00
0x3066505c7d215161b4a8377818bad04f33bca6f7,40338.06447742633,40338.06447742633,0.0,0.0,,40354.36764195367,,,2023-11-15 12:00:00
0x3446140805eb93c24cb3c1f72ae8b51e7d5345eb,39983.840000000004,39983.840000000004,0.0,0.0,,40000.0,,,2023-11-15 12:00:00
0x7810c063954727ff60a5b4227e54cf339d27d756,38984.244,38984.244,0.0,0.0,,39000.0,,,2023-11-15 12:00:00
0x8348b82948ac2fdcf73d972e186a1c6abb3392bb,38195.70523287693,38195.70523287693,0.0,0.0,,38211.14253446085,,,2023-11-15 12:00:00
0x11f5f007d8262216f95304fd17525fb6303dfd71,37588.21975566585,37588.21975566585,0.0,0.0,,37603.41153392555,,,2023-11-15 12:00:00
0xd6821faa243cf1afaf04dd855e5cc59edfcdc734,37527.30596416189,37527.30596416189,0.0,0.0,,37542.4731233037,,,2023-11-15 12:00:00
0x97ba7f0ffd7e17ffea897a0a3e07e3bf37fbf487,37036.75106842422,37036.75106842422,0.0,0.0,,37051.71996328939,,,2023-11-15 12:00:00
0xa3a3648c7587f41a1278756e00dd05df1c8cb1d2,36029.76671985066,36029.76671985066,0.0,0.0,,36044.32862861662,,,2023-11-15 12:00:00
0xf775a1c012ea91b93128a4b705fa71dcae7e979f,35393.86171916536,0.0,35393.86171916536,0.0,,,32643.72575544628,,2023-11-15 12:00:00
0x10bec62dd2a3f971f9d6f9784d528b178451ca75,35079.823023596,35079.823023596,0.0,0.0,Gnosis Safe,35094.001,,,2023-11-15 12:00:00
0x612a7c4e40eacb63dadad4939dfedb9d3397e6fd,34239.12582612458,34239.12582612458,0.0,0.0,,34252.96402359011,,,2023-11-15 12:00:00
0x3a469fc66fc96d8d7e2495784e58a89502a99154,33840.37152384699,33840.37152384699,0.0,0.0,,33854.04855946501,,,2023-11-15 12:00:00
0x7088fc3f9defaf866ca2f67e87521822f1fa45b5,33700.49085156362,33700.49085156362,0.0,0.0,,33714.11135255005,,,2023-11-15 12:00:00
0xf3f65dfe0c8c8f2986da0fec159abe6fd4e700b4,33685.12464655363,33685.12464655363,0.0,0.0,unverified,33698.738937084214,,,2023-11-15 12:00:00
0x6f634f531ed0043b94527f68ec7861b4b1ab110d,33444.71090349257,33444.71090349257,0.0,0.0,unverified,33458.228027615725,,,2023-11-15 12:00:00
0x1e593f1fe7b61c53874b54ec0c59fd0d5eb8621e,31334.76799832918,31334.76799832918,0.0,0.0,UniswapV2Pair,31347.432361003022,,,2023-11-15 12:00:00
0x420eb07d9894566a68841e13968b54eddbd74d1c,30776.363821987015,30776.363821987015,0.0,0.0,,30788.802498196284,,,2023-11-15 12:00:00
0x36857bffc2b4c2860c305215c6741b7da4e8b883,30276.27856701499,30276.27856701499,0.0,0.0,,30288.515127126346,,,2023-11-15 12:00:00
0x0f088580928c0cd2e68c77498c52fc296a2f8c85,29979.792464598315,29979.792464598315,0.0,0.0,,29991.909195913464,,,2023-11-15 12:00:00
0xf199bff2c3f56a2642edce2bc07316362146a36a,29889.01091159123,29889.01091159123,0.0,0.0,,29901.090952335973,,,2023-11-15 12:00:00
0xfe02bb86dcecaf7533bbce3ffe908550fcfbf0c1,29515.235578990563,29515.235578990563,0.0,0.0,,29527.164553470164,,,2023-11-15 12:00:00
0xdc55d1fd1c04e005051a40bd59c5f95623257bc5,28990.964013244502,28990.964013244502,0.0,0.0,Pair,29002.68109640745,,,2023-11-15 12:00:00
0xba0fee8490118fc4f46bd0974d7bf93d0e2f1064,28111.988166600004,28111.988166600004,0.0,0.0,,28123.350000000002,,,2023-11-15 12:00:00
0x7fd6a418bec53ecc876d8074f39cfa8cebb8cc13,27675.026284533964,27675.026284533964,0.0,0.0,,27686.211513985614,,,2023-11-15 12:00:00
0x338ea3d5820817059f09f4e9255670fb5cdc13cb,27668.23571707337,27668.23571707337,0.0,0.0,,27679.418202026987,,,2023-11-15 12:00:00
0x2ef175d36dd66d5d6f89f812d0ceafd88606c067,27261.76444795518,27261.76444795518,0.0,0.0,,27272.782652146645,,,2023-11-15 12:00:00
0x6d6db016885dbd3c58aeb1b82a50bd96d597bc62,25936.993608596364,25936.993608596364,0.0,0.0,,25947.47638905754,,,2023-11-15 12:00:00
0xa5037661989789d0310ac2b796fa78f1b01f195d,25687.39285082901,25687.39285082901,0.0,0.0,unverified,25697.774751828747,,,2023-11-15 12:00:00
0x34f59252f9bc1dfb18659c38bcfb4a56aceb71c2,25288.285739733197,25288.285739733197,0.0,0.0,,25298.50633629306,,,2023-11-15 12:00:00
0x35c824ef6de5c53cbab54d547623d2cfb91af938,25265.257358118197,25265.257358118197,0.0,0.0,,25275.468647451766,,,2023-11-15 12:00:00
0xaf2a66afa19e8a5941865ad1911f933953688d92,25046.407139860068,25046.407139860068,0.0,0.0,,25056.529977971168,,,2023-11-15 12:00:00
0x1cd7daa66a24d672d2241ca897730bee4a55ba42,25009.984733426245,2723.797244516247,22286.187488909996,0.0,,2724.89810335,20554.53,,2023-11-15 12:00:00
0x6ae867289450e847292a8b2a81bfa582e2c1f27d,24989.9077968488,24989.9077968488,0.0,0.0,,25000.0078,,,2023-11-15 12:00:00
0x1662a383d9dfbf6f198a3b2b003d0b5638ed7095,24989.90090877024,24989.90090877024,0.0,0.0,,25000.00090913753,,,2023-11-15 12:00:00
0x07eeb63b2fcebb865165abbdb0fbc0f2fd0d9926,24390.128514567397,24390.128514567397,0.0,0.0,,24399.986108955414,,,2023-11-15 12:00:00
0x7f92b3688cb8c69b14d4d7b14471406a3e699b06,23752.71324782956,0.0,23752.71324782956,0.0,,,21907.105343920306,,2023-11-15 12:00:00
0xaddacfcfc1b720edfd2db140e8ff584ee75ea685,23369.099603039693,5408.814469525654,0.0,17960.28513351404,,5411.000513733202,,87325.7377282589,2023-11-15 12:00:00
0xb89a23a4b71d6bbb6ded588b2f0e81b847755e45,23278.769163065434,316.73635492679665,22962.032808138636,0.0,,316.86436813152176,21177.861509544076,,2023-11-15 12:00:00
0xb207d01ae3816e5179ebaa93acf9afd7f6d27a6d,23212.826776990267,23212.826776990267,0.0,0.0,Gnosis Safe,23222.208549244162,,,2023-11-15 12:00:00
0xd7390dbb510536919d308b9aa5d9493bbc3ec270,23121.79826724134,23121.79826724134,0.0,0.0,,23131.143249113982,,,2023-11-15 12:00:00
0x1e32760a3285550278aeafa776e5641bc581c845,22580.866577526966,22580.866577526966,0.0,0.0,,22589.992934672573,,,2023-11-15 12:00:00
0xfaf4c940351e5f68f582190d443a61374aab984e,22491.294811742013,22491.294811742013,0.0,0.0,,22500.38496726879,,,2023-11-15 12:00:00
0x0eeaf8ca1a19debb6fb753d974d2bcce62181b29,22312.48543219372,22312.48543219372,0.0,0.0,,22321.50331953481,,,2023-11-15 12:00:00
0x99300109cd3bccc0ee1c535b9bb0b5f4a6a2adb4,22056.925599874474,22056.925599874474,0.0,0.0,Gnosis Safe,22065.840199314996,,,2023-11-15 12:00:00
0xe7518c7ea87d7e9ae3d81677b12e8e095c5205c2,21973.676686459494,321.16223534325894,21564.27564975148,88.23880136475664,,321.29203732633874,19888.711381955844,429.03096293588965,2023-11-15 12:00:00
0xbe55435bda8f0a2a20d2ce98cc21b0af5bfb7c83,21907.390287796115,0.0,21907.390287796115,0.0,unverified,,20205.16569360682,,2023-11-15 12:00:00
0x726dccc7a2842cc2a4addf5349e9a206fef9b69a,21889.08855089769,21889.08855089769,0.0,0.0,,21897.935316765663,,,2023-11-15 12:00:00
0xf9979714c5beab995d50a062f4498a4290edef79,21838.122952796082,0.0,21020.95085992566,817.1720928704233,,,19387.603433466415,3973.2195413588597,2023-11-15 12:00:00
0x59e48c6b2acb0c3e2a0afb98cfe720c4d02c19ca,21217.582458099027,21217.582458099027,0.0,0.0,,21226.157825860675,,,2023-11-15 12:00:00
0x3420720e561f3082f1e514a4545f0f2e0c955a5d,20192.64710724487,20192.64710724487,0.0,0.0,Pair,20200.808233771313,,,2023-11-15 12:00:00
0xdab00a27b802f57bb4196838b308a0cc338eac7d,19992.919526110112,19992.919526110112,0.0,0.0,,20000.999930081864,,,2023-11-15 12:00:00
0xce9087115f816b89548a787bbbf221ebf326460a,19992.00996364,19992.00996364,0.0,0.0,,20000.09,,,2023-11-15 12:00:00
0x64b6399dca42582c17f579206e6405924dbf60eb,19709.081779718676,19709.081779718676,0.0,0.0,,19717.0474668953,,,2023-11-15 12:00:00
0x57e1e648edeb3048cd4cd1e504a6895dff6cb231,19613.216025582115,0.0,19613.216025582115,0.0,,,18089.25090462055,,2023-11-15 12:00:00
0x351aebcded9240ae77dd0a3987e2110b15e0f038,19333.844314182814,19333.844314182814,0.0,0.0,,19341.65834415385,,,2023-11-15 12:00:00
0x850197dd5a4865324291d7b5745622a8cd732bcb,19326.52134287711,19326.52134287711,0.0,0.0,Pair,19334.33241317203,,,2023-11-15 12:00:00
0x38dbab5c651f352c8f5f765fda292e9b92d850ff,18625.374575559537,18625.374575559537,0.0,0.0,Gnosis Safe,18632.90226807584,,,2023-11-15 12:00:00
0xd108fd0e8c8e71552a167e7a44ff1d345d233ba6,17641.749852480003,17641.749852480003,0.0,0.0,,17648.88,,,2023-11-15 12:00:00
0x4752c15554f9e3c6326192a9d3d8455ad0d378a4,17212.530914222254,17212.530914222254,0.0,0.0,,17219.487587207484,,,2023-11-15 12:00:00
0x0160ce904de4849e138fc1fce42650ba5a7e3cdf,17124.826478266878,15967.392268459316,1157.4342098075615,0.0,Gnosis Safe,15973.845702122973,1067.5004955582644,,2023-11-15 12:00:00
0x2618045a3b7bdee06e6d9bdc3f1cbacd592baad5,16957.1984960701,16957.1984960701,0.0,0.0,,16964.05197306722,,,2023-11-15 12:00:00
0x9871a7f7eda940aaa5313347ea84ec667dd6ec46,16946.41645751796,16946.41645751796,0.0,0.0,,16953.26557681099,,,2023-11-15 12:00:00
0x0b5c4a7fcda49e0a8661419bb55b86161a86db2a,16567.803902,16567.803902,0.0,0.0,,16574.5,,,2023-11-15 12:00:00
0x76bde4463501a135e29ded69437a42bda3990d31,16556.91078607904,8277.182166763687,8279.728619315352,0.0,unverified,8280.527499873635,7636.386007353815,,2023-11-15 12:00:00
0x4f22bd7ce44b0e0b2681a28e300a7285319de3a0,16398.03878565631,16398.03878565631,0.0,0.0,unverified,16404.666270829726,,,2023-11-15 12:00:00
0x4763a32d5256eda615fd5c07b0e333c7baa4d628,16373.800364460083,16373.800364460083,0.0,0.0,Gnosis Safe,16380.418053353636,,,2023-11-15 12:00:00
0x4beb227df24f7a0c96cbd7fa6de6f5782a794e5b,16225.647461688537,16225.647461688537,0.0,0.0,unverified,16232.205272618674,,,2023-11-15 12:00:00
0x9491d57c5687ab75726423b55ac2d87d1cda2c3f,16053.606379014718,16053.606379014718,0.0,0.0,Pair,16060.09465725625,,,2023-11-15 12:00:00
0x576714e2cadc5ff9aa70bf2c25ba56c051391676,15755.768878304685,15755.768878304685,0.0,0.0,,15762.136781564437,,,2023-11-15 12:00:00
0x63c1914bf00a9b395a2bf89aada55a5615a3656e,15131.607170247556,15131.607170247556,0.0,0.0,unverified,15137.722810262901,,,2023-11-15 12:00:00
0xf5b376bd97463bb29c251c26ea2e97ceeac7a1e2,15024.698063767391,15024.698063767391,0.0,0.0,,15030.77049504739,,,2023-11-15 12:00:00
0xe020df44bc9e47a233f40582842500f8f679b6fb,14993.94,14993.94,0.0,0.0,,15000.0,,,2023-11-15 12:00:00
0x9be5da31c7a42d7e045189ac1822d1fa5838e635,14740.940058592761,14740.940058592761,0.0,0.0,StableSwap,14746.897805306104,,,2023-11-15 12:00:00
0x67449e82a0d354d34e6b7487a968eb3e15cd47b9,14734.193816649604,7311.8185935061965,0.0,7422.375223143406,UniswapV2Pair,7314.773762106087,,36088.75846004628,2023-11-15 12:00:00
0x52fb5461fb325c5f8d3e8443ec10527e32da72e2,14597.097749406183,14597.097749406183,0.0,0.0,,14602.99736033976,,,2023-11-15 12:00:00
0xdbf27fd2a702cc02ac7acf0aea376db780d53247,14545.74385730213,14545.74385730213,0.0,0.0,unverified,14551.622712878132,,,2023-11-15 12:00:00
0x7cb20fdeae7fa247fce3d36ecfc0c87184b9ca4f,14396.900525000001,0.0,0.0,14396.900525000001,,,,70000.0,2023-11-15 12:00:00
0xd645e14fbe1327c17d54a02470041d714cf47c93,13986.910780086962,13763.175948152279,80.01456966723724,143.72026226744612,,13768.738518513757,73.79736320897106,698.7905724049051,2023-11-15 12:00:00
0x3badd84e85a510ead40d8811c69a1bdd4bbbfbaa,13737.58140803289,13737.58140803289,0.0,0.0,,13743.133634021033,,,2023-11-15 12:00:00
0x1d918355014cfff2da56392af32771618a291de8,13676.284236221874,0.0,0.0,13676.284236221874,Gnosis Safe,,,66496.25,2023-11-15 12:00:00
0xb048b49011f971b7c9e6bae8c8d1cbc26d5d2941,13615.048849025576,13615.048849025576,0.0,0.0,,13620.551551852524,,,2023-11-15 12:00:00
0x397898d4d746b9fd2758488376b345a3f0ad624e,13194.554416428113,0.0,13194.554416428113,0.0,,,12169.325270374844,,2023-11-15 12:00:00
0x72df0abbd8509e00052566bac32f9e422bc0f292,13075.068054974148,5840.51478585101,6405.94192401476,828.6113451083781,unverified,5842.875307475229,5908.194280468159,4028.8389891189076,2023-11-15 12:00:00
0x0bd40c33a05e49ea94fb2d0b0ad623fcfd6210b6,13018.452067432861,13018.452067432861,0.0,0.0,,13023.71364774655,,,2023-11-15 12:00:00
