Address,Total cStables in USD,cUSD in USD,cEUR in USD,cREAL in USD,Contract,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Time
0xf4fa51472ca8d72af678975d9f8795a504e7ada5,42411.28364341805,41898.607551808695,509.09680842942373,3.5792831799300444,unverified,42034.29425365951,471.320036207367,17.578520143837896,2023-05-15 12:00:00
0xbe55435bda8f0a2a20d2ce98cc21b0af5bfb7c83,42080.84520529411,0.0,42080.84520529411,0.0,unverified,,38958.298613151404,,2023-05-15 12:00:00
0x5237eb109c66125c63907b91ac1473df8a4768b6,40621.452770051015,0.0,0.0,40621.452770051015,,,,199499.45000000185,2023-05-15 12:00:00
0x68ad8c032982741a02e8ca410196a01e536b3fca,40372.29618688,40372.29618688,0.0,0.0,,40503.04,,,2023-05-15 12:00:00
0xbceded13006d981822f07db160d703157deb112d,40361.921584571486,40361.921584571486,0.0,0.0,,40492.631800021954,,,2023-05-15 12:00:00
0xbc6c0f970dd00eff12d4b07d6aaef97a382ec3ab,40169.9116,40169.9116,0.0,0.0,,40300.0,,,2023-05-15 12:00:00
0x6f634f531ed0043b94527f68ec7861b4b1ab110d,39946.58918032205,39946.58918032205,0.0,0.0,unverified,40075.954360999356,,,2023-05-15 12:00:00
0x69a63e9044b4c43be465e6caa16e35c2a74ba932,39405.88586200001,39405.88586200001,0.0,0.0,,39533.50000000001,,,2023-05-15 12:00:00
0x07eeb63b2fcebb865165abbdb0fbc0f2fd0d9926,39272.80677579046,39272.80677579046,0.0,0.0,,39399.98994332752,,,2023-05-15 12:00:00
0x7810c063954727ff60a5b4227e54cf339d27d756,38874.108,38874.108,0.0,0.0,,39000.0,,,2023-05-15 12:00:00
0x8348b82948ac2fdcf73d972e186a1c6abb3392bb,38087.79696635961,38087.79696635961,0.0,0.0,,38211.14253446085,,,2023-05-15 12:00:00
0xf3f65dfe0c8c8f2986da0fec159abe6fd4e700b4,37686.436186480685,37686.436186480685,0.0,0.0,unverified,37808.4819662678,,,2023-05-15 12:00:00
0xd6821faa243cf1afaf04dd855e5cc59edfcdc734,37421.28602006168,37421.28602006168,0.0,0.0,,37542.4731233037,,,2023-05-15 12:00:00
0x64b6399dca42582c17f579206e6405924dbf60eb,37006.906526163846,37006.906526163846,0.0,0.0,,37126.751680588786,,,2023-05-15 12:00:00
0x97ba7f0ffd7e17ffea897a0a3e07e3bf37fbf487,36932.117011247894,36932.117011247894,0.0,0.0,,37051.71996328939,,,2023-05-15 12:00:00
0x0af30f6417c1e7531c39d740b56d6abb8cc39cbb,36870.59628,36870.59628,0.0,0.0,,36990.0,,,2023-05-15 12:00:00
0x0e6a17932a267488ed8c1d1257a52fbdeea3387b,36215.29577991923,0.0,0.0,36215.29577991923,,,,177860.0,2023-05-15 12:00:00
0xf775a1c012ea91b93128a4b705fa71dcae7e979f,35260.15301847106,0.0,35260.15301847106,0.0,,,32643.72575544628,,2023-05-15 12:00:00
0xdc249e6beb254326c68363bf5b6f4fc32e91f57b,34141.72222107495,34141.72222107495,0.0,0.0,,34252.28860870385,,,2023-05-15 12:00:00
0x3a469fc66fc96d8d7e2495784e58a89502a99154,33744.76769071505,33744.76769071505,0.0,0.0,,33854.04855946501,,,2023-05-15 12:00:00
0x7ff03c3216573710a62831d5249d7a7ce4d017de,32805.1196237423,32805.1196237423,0.0,0.0,,32911.35748570616,,,2023-05-15 12:00:00
0xfdbdc0c0083f8cd8ed042500533293f10ce31d04,30404.78416428506,30404.78416428506,0.0,0.0,,30503.248650930265,,,2023-05-15 12:00:00
0x3420720e561f3082f1e514a4545f0f2e0c955a5d,29598.512700768897,29598.512700768897,0.0,0.0,Pair,29694.366114586785,,,2023-05-15 12:00:00
0xba6bfae542ce758f58183ecd7d019a346693cf89,28211.363271307935,11877.976420173438,16333.386851134499,0.0,,11916.4426972,15121.392149,,2023-05-15 12:00:00
0x75ce9d9c53f08b96d88f8fd6494d0b664be16878,28191.284055068005,28191.284055068005,0.0,0.0,,28282.58022403118,,,2023-05-15 12:00:00
0x1cd7daa66a24d672d2241ca897730bee4a55ba42,27577.54647030239,1746.2429762723864,25831.303494030002,0.0,,1751.8981033500002,23914.53,,2023-05-15 12:00:00
0xc574bc344bb8d38aa08553f1b24d7cab8c9818b2,27565.24124172,27565.24124172,0.0,0.0,,27654.51,,,2023-05-15 12:00:00
0x2ef175d36dd66d5d6f89f812d0ceafd88606c067,27145.77580403709,27145.77580403709,0.0,0.0,,27233.686142906394,,,2023-05-15 12:00:00
0x46c5cfc2079309f4e7d9476a01730a60e2f1a164,26627.240785305014,26627.240785305014,0.0,0.0,,26713.471872509475,,,2023-05-15 12:00:00
0x6d6db016885dbd3c58aeb1b82a50bd96d597bc62,25863.717935273664,25863.717935273664,0.0,0.0,,25947.47638905754,,,2023-05-15 12:00:00
0xa5037661989789d0310ac2b796fa78f1b01f195d,25665.388747093024,25665.388747093024,0.0,0.0,unverified,25748.504920977943,,,2023-05-15 12:00:00
0x34193333dbb2af6c127b143394541335abf86d03,25236.859685264993,0.0,25236.859685264993,0.0,,,23364.196010803113,,2023-05-15 12:00:00
0x1662a383d9dfbf6f198a3b2b003d0b5638ed7095,24919.300906202832,24919.300906202832,0.0,0.0,,25000.00090913753,,,2023-05-15 12:00:00
0xf23102909b67e197b8376f99cfc8207ededdb3d6,24805.6680916772,24805.6680916772,0.0,0.0,,24886.000099999997,,,2023-05-15 12:00:00
0x15689276dc6e7d2702f7e1900c42f885284ffc46,24419.28376746096,24419.28376746096,0.0,0.0,Pair,24498.364488028314,,,2023-05-15 12:00:00
0xfaf4c940351e5f68f582190d443a61374aab984e,24320.21692448042,24320.21692448042,0.0,0.0,,24398.97682166074,,,2023-05-15 12:00:00
0xadd7c542667728e6b91dc091a6def2489f2de35c,24320.21692448042,24320.21692448042,0.0,0.0,,24398.97682166074,,,2023-05-15 12:00:00
0x4c9c42dcc8062528d87266be769bc21d9a26bdcc,24075.838774103522,24075.838774103522,0.0,0.0,,24153.80726395156,,,2023-05-15 12:00:00
0x7f92b3688cb8c69b14d4d7b14471406a3e699b06,23662.981744340865,0.0,23662.981744340865,0.0,,,21907.105343920306,,2023-05-15 12:00:00
0xb89a23a4b71d6bbb6ded588b2f0e81b847755e45,23191.12981734674,315.8415299511932,22875.288287395546,0.0,,316.86436813152176,21177.861509544076,,2023-05-15 12:00:00
0x99300109cd3bccc0ee1c535b9bb0b5f4a6a2adb4,21994.611667151607,21994.611667151607,0.0,0.0,Gnosis Safe,22065.840199314996,,,2023-05-15 12:00:00
0xe7518c7ea87d7e9ae3d81677b12e8e095c5205c2,21890.424334634303,320.2549066298493,21482.811487930987,87.3579400734668,,321.29203732633874,19888.711381955844,429.03096293588965,2023-05-15 12:00:00
0x726dccc7a2842cc2a4addf5349e9a206fef9b69a,21827.248781563143,21827.248781563143,0.0,0.0,,21897.935316765663,,,2023-05-15 12:00:00
0xaddacfcfc1b720edfd2db140e8ff584ee75ea685,21717.830614136543,19045.616609443197,2672.214004693347,0.0,,19107.29495756622,2473.926335015518,,2023-05-15 12:00:00
0xf6b7f960fa28eb84190c8d482726138246539fe7,21451.93711952169,21451.93711952169,0.0,0.0,,21521.408225272873,,,2023-05-15 12:00:00
0xc7cbfb8ba50a88d8e9d640180a63807656a4bffd,21233.317819192012,21233.317819192012,0.0,0.0,,21302.080936454888,,,2023-05-15 12:00:00
0xa5a2a99a032fbcfe600753cb3efd755cde9fa569,20519.45464645515,10505.591773304435,10013.862873150714,0.0,unverified,10539.613646154221,9270.799057863867,,2023-05-15 12:00:00
0x7cb20fdeae7fa247fce3d36ecfc0c87184b9ca4f,20361.686596153842,0.0,0.0,20361.686596153842,,,,99999.99999999999,2023-05-15 12:00:00
0xacbe479adb5e4b510f4ebdbd6af5460b18966f6e,19936.436772000005,19936.436772000005,0.0,0.0,,20001.000000000004,,,2023-05-15 12:00:00
0xdab00a27b802f57bb4196838b308a0cc338eac7d,19936.436702307557,19936.436702307557,0.0,0.0,,20000.999930081864,,,2023-05-15 12:00:00
0xce9087115f816b89548a787bbbf221ebf326460a,19935.52970948,19935.52970948,0.0,0.0,,20000.09,,,2023-05-15 12:00:00
0x850197dd5a4865324291d7b5745622a8cd732bcb,19872.64970176603,19872.64970176603,0.0,0.0,Pair,19937.006358290593,,,2023-05-15 12:00:00
0x36dd59f2a6486b33cbb4215b3fdb03f6bcb6a9be,19528.902557602956,19528.902557602956,0.0,0.0,,19592.146004906797,,,2023-05-15 12:00:00
0x3066505c7d215161b4a8377818bad04f33bca6f7,19327.91268229095,19327.91268229095,0.0,0.0,,19390.505233183667,,,2023-05-15 12:00:00
0x2618045a3b7bdee06e6d9bdc3f1cbacd592baad5,18907.823123182392,18907.823123182392,0.0,0.0,,18969.055233476054,,,2023-05-15 12:00:00
0x96293ce7cec8a56bd1b1af070a7cc83e8d3ba7aa,17714.580434871885,17714.580434871885,0.0,0.0,,17771.94828393242,,,2023-05-15 12:00:00
0xfe02bb86dcecaf7533bbce3ffe908550fcfbf0c1,17675.359167199997,17675.359167199997,0.0,0.0,,17732.6,,,2023-05-15 12:00:00
0x11f5f007d8262216f95304fd17525fb6303dfd71,17494.11530189931,17494.11530189931,0.0,0.0,,17550.769184827936,,,2023-05-15 12:00:00
0x073f65e554b8c405c25d6fd06ad0c0d5813e0cf4,17223.59486436317,17223.59486436317,0.0,0.0,Pair,17279.372679372183,,,2023-05-15 12:00:00
0x4752c15554f9e3c6326192a9d3d8455ad0d378a4,17163.903081275977,17163.903081275977,0.0,0.0,,17219.487587207484,,,2023-05-15 12:00:00
0x2558e6b25b536d4beecf2fa55776d5347fd868f5,16945.124,16945.124,0.0,0.0,,17000.0,,,2023-05-15 12:00:00
0x1a4770c0d25d31663205aba58344c45ad67db910,16426.519643262414,16426.519643262414,0.0,0.0,,16479.71616704965,,,2023-05-15 12:00:00
0x9e240434e845d7bb2ce7218ed487687a6bc2e111,16417.829228985538,5175.954221092788,479.39743869595884,10762.477569196792,,5192.716309339336,443.8244640758179,52856.51322827911,2023-05-15 12:00:00
0x76bde4463501a135e29ded69437a42bda3990d31,16417.779137944777,8191.358237235791,8226.420900708985,0.0,unverified,8217.885571861761,7615.99156109561,,2023-05-15 12:00:00
0x4f22bd7ce44b0e0b2681a28e300a7285319de3a0,16351.712008107488,16351.712008107488,0.0,0.0,unverified,16404.666270829726,,,2023-05-15 12:00:00
0x2ec638389fc93bb4551aab3ee454cc370f3e46a6,16306.966133911907,9619.512846752586,6687.45328715932,0.0,,9650.665193998815,6191.220752616366,,2023-05-15 12:00:00
0x4beb227df24f7a0c96cbd7fa6de6f5782a794e5b,16179.80771399866,16179.80771399866,0.0,0.0,unverified,16232.205272618674,,,2023-05-15 12:00:00
0x0f088580928c0cd2e68c77498c52fc296a2f8c85,15958.409450407347,15958.409450407347,0.0,0.0,,16010.09002099512,,,2023-05-15 12:00:00
0x0f497a790429685a3cfd43b841865ee185378ff0,15801.609377050521,15801.609377050521,0.0,0.0,unverified,15852.782157856082,,,2023-05-15 12:00:00
0xf5b376bd97463bb29c251c26ea2e97ceeac7a1e2,14982.251167889377,14982.251167889377,0.0,0.0,,15030.77049504739,,,2023-05-15 12:00:00
0x97fcac81b73111d3de4558bfae63d18d580e1405,14969.224482803851,14969.224482803851,0.0,0.0,,15017.701623644976,,,2023-05-15 12:00:00
0x1e75f4ee9732047f0c6bb47a1b8dad8cfd1e8eed,14951.58000497296,14951.58000497296,0.0,0.0,,15000.000004989066,,,2023-05-15 12:00:00
0xb048b49011f971b7c9e6bae8c8d1cbc26d5d2941,14951.58,14951.58,0.0,0.0,,15000.0,,,2023-05-15 12:00:00
0x63c1914bf00a9b395a2bf89aada55a5615a3656e,14888.39798211732,14888.39798211732,0.0,0.0,unverified,14936.613370075926,,,2023-05-15 12:00:00
0x489aac7cb9a3b233e4a289ec92284c8d83d49c6f,14869.14158244869,14869.14158244869,0.0,0.0,,14917.294609447988,,,2023-05-15 12:00:00
