Address,Total cStables in USD,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance
0xfad401b55e87ed5aa7a21cad6c3555869286b379,1193.0799575911115,0,1193.0799575911115,0,,1097.4452832710247,
0x1fba5a409b1017b5ca3f712fabdc8fb9471315d4,1192.9823901691168,0,1192.9823901691168,0,,1097.3555366397215,
0xf6889baaecd53079f6f84f608cc497f9b6014674,1192.7155282644608,0,1192.7155282644608,0,,1097.1100658004152,
0xfcef12da47be8b15a9830adf18eb547247c960d9,1192.661213536724,1192.661213536724,0,0,1195.4501988506427,,
0xe5e49a5109107fac0fc698391915451355c6cb1f,1192.5748290077556,0,1192.5748290077556,0,,1096.9806446877326,
0x1ee9f860cb62c3f92b9f9cf64c5bd3e235a9b4cb,1192.1346285445074,0,1192.1346285445074,0,,1096.5757297287546,
0x0918bf9bee378048fcc5d25e7f1bec9037a27f1a,1191.2435639738817,1191.2435639738817,0,0,1194.0292341772172,,
0x90dc49255e18c496404d18c0a139015af4923aa5,1190.014640271562,0,1190.014640271562,0,,1094.6256750690222,
0x96cc68922f32f332c2eace285a657c7484cd7c06,1189.6455289295798,0,1189.6455289295798,0,,1094.286150883168,
0x615e9a3580070a92019154967dab9c41b41b8967,1189.2248175779985,1189.2248175779985,0,0,1192.0057670324852,,
0x3cfcca0f335058493299323909fe407f7e27e335,1188.8898152768895,0,1188.8898152768895,0,,1093.5910135804486,
0xe154b1d481305fc77dec685d3b65e2c80bb7bf26,1187.109851187913,1187.109851187913,0,0,1189.8858548873652,,
0x6f4e350a89f441b27f57fb07f3f77b2be58c0b1b,1186.0452207172077,0,1186.0452207172077,0,,1090.9744354856791,
0xa41261d4ad48104aa9c3f81c2e3e4d7fd0a6f160,1185.9375514466687,1185.9375514466687,0,0,1188.7108137752064,,
0xee922e4e0490fb402e06402de8a0c2d92575d540,1185.7897637073993,1185.7897637073993,0,0,1188.5626804408678,,
0xb3cda1325ddd32811573893c3cc7ced26a7124e2,1185.5475652534622,0,1185.5475652534622,0,,1090.5166709931095,
0xf283d93a623ccff8493e0edf7f8b2fb5694e831c,1185.19322296124,0,1185.19322296124,0,,1090.1907320023586,
0xc0042cb926e196990a03bd02ea53a6069f19445b,1184.8260758632143,0,1184.8260758632143,0,,1089.8530146109706,
0x4e5a61a85eb24c8ca80eac3737ab701c5066c96d,1184.6950800770685,1184.6950800770685,0,0,1187.465436941453,,
0xa639fbcac64cc4b8973d25de5f831c46b0ae7960,1184.3314159608033,1184.3314159608033,0,0,1187.1009224127924,,
0x8a6d9f24297e8f260025bcea15d5e92f5260ba5f,1183.6100940617061,1183.6100940617061,0,0,1186.3779137344486,,
0xa42d5cf514a9ba3fb12d6ddbbf3bb418f56ad45f,1183.5526607125832,1095.2596508109652,88.293009901618,0,1097.8208668934276,81.21563575501844,
0xab0faaa3426fae54a62fdb5a3d984e751a3adf99,1183.1980831126054,1183.1980831126054,0,0,1185.9649393160298,,
0xb7c01230597a7764cbecd587ae8e81d957da7d6f,1183.1925556897263,1183.1925556897263,0,0,1185.9593989675175,,
0xe8596f4796437eca940687f7791e92c2fb3fad44,1183.1482821966656,1183.1482821966656,0,0,1185.9150219428584,,
0xed31f4da46206b3d91dab20010f4135e0906187e,1182.4870684668585,553.5674918594436,628.9195766074149,0,554.8619848701456,578.5067618587573,
0xf728b6824110def33c4f2696d1ab0098e8c6081f,1182.3567327609032,0,1182.3567327609032,0,,1087.5816086392529,
0xe4c4fb451f14d7a258d72ad8fcf063a514dcbe12,1182.2126793998257,0,1182.2126793998257,0,,1087.4491022798525,
0x8e06f071d80fea483fc5b3980d7ec7251f986b55,1182.0360707275347,1182.0360707275347,0,0,1184.80020961657,,
0x8f814d456271f051a7b9e6ce531c514b0347d608,1181.922679973028,0,1181.922679973028,0,,1087.182348571465,
0x3c8bf4d7f888517ccf6bf12a19a90a245c694560,1180.2059445273244,1180.2059445273244,0,0,1182.9658037474674,,
0x6e6863400fe119bfd70b251fa8f40ac43d8ebe43,1179.7807810678696,0,1179.7807810678696,0,,1085.2121395877723,
0x4711d3336719c8994182a9f44a45152da7aa35a0,1179.4010485844203,1179.4010485844203,0,0,1182.1590255911244,,
0x4cb377dbdb3bb0ce7f7536e90d7691c8d2c34e88,1179.2876435110704,1179.2876435110704,0,0,1182.0453553250438,,
0x85b145fbb0060357997db939d58612ba4a7c0a8b,1179.2359321090519,1179.2359321090519,0,0,1181.9935229982068,,
0xf0d11acdf30272e25e8d15f9b73a176c4897ea40,1178.8694855785332,1178.8694855785332,0,0,1181.6262195487404,,
0x244fd11d8e3f7ccc5ccd7b4e6531f837db3ad1fe,1178.7557990783696,54.11139695523727,1124.6444021231323,0,54.23793405538849,1034.495371927274,
0x49e24f35a63a1aa53b610424f27a3c80ef2562ce,1178.1664283757739,578.5605240059606,599.6059043698133,0,579.9134621130704,551.5428093358586,
0xe440377db9d95eed5e522002e1a4aed2951e73bf,1178.013230223893,1178.013230223893,0,0,1180.7679618789566,,
0x0df1482c249041552f7ead0f58a4ee4d9114b09b,1177.5768411312804,0,1177.5768411312804,0,,1083.1848626457424,
0x562f48f6a9691d571a4fd28dfdf63eabd88cc869,1177.1999333312508,0,1177.1999333312508,0,,1082.838166948829,
0xaebaa80dbc792cda436335354a210607f8e00b33,1177.004460483438,0,1177.004460483438,0,,1082.6583627760451,
0xf07a93f2a29aa215485d0bef0a28750ef5710160,1175.8470800877665,0,1175.8470800877665,0,,1081.5937554560592,
0xbf13e2d3bddb9dd58d2e4ed093362a4ba41fd8de,1175.3233467573057,0,1175.3233467573057,0,,1081.112003441411,
0x6f52c0cba03aaff24b32d8e6dc91d8e998405995,1174.767446009137,1174.767446009137,0,0,1177.5145875418723,,
0xb9621013a58d11ecdc65faad4d54772b6f1f8f0c,1174.530996371002,84.95885529175436,1089.5721410792476,0,85.15752780412137,1002.2344264547053,
0x950d6d7f37a497b404be35206e623717c54e997f,1173.6271348201303,0,1173.6271348201303,0,,1079.5517561352374,
0x7a2aee92cb03249c274516fd8ceebdf61d6325af,1173.096726737286,1173.096726737286,0,0,1175.8399613671556,,
0x144c264e0ba3f1f5afb23bfb89cf8b5530ba27cd,1172.6544542370443,1172.6544542370443,0,0,1175.3966546323015,,
0xef9342967c1c8385644f31eb1e4ff7ffaa4529de,1172.2923112897442,1172.2923112897442,0,0,1175.033664829792,,
0x9152f31dee32ba5dc5257e623a36cf7c2f5abf0a,1172.0956046527754,0,1172.0956046527754,0,,1078.1429900691771,
0xc9e9c8a58b320ececfa255c7f0e904cbebb91116,1171.5094972110235,35.0181117,1136.4913855110235,0,35.1,1045.3927270938814,
0x528d507b2f013aa8a2975669f2e3ca8c10bb784d,1171.3119980727665,1171.3119980727665,0,0,1174.0510591938657,,
0xf8e8bb7fa0b19a2be06c10ee520b6920f2709ea3,1170.9574540793224,0,1170.9574540793224,0,,1077.09607115101,
0x84cf88edd70cfbd8e30e7a7be6822b172a9b5370,1170.351746523085,1170.351746523085,0,0,1173.0885621385544,,
0xef062f030388b2588218215eaa0c60f733601a79,1167.6650455636632,0,1167.6650455636632,0,,1074.0675748854228,
0x13d2a086ce30f3f7fc9ec1c4abdb7175d8c2aaf2,1167.4979533926,1167.4979533926,0,0,1170.2280955394938,,
0x9d870e4a6f2ea81185b8a043852cea5baa3cf6b2,1167.4646567131517,0,1167.4646567131517,0,,1073.8832487659413,
0x32e74dda7f12b4b89cf05cea4dd68ecd37f2a988,1166.616812643564,1166.616812643564,0,0,1169.3448942819236,,
0xcd17104b90f101de2480f26cd35042117e77919e,1166.3774611594051,1166.3774611594051,0,0,1169.1049830849424,,
0x999579a80e9923f591f8f815efdc35b434603995,1166.361399832094,1166.361399832094,0,0,1169.0888841989301,,
0xc81ad23ef547a55403edbab6e9a1f023164a40b6,1166.1018692611904,104.67793687204953,1061.4239323891409,0,104.92272158149918,976.342516475883,
0x810c12ac6350a68993c390832f5ef178ee0a22cd,1166.0386232169249,1166.0386232169249,0,0,1168.7653527849723,,
0x2939159f4af4110b87d9cf36be70b95c940009e1,1166.0285694621198,1166.0285694621198,0,0,1168.7552755199079,,
0x4fd0ffadfe746103d0c29ecf0974f3c05d6e3281,1165.711083273472,0,1165.711083273472,0,,1072.2702379295752,
0x702cc8a2e24993ea4a722a3364e07d4b267b0e1e,1165.7011967779138,1165.7011967779138,0,0,1168.4271372892094,,
0xcf8d5e3de8069b00afde2434faf81243fa66f295,1165.4367867410303,1165.4367867410303,0,0,1168.1621089411901,,
0xe120916b52dc64546a5fd9db2372d2b1a7e7cd6f,1164.7311530992847,0,1164.7311530992847,0,,1071.3688568102675,
0xad4f4aad5457f2b3c9b57cc468248ce683a8eaf7,1164.6572063483372,0,1164.6572063483372,0,,1071.300837468794,
0xec2890d487d0b8b16994ca2d46cf39bd35ec6c33,1164.4693220831396,1164.4693220831396,0,0,1167.192381910136,,
0xbf8a9025c14cdcaa07ef02bf042bb74c537911ba,1164.0459345583074,1164.0459345583074,0,0,1166.7680043123682,,
0x0de334a3cba5ac0385f803f5a668bd2de8f8e28b,1163.6800540805386,1163.6800540805386,0,0,1166.401268239341,,
0x51de94d0d22c3d20b0c6b8f38ca1b298110047b9,1163.5515715581091,0,1163.5515715581091,0,,1070.283827939939,
0x8e6266fef902766ad7c4b4671a8337af2c9b1ee5,1163.494519446297,0,1163.494519446297,0,,1070.231349000359,
0x783fb0967e6261f31804520f37fc4983d6b448f9,1162.8435901946232,0,1162.8435901946232,0,,1069.6325968107444,
0x74562f93e607680a1babb6362bceae9aacbfb062,1162.6779310080206,0,1162.6779310080206,0,,1069.480216501436,
0xba4ce5de02e76535a7536e68274966e54f18bc31,1162.3840253113049,1162.3840253113049,0,0,1165.102208764352,,
0x602bcc63319ad0db27aab355a57057a60180a153,1162.1479592732267,0,1162.1479592732267,0,,1068.992726139272,
0xf0e97c72661f51b8ff06c16bdd35c931b9153020,1161.976190468126,1161.976190468126,0,0,1164.6934202174934,,
0xeefdefa688807de2c3c631f097bb9fec1dbd9d06,1161.7086147536438,1161.7086147536438,0,0,1164.4252187890788,,
0xfe0ee0a1ae3f3d0cca4e231083f2807b6cfe6254,1160.5304061285874,0,1160.5304061285874,0,,1067.5048325092353,
0xa7b7f34fda669e8673d7d99d9cd369d19e0b17a9,1159.273099909749,1159.273099909749,0,0,1161.9840086018169,,
0xd9cd6b717fb6bc599009a5c3e1b6935942300c4a,1159.0665565305683,1159.0665565305683,0,0,1161.7769822301111,,
0x36e1d36ca1b23eda2eced541d4e993556c9a0343,1158.2288155471192,1158.2288155471192,0,0,1160.9372822265539,,
0xf64ca61d4e772e23c6fa8b39f28145e2fd2b529a,1157.742199162468,1157.742199162468,0,0,1160.4495279110847,,
0x5c7f8cdb74efd1910d2bbf66524bd7c206153c2f,1157.1399352146598,1157.1399352146598,0,0,1159.8458555957648,,
0x68ce46e71ff2d2fe19ccba1cf9da655d0074e258,1156.7421977144456,0,1156.7421977144456,0,,1064.0202785782972,
0x4907658b094687131894fe9bc113ae82c1afffc9,1156.2963070558053,1156.2963070558053,0,0,1159.0002546499036,,
0x1fc87b52f9f23c6a379478c5a77dbca92bfe8aa0,1155.951928765922,0,1155.951928765922,0,,1063.2933558565176,
0xc33e824281c970250f3a1ca33553f6edf58ce0c9,1155.590108568336,1155.590108568336,0,0,1158.2924047486147,,
0x2b84a74c8f71d68d18ac848e4e40412329280432,1155.0295024009583,1155.0295024009583,0,0,1157.730487628596,,
0xb9f4a2499dcfe23d64ce5d4664add2c6598f1edc,1154.8796577126018,0,1154.8796577126018,0,,1062.3070357005488,
0x69e520edc4ce5bce4c5b0c14aa92452ebff646db,1154.2059250630555,0,1154.2059250630555,0,,1061.6873079834534,
0xf22af3b87a7892eed670a3d72054ecc56791f355,1153.6746141969047,0,1153.6746141969047,0,,1061.198585831767,
0xcaacb55a914478aa12a1b0db48fe122af3a45628,1153.6539142469821,0,1153.6539142469821,0,,1061.1795451444586,
0xe15a73e82e795b4e9597fd18d375fc337c55f4e3,1153.6504742771322,0,1153.6504742771322,0,,1061.1763809150518,
0x5135dee2c76c034c30a7f216a66fd222f327af6d,1153.2902702579977,1153.2902702579977,0,0,1155.9871883684614,,
0xda8430ab8ae19f4915499fd9811275904fb84e47,1153.2327423537768,0,1153.2327423537768,0,,1060.792133467057,
0xcd30b1983a814491ad44003236f7a883c4a6d2ac,1152.971957120503,0,1152.971957120503,0,,1060.5522522064743,
0x86589873ef9683b0fef945c37255a902ec6c4a3a,1151.7019354604097,1151.7019354604097,0,0,1154.3951393204443,,
0x43f85bd1ef963d1b93c249ce9dda5b3e69f96ae0,1151.2633673670127,0,1151.2633673670127,0,,1058.980619262611,
0x5747f143a707f5b2a5c7dfbde3f500cf0f5b110e,1151.0492054045849,0,1151.0492054045849,0,,1058.7836240536756,
0x6925adc9469ee68078054f7c792dbe4c96354b94,1151.0313144047582,1151.0313144047582,0,0,1153.7229500472183,,
0x6552d5e6e735cca92e5bd3f1645947f33eed8692,1151.0233066145584,1151.0233066145584,0,0,1153.7149235311565,,
0xb1eb191385c864884dfea917c6464afd18c6aa76,1150.918556257646,0,1150.918556257646,0,,1058.663447455989,
0xfa94bc088cb494086501b1d02f51677d68b8cd5c,1150.3778597530159,0,1150.3778597530159,0,,1058.1660919980313,
0x40c536095e95a3a1efedf6064bf00cec2c0d29d9,1150.0574188626692,0,1150.0574188626692,0,,1057.871336947089,
0x719c583d0afb22800d0f762f2ef5b300c5e6c185,1149.9713890282067,0,1149.9713890282067,0,,1057.7922030755906,
0xeaba52a1a9c8c74d7799b9efaecfa5ae219ea05e,1149.9204785496202,0,1149.9204785496202,0,,1057.7453734693781,
0xaae89519706b107c31f8433614c08f56a7ae4c7e,1149.7208605923508,0,1149.7208605923508,0,,1057.5617564500262,
0x9fbaa0e3f413d5b5fa197008b2adf2d760b2e89c,1149.4536571419435,0,1149.4536571419435,0,,1057.3159714425274,
0x537cbcfa7e1bbc886a571d553318d6d34027d451,1149.4353938052434,1149.4353938052434,0,0,1152.1232974582135,,
0xb85629f96609d45a4be6c21cfca83fc7052c7308,1148.4982660780229,1148.4982660780229,0,0,1151.1839782993954,,
0x20a6ed4fb9a98e4af38d18202019dc452159e732,1147.7011667276229,1147.7011667276229,0,0,1150.3850149675422,,
0x483ed401f2cb50fca28da27828bcf4aa8feb82a4,1147.5238102126436,0,1147.5238102126436,0,,1055.5408168130998,
0x7f54cac9169b446b42668b56a83c0f14d30d7b90,1147.31567572347,0,1147.31567572347,0,,1055.3493659283736,
0x5c414b83f823f81ae2492ff092d231228dc2dde9,1146.842674961113,0,1146.842674961113,0,,1054.9142798703695,
0x07fec481f86c004eba71ed725ea3ce7ea27afc28,1146.6788038802342,1146.6788038802342,0,0,1149.3602613700104,,
0x2bb83db3d340059d513f2a3d96f280d7b51f6700,1146.3113935969275,1146.3113935969275,0,0,1148.991991914063,,
0x0aebdfb709dddc13b850c363eca09015bebe601b,1146.2229266981196,1146.2229266981196,0,0,1148.9033181393388,,
0x21015a458032a9a4af5739a81647e88909fc1145,1145.871537577616,1145.871537577616,0,0,1148.5511073109726,,
0x8303b627b4b876756400cdce503382db162868c5,1145.6143778012197,0,1145.6143778012197,0,,1053.784440318541,
0x3d5368df586d7eb25743b692655495cf370c3ad1,1144.8163745817546,0,1144.8163745817546,0,,1053.0504032880262,
0xcec49a1d2968ec2d6adef30c8a6163dc3a16f00a,1144.7793873854396,1144.7793873854396,0,0,1147.4564031740447,,
0xadee8716d63643018ff122ad6021678b9fa3f488,1144.6209981143406,1144.6209981143406,0,0,1147.297643516665,,
0x5dd4d28f6f0077292df25b64e9c2c84b17e1b121,1144.324049,1144.324049,0,0,1147,,
0xa2ce24a08e42556acb97579fbbad9365aac0402a,1143.9458471901078,1143.9458471901078,0,0,1146.620913781961,,
0xb63faea2bab332eebdd6feb4a298f3d7cdd9d294,1143.7654666099359,0,1143.7654666099359,0,,1052.083733795771,
0xdfbc3afac88fdd69ec2ac87bd5f239f75064e76e,1143.2696057606686,1143.2696057606686,0,0,1145.9430909919529,,
0x9f043a1ad0b4d593028b0147a8ab3057d86031e1,1143.2346676817247,0,1143.2346676817247,0,,1051.595482546201,
0x4b45e5d71c8e8bc4e83c4892c791068e6bb66931,1143.234656097974,1143.234656097974,0,0,1145.9080596010233,,
0x3a2280999fbb7c864a36ffc036e4a97260bee15a,1142.809038098104,0,1142.809038098104,0,,1051.2039704970773,
0xb4f34a34321e14dd86ab23b30d983aa354e7060b,1141.956728057116,0,1141.956728057116,0,,1050.419979760819,
0x346a0f830786a5e0c8ac285f09b6f34dadd8637c,1141.9139997785837,1141.9139997785837,0,0,1144.5843149854447,,
0x4e4ab54cc895863a09a0cda160903895dfdc48be,1141.7290621892635,1141.7290621892635,0,0,1144.39894492778,,
0x25c1564657be4bf38bff39092b681738eb420e6b,1141.3985142016247,0,1141.3985142016247,0,,1049.9065111044497,
0xa2608dadf1ce533b9bca00470c0d96aa346ed7c6,1140.6551206632469,0,1140.6551206632469,0,,1049.2227063626835,
0x473f194f68c1f4ad8f25d5b71fa139cb18060df3,1140.5703876737762,1140.5703876737762,0,0,1143.2375609033638,,
0xb730193928d180c5b3eb7e9814e0e9e6425799fa,1140.5393029546506,0,1140.5393029546506,0,,1049.1161723477505,
0xb1904b43bf68ce5efd85819d748c60b45d360483,1140.1994317643462,1140.1994317643462,0,0,1142.8657375300038,,
0x5ffb0b607e4c5b49512278be008a3adc5a9f4f8d,1139.496382802645,1139.496382802645,0,0,1142.161044519509,,
0x48eeec56ce755274db12e8454eef3918ee822fd9,1139.2359473000001,1139.2359473000001,0,0,1141.9,,
0xfe600179c13961d7e162b7c779b0173494eaabfa,1139.1971840126603,1139.1971840126603,0,0,1141.8611460664333,,
0x75527a5a226d074846466811f453e9b3a260b583,1138.4857489007013,0,1138.4857489007013,0,,1047.227226685635,
0xa34956e60e065378615237d97184470270388a9d,1138.1753275038818,13.967259274300266,1124.2080682295816,0,13.999921090203712,1034.0940136022416,
0x1c32539349156e308552aa8c95787ed6e073ad97,1137.9736539385863,1137.9736539385863,0,0,1140.6347548215851,,
0xca229692c78231125a16e6b4118d124d87a57b72,1137.9302886779758,1137.9302886779758,0,0,1140.5912881532374,,
0x15793653b0703aa29dda63c504de9ad30d862a6e,1137.880486512719,0,1137.880486512719,0,,1046.6704808040147,
0x6087afabb8f18c28af297ebfd00efbee3838e13a,1137.3323084122585,0,1137.3323084122585,0,,1046.16624345855,
0x1be6cd71f9c0e216ee47cdef6905c8e24b81dc6b,1136.7768929405959,1136.7768929405959,0,0,1139.4351952511167,,
0x6b05d77ef470892592384695ab6d9e9d5f2df5a7,1136.4703827644391,0,1136.4703827644391,0,,1045.373407881428,
0xfcb6755104dfe03fe7a8313bd48e54db6c2b03d1,1136.2461583248225,1136.2461583248225,0,0,1138.903219536,,
0x76cf9c83311c92dfe6fd2eec933c9ba9f5be710f,1136.194516130049,0,1136.194516130049,0,,1045.1196541117856,
0xdb5e4efc44f621bc4b91bdd3a708af4c461ea331,1135.9513114739416,1135.9513114739416,0,0,1138.6076831988446,,
0xedca86fd7afb889d1ae28ff01697967969f4f92d,1135.8587915349678,1135.8587915349678,0,0,1138.5149469060998,,
0x355bfe3cf7c977371c7bfa6b398088a280b037f3,1135.1313780147932,0,1135.1313780147932,0,,1044.1417348175844,
0xd5cb09c03c1e4120fa56c3b3fc94d35630b563b4,1135.0236401199386,0,1135.0236401199386,0,,1044.0426329562335,
0xad3f897ad44aa80bb8745ab11450c75c4c6af477,1134.7871012844455,0,1134.7871012844455,0,,1043.8250545553303,
0x37f7d2a3933f940ce64164b4ea6d99cafaa3dcaa,1134.6270811512347,0,1134.6270811512347,0,,1043.6778612852538,
0xd1ce2b7e57864831a66394d2a0b85428a135836a,1134.356520155458,0,1134.356520155458,0,,1043.428987865863,
0x0f5c286753da2cc376426d30c8f724381da3df03,1134.261379634695,0,1134.261379634695,0,,1043.3414736007085,
0x3ca546e93721d6632b7c4801a206accfab02b13b,1134.1644076328494,1134.1644076328494,0,0,1136.8166007624282,,
0x0428e9c3523dc0b82c4b5d2fab541f45d5a66dcd,1134.1444516285087,0,1134.1444516285087,0,,1043.2339182872067,
0xa97b4708c68eaf9bd72618c4545cd615a4c9c2ac,1134.0523320515313,1134.0523320515313,0,0,1136.7042630973374,,
0x8963d9d1bf3a3e7b6914f067b2f992a65ccdb1a5,1133.6926814054482,1133.6926814054482,0,0,1136.3437714241809,,
0x33a7f281be0584bef76d308f898c6c0df02c98c4,1133.6303454545277,0,1133.6303454545277,0,,1042.7610217372762,
0x6898c07139b91c8d282be54ccecd7d90bba10af4,1133.6030785648918,0,1133.6030785648918,0,,1042.735940501748,
0xb6b3962fb12c6b488b0c3e624ef3d4ca6be29afa,1132.6733671619422,1132.6733671619422,0,0,1135.3220735595567,,
0x2b0507313589cbefe5ad67a06f84818e405b3867,1132.5879107974117,0,1132.5879107974117,0,,1041.8021463573898,
0xd39c80b5e663ab39d2e63a06cc181898289727d7,1132.153685588993,0,1132.153685588993,0,,1041.4027276899112,
0x525cfe046869b0a1035c1b2f6663c9e34f95927a,1132.0754553579834,1132.0754553579834,0,0,1134.7227635653815,,
0x53a2c3ee9bf495265ce052f291a5de7255e4c256,1130.130319659394,1130.130319659394,0,0,1132.773079253292,,
0x1bec4f239f1ec11fd8dc7b31a8fea7a5ba5a9aa4,1129.917800395457,1129.917800395457,0,0,1132.5600630224885,,
0xe225520ee15c57cfcc5fa46d4e33e86f36ebe2d5,1129.8810823775393,0,1129.8810823775393,0,,1039.3122913706286,
0x0134e0e2c3ce4388695ff25d67933fb258737190,1129.7818221181315,1129.7818221181315,0,0,1132.4237667659966,,
0xa341e2b45777de27589279a51b845ed399e47e78,1129.5150948784915,1129.5150948784915,0,0,1132.156415796545,,
0x919f294b42d3a6d20c0be9cb764bcea2ae30d130,1129.4320686766448,0,1129.4320686766448,0,,1038.8992696238165,
0x5d82b44d121f130304a57c663bc94294fa4c604a,1129.380450234676,0,1129.380450234676,0,,1038.8517888030149,
0x1b536f0fc61f03e9a9b7e6ce8690bc50f23909cb,1129.2684273840998,1129.2684273840998,0,0,1131.9091714811655,,
0xc6bf145f616a566c751ba6c87e9435e380e22857,1129.1594663648077,1129.1594663648077,0,0,1131.7999556613656,,
0x2460859e825b084c9d44a75b952feb94807bd7b9,1129.0235650309244,0,1129.0235650309244,0,,1038.5235107349488,
0x295dca59155231abf08391b9d224219d7328d1de,1128.848295842827,1128.848295842827,0,0,1131.48805748093,,
0xf4330380719a7d7a34dc4220998ef7359f2ac235,1128.7509313896257,0,1128.7509313896257,0,,1038.272730808758,
0xc34c4df059e440192e7a12f3bf33392704642ca1,1128.5805892687351,1128.5805892687351,0,0,1131.2197248868963,,
0x374304725f6e7f614d241a310a3153515def9cf0,1128.5744880200075,0,1128.5744880200075,0,,1038.110430752907,
0x75b966cbf71a4fc5c2d4c08ec589feecbcf1c57a,1128.4049673210864,0,1128.4049673210864,0,,1037.9544984616434,
0xa948135127ca004fe26eca65d049d5c6284cb1bd,1128.3472397365642,1128.3472397365642,0,0,1130.985829677201,,
0xfc020bcef9decaf16ba72c18d884ee103923b7e0,1128.2495604616838,0,1128.2495604616838,0,,1037.8115486754584,
0x6358a2c9239eb61a705a3de2b4afcd6c1618906f,1128.217797223529,0,1128.217797223529,0,,1037.782331508853,
0xa026ccf7d315095a0329410b2ceaef82a52f4295,1127.4076240154918,0,1127.4076240154918,0,,1037.0371000093749,
0x04e8731957e5bf9bf3e52709305a3d76c7a355fe,1127.2989928759778,0,1127.2989928759778,0,,1036.9371765038986,
0xd371bd8a3131b37ec98aaed7f5dc3705bacaebb6,1127.2283905822217,1127.2283905822217,0,0,1129.864364143769,,
0x14392f88fdba1b00b12e8a1a7269903168cb662a,1126.7962891597788,1029.8499111675828,96.94637799219603,0,1032.2581694769726,89.17536882654447,
0x43fc89f795197373a78b0568248447340030d196,1125.7830447390772,1125.7830447390772,0,0,1128.4156384235193,,
0x28c23a8e166ad0a54c91528acf44fc5008cf5470,1125.5894744737204,1125.5894744737204,0,0,1128.2216155026883,,
0x240c82914b3e6f184dd9ac5ff0209b1c30569e57,1125.07861223948,1125.07861223948,0,0,1127.7095586397866,,
0x872cb5430bce6cf2ff604ee6f55b3ba42a557379,1125.053994029147,0,1125.053994029147,0,,1034.872131843876,
0xaa0dc4ed3eb9a1a829e082aba99d624833418c94,1124.982654747844,1124.982654747844,0,0,1127.6133767558154,,
0x5e7fb407f50d7322f22e9156ce1d0f50aef4474b,1124.972671750126,1124.972671750126,0,0,1127.6033704133004,,
0x3e9e2e9d6f53e5aa1f1b7ec23bb5903a80c8c46a,1124.9716431660115,1124.9716431660115,0,0,1127.6023394238875,,
0xdfe14e6656650c380e48c8e4647dbec2d852c2e8,1124.7046593565226,0,1124.7046593565226,0,,1034.5507990729118,
0xd07bb7f03ecea22f4475bb7973a8b9412f55b335,1124.6722616550642,0,1124.6722616550642,0,,1034.5209983001907,
0x23564e632651a563d21db391d97bd3d9676bccad,1124.6267496437401,1124.6267496437401,0,0,1127.2566393834218,,
0x70b43b84388adbf63f687760c45a0e5bbca37444,1123.9601254227348,1123.9601254227348,0,0,1126.5884562912624,,
0x24d6d680158d93ec298423c152cc180c92e35752,1123.181873494645,1123.181873494645,0,0,1125.80838445558,,
0x888c68ab2a32e251eb73d96510642a9dd9f7329c,1123.1423070567391,1123.1423070567391,0,0,1125.768725493315,,
0x042719d2747078694c76e161613ee644653bd4b1,1122.7943367607083,0,1122.7943367607083,0,,1032.7936037491925,
0xd8cd1d6850de51b08c9e18db3b409a71ecb26010,1122.7623550346852,1122.7623550346852,0,0,1125.387884970321,,
0x2778dca030da4a69b2680623852b8dbeb36ea1cf,1122.6042942114486,1122.6042942114486,0,0,1125.2294545288646,,
0xee1a737d4fcb56c93a5460c8259e21f1a17aaf9a,1122.4748227697326,0,1122.4748227697326,0,,1032.499701299399,
0x2cd078735ba1c3f5bd15831b31a98e925a79a643,1122.4160665750421,0,1122.4160665750421,0,,1032.4456548724888,
0x4d57750e0b38474096f89e23a7575d61fba2ca6a,1122.3539161141248,0,1122.3539161141248,0,,1032.3884862562927,
0x4fded13dcb6caf739937f167211b6938db5f612b,1122.2098922427874,0,1122.2098922427874,0,,1032.2560070227996,
0x21e104ed1cb56cc38c67a7db3bb791ba3e7c186b,1122.1645310207368,1122.1645310207368,0,0,1124.7886629714492,,
0xd59927aa23b01160a7c3bc66bffba1bca221c1ab,1122.1512357486788,0,1122.1512357486788,0,,1032.202052304691,
0x5f89c1d342b5fb072b5615d550596009d1728d42,1122.1207427933248,0,1122.1207427933248,0,,1032.1740035978016,
0x352c29d785525c7781e99d385d3b024cd9d5601d,1121.9809383696133,0,1121.9809383696133,0,,1032.0454055902612,
0xd74177e4c365996d4f406b348fc432560eb57bc7,1121.6779623711432,0,1121.6779623711432,0,,1031.7667154837434,
0x2b131d86d8a2ed31c572de852490b2e56b21f664,1121.6545540357006,1121.6545540357006,0,0,1124.2774934278677,,
0x2698b3ca8893765f5333af28c56035511ff5dca9,1121.497544297064,0,1121.497544297064,0,,1031.6007593270288,
0xfb153988e59ca8ff7c90e7fd9f8c4448576affbd,1121.409090301431,1121.409090301431,0,0,1124.03145568755,,
0x80450d0d592d0b5469ca0fbd413c548d8bb638f1,1121.3938778766615,0,1121.3938778766615,0,,1031.505402579662,
0x0bd90128d9c2066d19b7f516f0ce079323345678,1121.3165022226633,1121.3165022226633,0,0,1123.9386510956695,,
0x5c8e414c44a255fde864541d70c62010599f8fc2,1120.776686449147,0,1120.776686449147,0,,1030.9376838641715,
0xc67376ac495bf99ca7d837970d8c556c10a73807,1120.3923816025406,0,1120.3923816025406,0,,1030.5841840517214,
