Address,Total cStables in USD,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Date
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,415294.5288360091,415294.5288360091,0,0,422067.44512797776,0,0,2022-11-15 
0x47b2db6af05a55d42ed0f3731735f9479abf0673,301542.68048224726,301542.68048224726,0,0,306460.45134498016,0,0,2022-11-15 
0x7dbb949346aeda9233218831455d57eb8344af82,217045.6325534215,217045.6325534215,0,0,220585.3659203453,0,0,2022-11-15 
0x9eb1d96b5f0bdd3114ea1461182c688178ae6c4c,198956.7437785027,198956.7437785027,0,0,202201.47078011115,0,0,2022-11-15 
0x89d5bd54c43ddd10905a030de6ff02ebb6c51654,134770.5511268104,134770.5511268104,0,0,136968.4843959116,0,0,2022-11-15 
0x35ae10f412503abcf9275133613e8df7f56e72be,102516.89292080303,102516.89292080303,0,0,104188.81076718404,0,0,2022-11-15 
0x602b65795bcc64b2fb329ac004236e194f077158,94064.69675051706,94064.69675051706,0,0,95598.77021617604,0,0,2022-11-15 
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,84739.71953214517,84739.71953214517,0,0,86121.71468773932,0,0,2022-11-15 
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,69909.92845838229,69909.92845838229,0,0,71050.06891424925,0,0,2022-11-15 
0x0e912990472bfe5948b5b7333ecf528d5da887cf,67870.24337717785,67870.24337717785,0,0,68977.1192091267,0,0,2022-11-15 
0x2c2b0f71d59b546b2cafd222696589c13c3c325c,61280.53331525589,61280.53331525589,0,0,62279.93950448435,0,0,2022-11-15 
0xd19fb36b7f433fe13820767ef6d0e26fdbab68cc,58454.05260140754,58454.05260140754,0,0,59407.36254821881,0,0,2022-11-15 
0xc24baeac0fd189637112b7e33d22fff2730af993,57122.76626072614,57122.76626072614,0,0,58054.364650269,0,0,2022-11-15 
0x69cd274c6acbc08f664ed7b2d54aab6615bc1d70,55194.08006269293,55092.748862692926,101.3312,0,55991.24029571832,100,0,2022-11-15 
0x34649ada2cb44d851a2103feaa8922deddabfc1c,24848.056947059256,24848.056947059256,0,0,25253.296597560307,0,0,2022-11-15 
0x6f8e6ff69935f000b09d182a4739342faeaf0c77,21611.542626056915,21611.542626056915,0,0,21963.998916672765,0,0,2022-11-15 
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,19963.652060333516,19963.652060333516,0,0,20289.233388519082,0,0,2022-11-15 
0xc764293de02189e248a8040a3d1b04eec599aa31,17451.541662150372,17451.541662150372,0,0,17736.153720909813,0,0,2022-11-15 
0xf83c93ea360b66ddcd532960304948b1c10786a1,17444.3487910278,17444.3487910278,0,0,17728.84354336823,0,0,2022-11-15 
0x8a12cab622b8093208931fa008d12d6ba5af47e4,16063.381117544668,16063.381117544668,0,0,16325.354074376184,0,0,2022-11-15 
0x614b7654ba0cc6000abe526779911b70c1f7125a,15559.376019002764,15559.376019002764,0,0,15813.12930495945,0,0,2022-11-15 
0x3dcf2ed8dc84a63ffd2bfdc3cdb2fa0b1aeafe5c,15393.120469111824,15393.120469111824,0,0,15644.162342217387,0,0,2022-11-15 
0x81383e7c8801b102f742f4f5a5fad06867212b05,15295.764961203498,15295.764961203498,0,0,15545.21909197238,0,0,2022-11-15 
0x5402172e972b31fc9f0383f53f45823ab5037379,14100.261650946413,14100.261650946413,0,0,14330.21866994299,0,0,2022-11-15 
0x98c62d86634bb0e3f818efc550e2f33369eae7f3,13314.600216989618,13314.600216989618,0,0,13531.74411479981,0,0,2022-11-15 
0x7194dfe766a92308880a943fd70f31c8e7c50e66,11212.231154036812,11212.231154036812,0,0,11395.08813331207,0,0,2022-11-15 
0x81cef0668e15639d0b101bdc3067699309d73bed,11079.691910448137,11079.691910448137,0,0,11260.387346192489,0,0,2022-11-15 
0xb35be22bccb0db9dc62967dcf15feb97c20f854e,8503.985111768347,8503.985111768347,0,0,8642.674103100806,0,0,2022-11-15 
0xd72ed2e3db984bac3bb351fe652200de527effcf,6950.984648497275,6950.984648497275,0,0,7064.346212163869,0,0,2022-11-15 
0x15ed3f6b79f5fb9ef1d99d37314dd626b3005f0b,5006.127566220075,5006.127566220075,0,0,5087.771027904864,0,0,2022-11-15 
