Address,Total cStables in USD,Contract,Beneficiary,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Date
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,165521.48300765853,Validator Group,,165521.48300765853,0,0,165873.4665035791,0,0,2023-09-15 
0x602b65795bcc64b2fb329ac004236e194f077158,132709.72954313317,Validator Group,,132709.72954313317,0,0,132991.9384364954,0,0,2023-09-15 
0x0e912990472bfe5948b5b7333ecf528d5da887cf,113058.3700054151,Validator Group,,113058.3700054151,0,0,113298.79003787547,0,0,2023-09-15 
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,103652.64247991762,Validator Group,,103652.64247991762,0,0,103873.06111560493,0,0,2023-09-15 
0x69cd274c6acbc08f664ed7b2d54aab6615bc1d70,83296.19212178019,Validator Group,,83189.90042178018,106.29169999999999,0,83366.80478152657,100,0,2023-09-15 
0x47b2db6af05a55d42ed0f3731735f9479abf0673,49930.732613304805,Validator Group,,49930.732613304805,0,0,50036.91093831591,0,0,2023-09-15 
0x0861a61bf679a30680510ecc238ee43b82c5e843,35767.450991173144,Validator Group,,35767.450991173144,0,0,35843.51092134824,0,0,2023-09-15 
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,32047.89540249703,Validator Group,,32047.89540249703,0,0,32116.045651369233,0,0,2023-09-15 
0x89d5bd54c43ddd10905a030de6ff02ebb6c51654,29046.929253806837,Validator Group,,29046.929253806837,0,0,29108.697910773495,0,0,2023-09-15 
0x9eb1d96b5f0bdd3114ea1461182c688178ae6c4c,27627.46137315294,Validator Group,,27627.46137315294,0,0,27686.211513985614,0,0,2023-09-15 
0x7dbb949346aeda9233218831455d57eb8344af82,27620.682476602287,Validator Group,,27620.682476602287,0,0,27679.418202026987,0,0,2023-09-15 
0x614b7654ba0cc6000abe526779911b70c1f7125a,19454.499740551222,Validator Group,,19454.499740551222,0,0,19495.869976641654,0,0,2023-09-15 
0x5402172e972b31fc9f0383f53f45823ab5037379,17922.88045215315,Validator Group,,17922.88045215315,0,0,17960.993680743686,0,0,2023-09-15 
0xc764293de02189e248a8040a3d1b04eec599aa31,17698.517602714044,Validator Group,,17698.517602714044,0,0,17736.153720909813,0,0,2023-09-15 
0x7194dfe766a92308880a943fd70f31c8e7c50e66,15092.436667903,Validator Group,,15092.436667903,0,0,15124.53092252059,0,0,2023-09-15 
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,12402.309784598388,Validator Group,,12402.309784598388,0,0,12428.683450881157,0,0,2023-09-15 
0x6f8e6ff69935f000b09d182a4739342faeaf0c77,9848.16072035349,Validator Group,,9848.16072035349,0,0,9869.102956827877,0,0,2023-09-15 
0x34649ada2cb44d851a2103feaa8922deddabfc1c,8806.105168135779,Validator Group,,8806.105168135779,0,0,8824.831460494948,0,0,2023-09-15 
0x4a34787893c8e26411be77259fe7fa184d471d9a,8097.853867112298,Validator Group,,8097.853867112298,0,0,8115.074054255428,0,0,2023-09-15 
0x81383e7c8801b102f742f4f5a5fad06867212b05,8030.467538456706,Validator Group,,8030.467538456706,0,0,8047.544427732354,0,0,2023-09-15 
0x2fd49e97262d505fd76bb6e0e06ec10e1fd54589,7388.118831851168,Validator Group,,7388.118831851168,0,0,7403.829758598914,0,0,2023-09-15 
0x35ae10f412503abcf9275133613e8df7f56e72be,6714.001326515394,Validator Group,,6714.001326515394,0,0,6728.278733988918,0,0,2023-09-15 
0xb35be22bccb0db9dc62967dcf15feb97c20f854e,6568.295328023017,Validator Group,,6568.295328023017,0,0,6582.262889875332,0,0,2023-09-15 
0x3753096ad5e8e390c05324b9ca2b1856a3182b48,5489.248057759144,Validator Group,,5489.248057759144,0,0,5500.92101214692,0,0,2023-09-15 
0x15ed3f6b79f5fb9ef1d99d37314dd626b3005f0b,4733.991042531107,Validator Group,,4733.991042531107,0,0,4744.057933465921,0,0,2023-09-15 
0xb33e9e01e561a1da60f7cb42508500e571afb6eb,4269.448180840453,Validator Group,,4269.448180840453,0,0,4278.527215591938,0,0,2023-09-15 
0xd72ed2e3db984bac3bb351fe652200de527effcf,4268.874455547429,Validator Group,,4268.874455547429,0,0,4277.952270264931,0,0,2023-09-15 
0x8a12cab622b8093208931fa008d12d6ba5af47e4,4177.335256503591,Validator Group,,4177.335256503591,0,0,4186.218411973799,0,0,2023-09-15 
0x8580db53c3ebc56230662b771cef2707e92ef83a,4125.749448630154,Validator Group,,4125.749448630154,0,0,4134.522906237189,0,0,2023-09-15 
0x249a6b2b260000b08f50a2480e2d703baf02e8be,4114.448264115361,Validator Group,,4114.448264115361,0,0,4123.197689612719,0,0,2023-09-15 
0xcc4b2bcbbc9639ef1e91f47acfd12bd131525e79,3370.8828384382723,Validator Group,,3370.8828384382723,0,0,3378.05106279352,0,0,2023-09-15 
0x8851f4852ce427191dc8d9065d720619889e3260,3252.935167129884,Validator Group,,3252.935167129884,0,0,3259.8525742925326,0,0,2023-09-15 
0x7c75b0b81a54359e9dccda9cb663ca2e3de6b710,3203.3712289374007,Validator Group,,3203.3712289374007,0,0,3210.1832377679443,0,0,2023-09-15 
0xd19fb36b7f433fe13820767ef6d0e26fdbab68cc,3072.962286044033,Validator Group,,3072.962286044033,0,0,3079.4969786326915,0,0,2023-09-15 
0x3dcf2ed8dc84a63ffd2bfdc3cdb2fa0b1aeafe5c,2955.151201356339,Validator Group,,2955.151201356339,0,0,2961.435367205549,0,0,2023-09-15 
0x0d4f8cea48cdadeae345431577a64983c0535b12,2244.275691140536,Validator Group,,2244.275691140536,0,0,2249.048171360162,0,0,2023-09-15 
0x061e9958028dcaa66fd8b255ad95194203b6c4da,2146.4736450170353,Validator Group,,2146.4736450170353,0,0,2151.0381479670214,0,0,2023-09-15 
0x81ae1c73a326325216e25ff1af9ea3871195036e,2128.6187934529025,Validator Group,,2128.6187934529025,0,0,2133.145327838576,0,0,2023-09-15 
0x8493bd3de67ac341d4cc11531f96a1a2cdbf29ad,1954.4715810564792,Validator Group,,1954.1528791170642,0.3187019394149204,0,1958.308409562155,0.29983708926936015,0,2023-09-15 
0x2af540161cbeb58fdc99b159c76e390598860510,1761.5873807303508,Validator Group,,1761.5873807303508,0,0,1765.3334182438641,0,0,2023-09-15 
0x067e453918f2c44d937b05a7ee9dbfb804c54add,1533.7938968485016,Validator Group,,1533.7938968485016,0,0,1537.0555286803612,0,0,2023-09-15 
0xc24baeac0fd189637112b7e33d22fff2730af993,1175.2324647656167,Validator Group,,1175.2324647656167,0,0,1177.7316112446779,0,0,2023-09-15 
0xb434feb47d6154b4b4058df5c9fced123db9abf6,951.8744888288627,Validator Group,,951.8744888288627,0,0,953.8986617891793,0,0,2023-09-15 
0x7e11e85faa97652623929c9677e442e219ce0bbd,942.5022386818046,Validator Group,,942.5022386818046,0,0,944.5064814354105,0,0,2023-09-15 
0x21fb4411fa5828344c2788ab07d4cc12a12571b9,801.3669322896467,Validator Group,,801.3669322896467,0,0,803.071049055743,0,0,2023-09-15 
0x0f66619058bb9675f3d394fcc2ce236a29901571,779.018006201474,Validator Group,,779.018006201474,0,0,780.6745976977887,0,0,2023-09-15 
0xb87f2354e34b26ba6406ac60ea99dcd8cd5e63bf,772.4124051918127,Validator Group,,772.4124051918127,0,0,774.0549497952783,0,0,2023-09-15 
0xee6c0fa803099837690d440b3108d03763ab7550,754.0591783746195,Validator Group,,754.0591783746195,0,0,755.6626946125873,0,0,2023-09-15 
0xf83c93ea360b66ddcd532960304948b1c10786a1,635.4005002745596,Validator Group,,635.4005002745596,0,0,636.7516873551272,0,0,2023-09-15 
0x81cef0668e15639d0b101bdc3067699309d73bed,553.983171450208,Validator Group,,553.983171450208,0,0,555.1612235666164,0,0,2023-09-15 
0x70fc0b021dfdbb9a106d1ed8f35f59d3f23ecb7b,526.1001370390633,Validator Group,,526.1001370390633,0,0,527.2188955353894,0,0,2023-09-15 
0x1d083becfaac301b4b845d0e5b80a9da5f6de946,472.1897493599056,Validator Group,,472.1897493599056,0,0,473.19386674513873,0,0,2023-09-15 
0x580f29ab04b7ed4e5aa86584d38c9317d9cf0358,449.2541766726137,Validator Group,,449.2541766726137,0,0,450.209521276763,0,0,2023-09-15 
0x98c62d86634bb0e3f818efc550e2f33369eae7f3,428.1850757013232,Validator Group,,428.1850757013232,0,0,429.09561659974787,0,0,2023-09-15 
0x2c2b0f71d59b546b2cafd222696589c13c3c325c,385.0012534979276,Validator Group,,385.0012534979276,0,0,385.81996346039057,0,0,2023-09-15 
0xd25c6a9fef4744e8d4f90bf6bdfaf7686909d799,358.994660424441,Validator Group,,358.994660424441,0,0,359.7580670427056,0,0,2023-09-15 
0x8eb004dad9397b8f23e1279905c584920000756d,342.82157420381486,Validator Group,,342.82157420381486,0,0,343.55058855272375,0,0,2023-09-15 
0x6cf4bb9ff947610944c6d8e0e5ea26b1dea73196,256.5523162651523,Validator Group,,256.5523162651523,0,0,257.097877962188,0,0,2023-09-15 
0x4d5a51039ea45063d4b665b21755db20a738dadc,222.32040550210996,Validator Group,,222.32040550210996,0,0,222.79317261439772,0,0,2023-09-15 
0xc64df5be250264bf2888591d87cdeb13bfadc501,160.60938296886613,Validator Group,,160.60938296886613,0,0,160.95092082285223,0,0,2023-09-15 
0xc7d5409fee80b3ac37dbc111664dc511a5982469,156.37441330013706,Validator Group,,156.37441330013706,0,0,156.70694543835725,0,0,2023-09-15 
0x07fa1874ad4655ad0c763a7876503509be11e29e,132.68797073579228,Validator Group,,128.33001103579227,4.357959699999999,0,128.60290640317982,4.1,0,2023-09-15 
0x95ae59515915d6c493a846ae022f93726652b50a,54.06421288959564,Validator Group,,54.06421288959564,0,0,54.17918111191512,0,0,2023-09-15 
0x3d451dd723797b3de938c5b22412032b6452591a,42.64468775908202,Validator Group,,42.64468775908202,0,0,42.735372218930586,0,0,2023-09-15 
0xe075ba4b1dcaf75513118d7aa08a057c658842c9,35.95583392111197,Validator Group,,35.95583392111197,0,0,36.032294449934724,0,0,2023-09-15 
0x71dcc67baeecd9308e341359f70b782d9c3565b8,21.856061012728702,Validator Group,,21.856061012728702,0,0,21.902538198786527,0,0,2023-09-15 
0xfaa0b40645ee5e8d9ae38393e8cdf8e5baa71d13,0.997878,Validator Group,,0.997878,0,0,1,0,0,2023-09-15 
0x01b2b83fdf26afc3ca7062c35bc68c8dde56db04,0.4028744224202376,Validator Group,,0.4028744224202376,0,0,0.4037311398991035,0,0,2023-09-15 
0xa1e923892df867fb5cb7575cca2538c394ad1bd9,0.36918160269837436,Validator Group,,0.36918160269837436,0,0,0.36996667197630806,0,0,2023-09-15 
0xbd630a811ed48a57efdf5f7869563b47a0194a5d,0.122738994,Validator Group,,0.122738994,0,0,0.123,0,0,2023-09-15 
0xd491e5ec7bbb4c6ea9ee522f21f6621706e65a3e,0.07720485624425152,Validator Group,,0.07720485624425152,0,0,0.07736903333298412,0,0,2023-09-15 
0xb36b0747312e444b6258120a7d3ba7b170e83476,0.009156175353820961,Validator Group,,0.009156175353820961,0,0,0.009175646074791668,0,0,2023-09-15 
0xbb59448319755708d06dacaac017308129fffdbb,0,Validator Group,,0,0,0,0,0,0,2023-09-15 
0x3fef91a3422f4da394c08f115632d3e075d0effd,0,Validator Group,,0,0,0,0,0,0,2023-09-15 
0xacdf897493a6000dbe256791e8a2becbb405fd4f,0,Validator Group,,0,0,0,0,0,0,2023-09-15 
0xe92b7ba8497486e94bb59c51f595b590c4a5f894,0,Validator Group,,0,0,0,0,0,0,2023-09-15 
0xe7f49fc3ebcb92b3c9bdaa859fc7f8fc84eadd70,0,Validator Group,,0,0,0,0,0,0,2023-09-15 
