Address,Total cStables in USD,Contract,Beneficiary,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Date
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,572711.8233052858,Validator Group,,572711.8233052858,0,0,573704.9064984346,0,0,2023-07-15 
0x35ae10f412503abcf9275133613e8df7f56e72be,233890.30553797205,Validator Group,,233890.30553797205,0,0,234295.87169187068,0,0,2023-07-15 
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,145177.87121663525,Validator Group,,145177.87121663525,0,0,145429.60987132252,0,0,2023-07-15 
0x602b65795bcc64b2fb329ac004236e194f077158,125986.37492574783,Validator Group,,125986.37492574783,0,0,126204.8354959914,0,0,2023-07-15 
0x0e912990472bfe5948b5b7333ecf528d5da887cf,99311.96303386528,Validator Group,,99311.96303386528,0,0,99484.17013236441,0,0,2023-07-15 
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,82275.71608360589,Validator Group,,82275.71608360589,0,0,82418.38230337303,0,0,2023-07-15 
0x69cd274c6acbc08f664ed7b2d54aab6615bc1d70,78219.41223662057,Validator Group,,78108.35523662057,111.057,0,78243.79524619173,100,0,2023-07-15 
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,76589.1964844985,Validator Group,,76589.1964844985,0,0,76722.00227042862,0,0,2023-07-15 
0xd19fb36b7f433fe13820767ef6d0e26fdbab68cc,74073.74304016367,Validator Group,,74073.74304016367,0,0,74202.18702590551,0,0,2023-07-15 
0x0861a61bf679a30680510ecc238ee43b82c5e843,27061.814051645528,Validator Group,,27061.814051645528,0,0,27108.739279338064,0,0,2023-07-15 
0x7dbb949346aeda9233218831455d57eb8344af82,24927.26684018767,Validator Group,,24927.26684018767,0,0,24970.490759692697,0,0,2023-07-15 
0x47b2db6af05a55d42ed0f3731735f9479abf0673,23542.552903586264,Validator Group,,23542.552903586264,0,0,23583.37572696965,0,0,2023-07-15 
0x15ed3f6b79f5fb9ef1d99d37314dd626b3005f0b,22523.77516746908,Validator Group,,22523.77516746908,0,0,22562.831428672114,0,0,2023-07-15 
0x9eb1d96b5f0bdd3114ea1461182c688178ae6c4c,20588.633707730176,Validator Group,,20588.633707730176,0,0,20624.334430629595,0,0,2023-07-15 
0x614b7654ba0cc6000abe526779911b70c1f7125a,18826.879503298074,Validator Group,,18826.879503298074,0,0,18859.525341664495,0,0,2023-07-15 
