Address,Total cStables in USD,Contract,Beneficiary,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Date
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,519043.00116077525,Validator Group,,519043.00116077525,0,0,520256.7601822805,0,0,2023-04-15 
0x35ae10f412503abcf9275133613e8df7f56e72be,180396.126054354,Validator Group,,180396.126054354,0,0,180817.97438860263,0,0,2023-04-15 
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,118536.19669363511,Validator Group,,118536.19669363511,0,0,118813.38832860575,0,0,2023-04-15 
0x602b65795bcc64b2fb329ac004236e194f077158,115135.8293601533,Validator Group,,115135.8293601533,0,0,115405.06938703325,0,0,2023-04-15 
0x0e912990472bfe5948b5b7333ecf528d5da887cf,88470.9917035783,Validator Group,,88470.9917035783,0,0,88677.87719106505,0,0,2023-04-15 
0x7dbb949346aeda9233218831455d57eb8344af82,71768.32885827069,Validator Group,,71768.32885827069,0,0,71936.15591000875,0,0,2023-04-15 
0xd19fb36b7f433fe13820767ef6d0e26fdbab68cc,68638.53292031646,Validator Group,,68638.53292031646,0,0,68799.04108316348,0,0,2023-04-15 
0x69cd274c6acbc08f664ed7b2d54aab6615bc1d70,68492.3892627752,Validator Group,,68383.6749627752,108.7143,0,68543.58715159989,100,0,2023-04-15 
0xc24baeac0fd189637112b7e33d22fff2730af993,67798.96935498573,Validator Group,,67798.96935498573,0,0,67957.51423569761,0,0,2023-04-15 
0x47b2db6af05a55d42ed0f3731735f9479abf0673,61966.93918766024,Validator Group,,61966.93918766024,0,0,62111.84612466909,0,0,2023-04-15 
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,53260.71124870124,Validator Group,,53260.71124870124,0,0,53385.25905808375,0,0,2023-04-15 
0x9eb1d96b5f0bdd3114ea1461182c688178ae6c4c,51852.601733807474,Validator Group,,51852.601733807474,0,0,51973.856741585594,0,0,2023-04-15 
0x89d5bd54c43ddd10905a030de6ff02ebb6c51654,38304.299116660804,Validator Group,,38304.299116660804,0,0,38393.87202008366,0,0,2023-04-15 
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,33418.68200644441,Validator Group,,33418.68200644441,0,0,33496.83011109359,0,0,2023-04-15 
0xb35be22bccb0db9dc62967dcf15feb97c20f854e,18494.806493456035,Validator Group,,18494.806493456035,0,0,18538.05577758514,0,0,2023-04-15 
0x614b7654ba0cc6000abe526779911b70c1f7125a,17752.246264585094,Validator Group,,17752.246264585094,0,0,17793.75910457607,0,0,2023-04-15 
0xc764293de02189e248a8040a3d1b04eec599aa31,17694.77527427893,Validator Group,,17694.77527427893,0,0,17736.153720909813,0,0,2023-04-15 
0x0861a61bf679a30680510ecc238ee43b82c5e843,16264.413447944811,Validator Group,,16264.413447944811,0,0,16302.447056928626,0,0,2023-04-15 
0x5402172e972b31fc9f0383f53f45823ab5037379,16191.898629282585,Validator Group,,16191.898629282585,0,0,16229.762665581387,0,0,2023-04-15 
0x98c62d86634bb0e3f818efc550e2f33369eae7f3,15236.32059726082,Validator Group,,15236.32059726082,0,0,15271.950056743202,0,0,2023-04-15 
0x7194dfe766a92308880a943fd70f31c8e7c50e66,13331.265074886816,Validator Group,,13331.265074886816,0,0,13362.439646582294,0,0,2023-04-15 
0x81cef0668e15639d0b101bdc3067699309d73bed,12704.959573360733,Validator Group,,12704.959573360733,0,0,12734.669557438237,0,0,2023-04-15 
0x34649ada2cb44d851a2103feaa8922deddabfc1c,12643.121301992922,Validator Group,,12643.121301992922,0,0,12672.686680017403,0,0,2023-04-15 
0x15ed3f6b79f5fb9ef1d99d37314dd626b3005f0b,10117.485312039467,Validator Group,,10117.485312039467,0,0,10141.14460239686,0,0,2023-04-15 
0x6f8e6ff69935f000b09d182a4739342faeaf0c77,9846.078339629597,Validator Group,,9846.078339629597,0,0,9869.102956827877,0,0,2023-04-15 
0x4a34787893c8e26411be77259fe7fa184d471d9a,9827.05770063798,Validator Group,,9827.05770063798,0,0,9850.037838916172,0,0,2023-04-15 
0x0d4f8cea48cdadeae345431577a64983c0535b12,8131.891733442155,Validator Group,,8131.891733442155,0,0,8150.907801342688,0,0,2023-04-15 
0xe075ba4b1dcaf75513118d7aa08a057c658842c9,6937.300925086543,Validator Group,,6937.300925086543,0,0,6953.523495401315,0,0,2023-04-15 
0x0f66619058bb9675f3d394fcc2ce236a29901571,6074.96882552982,Validator Group,,6074.96882552982,0,0,6089.174870502703,0,0,2023-04-15 
0x2fd49e97262d505fd76bb6e0e06ec10e1fd54589,5628.576288227759,Validator Group,,5628.576288227759,0,0,5641.738464064421,0,0,2023-04-15 
0x8a12cab622b8093208931fa008d12d6ba5af47e4,4970.015671700143,Validator Group,,4970.015671700143,0,0,4981.637832763981,0,0,2023-04-15 
0x249a6b2b260000b08f50a2480e2d703baf02e8be,4113.578269402852,Validator Group,,4113.578269402852,0,0,4123.197689612719,0,0,2023-04-15 
0x1d083becfaac301b4b845d0e5b80a9da5f6de946,4100.320159054609,Validator Group,,4100.320159054609,0,0,4109.908575761861,0,0,2023-04-15 
0x21fb4411fa5828344c2788ab07d4cc12a12571b9,3831.4355594309586,Validator Group,,3831.4355594309586,0,0,3840.395201435909,0,0,2023-04-15 
