Address,Total cStables in USD,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Date
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,482090.7168359661,482090.7168359661,0,0,483705.8105373503,0,0,2023-02-15 
0x35ae10f412503abcf9275133613e8df7f56e72be,163822.12994910165,163822.12994910165,0,0,164370.96459990073,0,0,2023-02-15 
0x602b65795bcc64b2fb329ac004236e194f077158,107578.1224383895,107578.1224383895,0,0,107938.52918734605,0,0,2023-02-15 
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,107448.29699278536,107448.29699278536,0,0,107808.26880231629,0,0,2023-02-15 
0x0e912990472bfe5948b5b7333ecf528d5da887cf,80940.2236312394,80940.2236312394,0,0,81211.38845729831,0,0,2023-02-15 
0xd19fb36b7f433fe13820767ef6d0e26fdbab68cc,64848.81670993137,64848.81670993137,0,0,65066.07232542597,0,0,2023-02-15 
0xc24baeac0fd189637112b7e33d22fff2730af993,64009.7993846844,64009.7993846844,0,0,64224.24413585401,0,0,2023-02-15 
0x69cd274c6acbc08f664ed7b2d54aab6615bc1d70,63256.48996863296,63149.77426863296,106.7157,0,63361.33777546524,100,0,2023-02-15 
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,56120.495107192044,56120.495107192044,0,0,56308.509219475876,0,0,2023-02-15 
0x7dbb949346aeda9233218831455d57eb8344af82,41929.9387264145,41929.9387264145,0,0,42070.411831519945,0,0,2023-02-15 
0x47b2db6af05a55d42ed0f3731735f9479abf0673,33564.530581455496,33564.530581455496,0,0,33676.97801103434,0,0,2023-02-15 
0x8a12cab622b8093208931fa008d12d6ba5af47e4,30072.48369664463,30072.48369664463,0,0,30173.23211868893,0,0,2023-02-15 
0x9eb1d96b5f0bdd3114ea1461182c688178ae6c4c,29475.48776804407,29475.48776804407,0,0,29574.236142523958,0,0,2023-02-15 
0x89d5bd54c43ddd10905a030de6ff02ebb6c51654,22376.354245404964,22376.354245404964,0,0,22451.31920021448,0,0,2023-02-15 
0xc764293de02189e248a8040a3d1b04eec599aa31,17676.932703635695,17676.932703635695,0,0,17736.153720909813,0,0,2023-02-15 
0x614b7654ba0cc6000abe526779911b70c1f7125a,16990.184800734856,16990.184800734856,0,0,17047.105084612376,0,0,2023-02-15 
0x5402172e972b31fc9f0383f53f45823ab5037379,15431.453514087787,15431.453514087787,0,0,15483.151757807105,0,0,2023-02-15 
0xb35be22bccb0db9dc62967dcf15feb97c20f854e,14755.36889145374,14755.36889145374,0,0,14804.802125751625,0,0,2023-02-15 
0x98c62d86634bb0e3f818efc550e2f33369eae7f3,14476.796073307692,14476.796073307692,0,0,14525.296036774482,0,0,2023-02-15 
0x7194dfe766a92308880a943fd70f31c8e7c50e66,12573.67119704077,12573.67119704077,0,0,12615.795337673262,0,0,2023-02-15 
0x81cef0668e15639d0b101bdc3067699309d73bed,12145.162768197342,12145.162768197342,0,0,12185.851325774101,0,0,2023-02-15 
0x70fc0b021dfdbb9a106d1ed8f35f59d3f23ecb7b,11720.162593731098,11720.162593731098,0,0,11759.42732155778,0,0,2023-02-15 
0x7c75b0b81a54359e9dccda9cb663ca2e3de6b710,10717.251060384304,10717.251060384304,0,0,10753.155847759974,0,0,2023-02-15 
0x0861a61bf679a30680510ecc238ee43b82c5e843,8806.829121887424,8806.829121887424,0,0,8836.333639911087,0,0,2023-02-15 
0x0d4f8cea48cdadeae345431577a64983c0535b12,7637.398816188919,7637.398816188919,0,0,7662.9855248564145,0,0,2023-02-15 
0x15ed3f6b79f5fb9ef1d99d37314dd626b3005f0b,7528.65752940589,7528.65752940589,0,0,7553.879934507209,0,0,2023-02-15 
0x34649ada2cb44d851a2103feaa8922deddabfc1c,6008.284215090182,6008.284215090182,0,0,6028.4130863856235,0,0,2023-02-15 
