Address,Total cStables in USD,Contract,Beneficiary,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Date
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,192766.5034847766,Validator Group,,192766.5034847766,0,0,192832.4521834233,0,0,2023-12-15 
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,140317.24061566815,Validator Group,,140317.24061566815,0,0,140365.24552963927,0,0,2023-12-15 
0x0e912990472bfe5948b5b7333ecf528d5da887cf,104475.04286521346,Validator Group,,104475.04286521346,0,0,104510.78555387288,0,0,2023-12-15 
0x69cd274c6acbc08f664ed7b2d54aab6615bc1d70,91822.5124113876,Validator Group,,91712.92931138759,109.5831,0,91744.30586399307,100,0,2023-12-15 
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,55536.26421192351,Validator Group,,55536.26421192351,0,0,55555.2641122499,0,0,2023-12-15 
0x35ae10f412503abcf9275133613e8df7f56e72be,47620.50875935951,Validator Group,,47620.50875935951,0,0,47636.80054514595,0,0,2023-12-15 
0x602b65795bcc64b2fb329ac004236e194f077158,35280.95038704103,Validator Group,,35280.95038704103,0,0,35293.02060008626,0,0,2023-12-15 
0x614b7654ba0cc6000abe526779911b70c1f7125a,20396.946661525108,Validator Group,,20396.946661525108,0,0,20403.924803808008,0,0,2023-12-15 
0x5402172e972b31fc9f0383f53f45823ab5037379,18769.331107385617,Validator Group,,18769.331107385617,0,0,18775.752414711445,0,0,2023-12-15 
0xc764293de02189e248a8040a3d1b04eec599aa31,17730.087956337262,Validator Group,,17730.087956337262,0,0,17736.153720909813,0,0,2023-12-15 
0x7194dfe766a92308880a943fd70f31c8e7c50e66,16014.75675930658,Validator Group,,16014.75675930658,0,0,16020.235679909109,0,0,2023-12-15 
0x34649ada2cb44d851a2103feaa8922deddabfc1c,15239.29470101862,Validator Group,,15239.29470101862,0,0,15244.508322865038,0,0,2023-12-15 
0x81383e7c8801b102f742f4f5a5fad06867212b05,14648.614856322705,Validator Group,,14648.614856322705,0,0,14653.626396550324,0,0,2023-12-15 
0x5e941e767c56364602043573cd55365e89489070,13295.064216240435,Validator Group,,13295.064216240435,0,0,13299.612683778287,0,0,2023-12-15 
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,11930.688718986365,Validator Group,,11930.688718986365,0,0,11934.770410466745,0,0,2023-12-15 
0xb35be22bccb0db9dc62967dcf15feb97c20f854e,11204.589526014748,Validator Group,,11204.589526014748,0,0,11208.42280661461,0,0,2023-12-15 
