Address,Total cStables in USD,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Date
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,184667.47130838246,184667.47130838246,0,0,184742.1071196588,0,0,2023-11-15 
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,128516.05457538302,128516.05457538302,0,0,128567.99604578552,0,0,2023-11-15 
0x0e912990472bfe5948b5b7333ecf528d5da887cf,104045.00492213089,104045.00492213089,0,0,104087.05609279237,0,0,2023-11-15 
0x602b65795bcc64b2fb329ac004236e194f077158,100540.81279013568,100540.81279013568,0,0,100581.44769500446,0,0,2023-11-15 
0x69cd274c6acbc08f664ed7b2d54aab6615bc1d70,89727.53136299219,89619.10666299218,108.4247,0,89655.32741526795,100,0,2023-11-15 
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,43045.61957228773,43045.61957228773,0,0,43063.01703116832,0,0,2023-11-15 
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,37725.98085732821,37725.98085732821,0,0,37741.22831356689,0,0,2023-11-15 
0x35ae10f412503abcf9275133613e8df7f56e72be,33490.661793906176,33490.661793906176,0,0,33504.19748969201,0,0,2023-11-15 
0x614b7654ba0cc6000abe526779911b70c1f7125a,20099.549081694433,20099.549081694433,0,0,20107.672581417326,0,0,2023-11-15 
0x5402172e972b31fc9f0383f53f45823ab5037379,18582.403945439146,18582.403945439146,0,0,18589.91427080455,0,0,2023-11-15 
0xc764293de02189e248a8040a3d1b04eec599aa31,17728.988314806567,17728.988314806567,0,0,17736.153720909813,0,0,2023-11-15 
0x7194dfe766a92308880a943fd70f31c8e7c50e66,15747.121201676486,15747.121201676486,0,0,15753.48560986287,0,0,2023-11-15 
0x34649ada2cb44d851a2103feaa8922deddabfc1c,13345.641364004523,13345.641364004523,0,0,13351.035182218138,0,0,2023-11-15 
0x8a12cab622b8093208931fa008d12d6ba5af47e4,12979.421532178441,12979.421532178441,0,0,12984.667337782905,0,0,2023-11-15 
0x6f8e6ff69935f000b09d182a4739342faeaf0c77,9865.11583923332,9865.11583923332,0,0,9869.102956827877,0,0,2023-11-15 
0xf83c93ea360b66ddcd532960304948b1c10786a1,9792.123235834144,9792.123235834144,0,0,9796.080852498553,0,0,2023-11-15 
0xb35be22bccb0db9dc62967dcf15feb97c20f854e,9723.106603910794,9723.106603910794,0,0,9727.036326586735,0,0,2023-11-15 
