Address,Average Total cStables in USD,Average cUSD in USD,Average cEUR in USD,Average cREAL in USD,Average cUSD Balance,Average cEUR Balance,Average cREAL Balance
0x2eb79345089ca6f703f3b3c4235315cbeaad6d3c,16.2417999071167,15.296483675961332,0.9366061167572912,0.008710114398079387,15.35647361293592,0.878773701759307,0.04327537868074587
0x9e64ca737d74645c41fc9b021eb873694759435c,16.235833339437267,15.373716098104955,0.8522829720235864,0.009834269308727455,15.434426057376184,0.7997158924309952,0.048508533053947735
0xdab4266f7e3c45a500a2af96c59793dc105bd094,16.19217067401387,15.344221472192539,0.8404104652350831,0.007538736586247117,15.404241600452801,0.7887908670042477,0.03737755622992056
0xd3b544dd9de0b5d935453418e581fa6a2a8f33a7,16.168220988944558,15.324679306547004,0.8394064990881951,0.004135183309360967,15.384843137728732,0.7877206755477122,0.02065088396055538
0xaf35c24f9644e3743ffcba9c17980492c31d75a4,16.156398000186098,15.251169537979186,0.8967114496929861,0.008517012513931662,15.310903582400867,0.8417128687572303,0.042137316895889294
0xaaf29578f2dbc2aac1b0d906a326512a8d706335,16.145193318067584,15.276677430526847,0.8634467919021152,0.005069095638620484,15.336801316290847,0.8102181836400867,0.025357026749440337
0x74288dbefa3a55986c039953b67139a466474fc4,16.134053385226718,15.248740765718694,0.877113635480694,0.008198984027335765,15.308631741466238,0.8230474276197405,0.04057315230749478
0xd26efe150d59def6f94a11cb1a6ccda41b68436d,16.110826854479743,15.247268247301108,0.8605305293488549,0.0030280778297820266,15.307187897053756,0.8073805256452036,0.015134079707833148
0x2765162cc4ad257a956f0411675bc45257e6cb30,16.005338561151902,15.065821914269629,0.9330884114486695,0.006428235433602531,15.125066639076737,0.8756377055668301,0.03189804402513758
0x903c004fc72e7051841b86d4b7e0117173cf873a,15.985884433360004,15.050675490600879,0.9318905094281127,0.003318433331012473,15.109464111857555,0.8744465864212145,0.01660379442227881
0xb2625af7898f3f3c03959e8c5a2da25740cf32da,15.944423667611389,15.046725622177183,0.8963872907437963,0.0013107546904130845,15.106241273974817,0.8414435332152062,0.006594535604667135
0x503ae8e26403bd8d41c21f73e75a3c118d2c0743,15.920962951238096,15.040371469200084,0.876100806110947,0.00449067592706196,15.099403288847228,0.8220454698249283,0.02243965653367015
0x9052b0ea28ce47cf51d4098247095a4e555c95d8,15.611787255599458,14.799164922579031,0.8073875740074316,0.005234759012998406,14.856530168831775,0.7575800782604717,0.026110655856914144
0x25239ab5b49f93f7cccd0ebeb1b36ff8639e31b5,15.499116315379775,14.654849792284965,0.8365746369721564,0.007691886122654233,14.713455401356725,0.7848862099268196,0.03824977955598042
0x6b6cd1d6d59b32d75703f91b41ca8e525288dd4f,15.496718238931265,14.61585971518243,0.8764990456998158,0.004359478049022573,14.672400709307148,0.8220339252748691,0.021768170678640803
0x2a1bff2452aca1ca5ffabbd34b2744109d11e4f5,15.466436382767084,14.594402474203145,0.8687125183875701,0.0033213901763724982,14.650563764521676,0.815289791788005,0.0166238813526516
0xe5617da4dfa6ce4912f1d39889fe2dec2f7e66b3,15.225954920286073,14.508258447106742,0.7075432652103172,0.010153207969010997,14.562405731690133,0.6632315677426927,0.050214069274776736
0x16810235e0d73ce3e300b0a8b3f5b9e82f73db10,14.935647255179534,14.088718404403657,0.8382638096698173,0.008665041106059729,14.142602177502278,0.7865443581623328,0.04316178649778262
0x77ef632e023632a4e9130ab81882e163485849a1,14.776855742974378,13.927507698465083,0.8450991672692938,0.004248877240000817,13.983562217171,0.7933356807880411,0.02125109865226495
0x96a4aef5fce29918a76a782f8e7b90516128bd37,14.635142458593956,13.76316084513052,0.864188794545013,0.00779281891842431,13.813473628784527,0.8108477957906425,0.038698160183056655
0xc6f916ad6e360651bb95f8e67c1c28805745d084,14.600850764682923,13.771983059241018,0.7650490139089623,0.06381869153294066,13.824793637555745,0.7175019188182032,0.31756537221171666
0x8210b17bf48a805d9a799eb71d3277e7a1f4c617,14.49574818849154,13.66253206189848,0.8285219376008751,0.0046941889921865146,13.717889264290754,0.7780439655148768,0.02344753867410614
0xbe685bdede8f4676668702ac21c8231463c8f2bc,14.442495697422101,13.625918482787483,0.813538178391961,0.003039036242656767,13.681529957136751,0.7638693507190358,0.015294884781375667
0x1a503375a2878de7feee2698c7513abde71b8b2e,14.192986470633572,13.335993315594614,0.8532452147653236,0.003747940273635595,13.385968904403379,0.8003423916835954,0.018694266341224397
0xefc633e5d569ec74c12255d0043f260f51664e94,13.992006442252256,13.113442248969955,0.8702213870664938,0.008342806215804391,13.164597942926695,0.8166015516675738,0.04151266121191839
0xb845cb768f50b3af71b53ba9ab3c72162ccb094e,13.768194453603158,13.013941581081966,0.7497194994629227,0.004533373058269191,13.07140446975338,0.7026275533593802,0.02246741310236296
0xd375e40327b48738234f385b98056cefc6cad73a,13.71013607803088,12.881742624243273,0.8265966588842394,0.0017967949033681216,12.939313063205908,0.7758975995467458,0.009060261594207907
0x2d2c321a47eda8b1d9b43c2a6d5e978b60bcd0b1,13.546334708636207,12.605608001794998,0.9362192937705885,0.004507413070619727,12.64989483999822,0.8782293349797348,0.022651818536203114
0x157fff3d901f41b5ca9f5ec5f785677a72951030,13.052345049717879,12.277680260585015,0.7714519136174475,0.003212875515413452,12.329386176926768,0.7250358259487206,0.016200407055393065
0x369e1950614527c64f670da1a279c45602d4fab6,12.907989408628175,12.231909599365705,0.6729822380826934,0.003097571179778283,12.283639515341195,0.6324199602526646,0.015518950102831467
0x909621ca0ac6c1494775bce3469e8c0e157fa469,12.742361649011395,12.078230581034253,0.6617044501516313,0.0024266178255105786,12.128762402432423,0.6170437865348383,0.012060523475351656
0x16b528a3d3e88456a9586ac06ecdbb9f1bf5bcf0,12.662503766448793,11.971233025356561,0.6819344703977896,0.009336270694441309,12.021877630429863,0.640679755691028,0.04666667326077137
0xaa4b2792eb953bb569e69d81ba064128ccad700f,12.604230219255419,11.702113666787932,0.899186706188444,0.0029298462790410006,11.744178878251518,0.8439308090287728,0.014679997430821295
0xbdc2ef13bacaf6d2e8eff57d0f85693c603586b2,12.50029912061501,11.792678240752009,0.7043222066077796,0.0032986732552194066,11.842991758454227,0.6619074835493707,0.016544784540847
0x9b4d41cc147bedb172d18fea2b298a00fd66d33f,12.493273555554063,11.761353475174511,0.723688312042759,0.008231768336792485,11.817358562100653,0.6776336436884042,0.04065128205165363
0x0cdf34e216dab593f00a95b2a4aab735a1b421fc,12.345498685638725,11.621331082888183,0.7201598047981244,0.004007797952419678,11.676318862293016,0.6746175001143703,0.019880760365901456
0x4e986af5c4796432bfa2a3fb7ade1b0e9cda988b,12.299993041918164,11.3793946273067,0.9160645981737826,0.004533816437681133,11.419889589065187,0.8596188245117552,0.022712052015324318
0x32da3aed76affe5835db1fef289aa6cf0b51cff9,12.16421894087106,11.449837224394672,0.7127733264304031,0.0016083900459850475,11.49912934866883,0.6695518183416609,0.008110238143946397
0x19541de2497f7de9a971a8dab491ff775332e6c0,12.021888243061547,11.18603590915077,0.8305547279728845,0.0052976059378901175,11.225390999812083,0.7793644434754285,0.02656158784356026
0x66be809e9ba5a6f57625b32506916db49a75d360,11.945880115164515,11.047318731697759,0.8951028636755812,0.003458519791176446,11.08730575303837,0.839873732051057,0.01727551552603392
0xa09904adf818a9ce4771d4401e592b2758ba2305,11.879426905625357,11.036568820080026,0.8385280905577392,0.004329994987590793,11.075153119894471,0.7863170271745311,0.02180117621224219
0x1634093a1145f6582bdfb7414c5a832e60791d28,11.066831946094483,10.241391987068333,0.8201035735924189,0.005336385433731915,10.279299435090605,0.7699123534592262,0.02670036808708862
0xfb6d6435b9fff72b4ba9436107ae2435d10a0780,10.99910545756075,10.479135488761402,0.5161043076225355,0.0038656611768160642,10.514957599671062,0.48373298056456665,0.019374456136151675
0x3dcb205b07afe0f131e309873dbe775bcea39d06,10.99558905145485,10.212897931361995,0.7767419518608047,0.005949168232051895,10.25073245404385,0.7293972647704433,0.029832281963431056
0x03ffd0f9d7a9c25284c6e8fb5103e28bd1b2d22f,10.742459934094706,10.201915318127169,0.5321145601240689,0.008430055843468537,10.236328613343609,0.4984089771688039,0.0418387454958912
0x75ae8967bbfec09ca22136f9c943f21d7e40492d,10.685718642345739,10.238580009834537,0.44149262389922167,0.005646008611979034,10.272236066832507,0.4131385011747782,0.028118598723572596
0xe88b6d24de40f94f579d851ee7879cb87359f307,10.417310033724647,9.959403017052878,0.45171363628030553,0.0061933803914615065,9.992179312783191,0.42293279001008033,0.03072631758329203
0x4737f30dc688f3195843da53d04828c96f74b6ea,10.403967573827957,10.025326427241495,0.37239778550690494,0.006243361079557588,10.05826524690672,0.34867934212852153,0.03101101696131303
0x2c8e050a6d0efbd773587fb45835b936b2a9cb5b,10.394182253151724,9.603586186337777,0.7817848574058425,0.00881120940810218,9.638165065199116,0.73418347938642,0.043796680420509514
0xe8b4848b58784b95258ff720c0c06dde4062d9ef,10.332829022780095,9.942366646061256,0.3818453044493313,0.008617072269506814,9.974999687868266,0.3574497915048919,0.042653364558161044
