Address,CeloScan,Locked CELO,Contract,Snapshot Time
0x1ee3434e360baaa9f0f693e15aafb2985513177a,<a href=https://celoscan.io/address/0x1ee3434e360baaa9f0f693e15aafb2985513177a target=_blank>CeloScan 🔗</a>,1.49804E7,Contract,2023-04-15 12:00:00
0xb7eb6bbdfa555a1065374b4a1aa2bc446a05f442,<a href=https://celoscan.io/address/0xb7eb6bbdfa555a1065374b4a1aa2bc446a05f442 target=_blank>CeloScan 🔗</a>,1.480218727941263E7,Contract,2023-04-15 12:00:00
0x3fa7c646599f3174380bd9a7b6efcde90b5d129d,<a href=https://celoscan.io/address/0x3fa7c646599f3174380bd9a7b6efcde90b5d129d target=_blank>CeloScan 🔗</a>,1.35E7,,2023-04-15 12:00:00
0x7034589832c20dad66533f53319009bbcf34e45f,<a href=https://celoscan.io/address/0x7034589832c20dad66533f53319009bbcf34e45f target=_blank>CeloScan 🔗</a>,1.317259141666086E7,Contract,2023-04-15 12:00:00
0xfc89c17525f08f2bc9ba8cb77bcf05055b1f7059,<a href=https://celoscan.io/address/0xfc89c17525f08f2bc9ba8cb77bcf05055b1f7059 target=_blank>CeloScan 🔗</a>,1.05E7,,2023-04-15 12:00:00
0xef283eca68de87e051d427b4be152a7403110647,<a href=https://celoscan.io/address/0xef283eca68de87e051d427b4be152a7403110647 target=_blank>CeloScan 🔗</a>,1.03E7,,2023-04-15 12:00:00
0x282f95ada81610be70d7e1e8557f96866404a632,<a href=https://celoscan.io/address/0x282f95ada81610be70d7e1e8557f96866404a632 target=_blank>CeloScan 🔗</a>,9238347.2399,Contract,2023-04-15 12:00:00
0x7cf091c954ed7e9304452d31fd59999505ddcb7a,<a href=https://celoscan.io/address/0x7cf091c954ed7e9304452d31fd59999505ddcb7a target=_blank>CeloScan 🔗</a>,9026038.116518557,,2023-04-15 12:00:00
0xd136f21f87c7d36cc0b488fb9b21d14fa86d27dc,<a href=https://celoscan.io/address/0xd136f21f87c7d36cc0b488fb9b21d14fa86d27dc target=_blank>CeloScan 🔗</a>,8175856.044,Contract,2023-04-15 12:00:00
0xb234e017ad9e29687474196a93d5c7df24415902,<a href=https://celoscan.io/address/0xb234e017ad9e29687474196a93d5c7df24415902 target=_blank>CeloScan 🔗</a>,7993556.03490128,Contract,2023-04-15 12:00:00
0xa5d2944c32a8d7b284ff0b84c20fdcc46937cf64,<a href=https://celoscan.io/address/0xa5d2944c32a8d7b284ff0b84c20fdcc46937cf64 target=_blank>CeloScan 🔗</a>,7888757.639062177,,2023-04-15 12:00:00
0x7ae2f01ab6b6681148b50248d0b99a6abc5a09d5,<a href=https://celoscan.io/address/0x7ae2f01ab6b6681148b50248d0b99a6abc5a09d5 target=_blank>CeloScan 🔗</a>,7500011.0,Contract,2023-04-15 12:00:00
0xbdaccf951c8a219fc69ce8f171a61a3ddaefeb39,<a href=https://celoscan.io/address/0xbdaccf951c8a219fc69ce8f171a61a3ddaefeb39 target=_blank>CeloScan 🔗</a>,7499985.0,Contract,2023-04-15 12:00:00
0xef268b5c05452d63a17da12f562368e88a036ef1,<a href=https://celoscan.io/address/0xef268b5c05452d63a17da12f562368e88a036ef1 target=_blank>CeloScan 🔗</a>,6659537.0,,2023-04-15 12:00:00
0x989e1a3b344a43911e02ccc609d469fbc15ab1f1,<a href=https://celoscan.io/address/0x989e1a3b344a43911e02ccc609d469fbc15ab1f1 target=_blank>CeloScan 🔗</a>,6483643.3592834715,,2023-04-15 12:00:00
0xf8ed78a113cd2a34df451ba3d540ffae66829aa0,<a href=https://celoscan.io/address/0xf8ed78a113cd2a34df451ba3d540ffae66829aa0 target=_blank>CeloScan 🔗</a>,6266483.3074879395,,2023-04-15 12:00:00
0x489dca840aa686cf055c342c165e9358889840de,<a href=https://celoscan.io/address/0x489dca840aa686cf055c342c165e9358889840de target=_blank>CeloScan 🔗</a>,6000005.278912141,Contract,2023-04-15 12:00:00
0x5c80858a7a1a730ef6e5d1408f4aed1d5512b080,<a href=https://celoscan.io/address/0x5c80858a7a1a730ef6e5d1408f4aed1d5512b080 target=_blank>CeloScan 🔗</a>,5500000.999999999,Contract,2023-04-15 12:00:00
0x1dec9eae55fe9348bc195a57df03f1cd51fe13d1,<a href=https://celoscan.io/address/0x1dec9eae55fe9348bc195a57df03f1cd51fe13d1 target=_blank>CeloScan 🔗</a>,4491167.0,Contract,2023-04-15 12:00:00
0x62af3bbfbc1c0e4bcb846962ae41c5e959383b67,<a href=https://celoscan.io/address/0x62af3bbfbc1c0e4bcb846962ae41c5e959383b67 target=_blank>CeloScan 🔗</a>,4479455.125001013,Contract,2023-04-15 12:00:00
0xd22eb6784c69d69275e081283f49c9f46c4b86ea,<a href=https://celoscan.io/address/0xd22eb6784c69d69275e081283f49c9f46c4b86ea target=_blank>CeloScan 🔗</a>,3510000.73714271,Contract,2023-04-15 12:00:00
0x244d46d45050e451d0e759b1cfd0b2c08818ca38,<a href=https://celoscan.io/address/0x244d46d45050e451d0e759b1cfd0b2c08818ca38 target=_blank>CeloScan 🔗</a>,3000000.0,Contract,2023-04-15 12:00:00
0x4f369ee454c77ccf765792382b909ed888c57a47,<a href=https://celoscan.io/address/0x4f369ee454c77ccf765792382b909ed888c57a47 target=_blank>CeloScan 🔗</a>,1999999.0,,2023-04-15 12:00:00
0x70c657b8fe399e20899789321e3be8413cd71987,<a href=https://celoscan.io/address/0x70c657b8fe399e20899789321e3be8413cd71987 target=_blank>CeloScan 🔗</a>,1986170.0,Contract,2023-04-15 12:00:00
0x1901e33fc0c9da7515d98d0cc152b6f40565189f,<a href=https://celoscan.io/address/0x1901e33fc0c9da7515d98d0cc152b6f40565189f target=_blank>CeloScan 🔗</a>,1724567.0,Contract,2023-04-15 12:00:00
0x7dc2f3edebfb21e7a784ef8954b66fbcd9dee407,<a href=https://celoscan.io/address/0x7dc2f3edebfb21e7a784ef8954b66fbcd9dee407 target=_blank>CeloScan 🔗</a>,1592987.55,Contract,2023-04-15 12:00:00
0x1c810f2aa829c874974ec449a965c6e5dbb301b8,<a href=https://celoscan.io/address/0x1c810f2aa829c874974ec449a965c6e5dbb301b8 target=_blank>CeloScan 🔗</a>,1476298.2,Contract,2023-04-15 12:00:00
0x41692e7f519764558325185db73f44d4e37a606d,<a href=https://celoscan.io/address/0x41692e7f519764558325185db73f44d4e37a606d target=_blank>CeloScan 🔗</a>,1333331.2,Contract,2023-04-15 12:00:00
0x4aad04d41fd7fd495503731c5a2579e19054c432,<a href=https://celoscan.io/address/0x4aad04d41fd7fd495503731c5a2579e19054c432 target=_blank>CeloScan 🔗</a>,1218197.125794709,Contract,2023-04-15 12:00:00
0xf02d85c9b70b8141dc30be5011cb3c1aa4b4382e,<a href=https://celoscan.io/address/0xf02d85c9b70b8141dc30be5011cb3c1aa4b4382e target=_blank>CeloScan 🔗</a>,1101000.0,,2023-04-15 12:00:00
0x2f0d3b6bbfb7affbfbe206259578a8f3c24d1df5,<a href=https://celoscan.io/address/0x2f0d3b6bbfb7affbfbe206259578a8f3c24d1df5 target=_blank>CeloScan 🔗</a>,1095881.9613950774,,2023-04-15 12:00:00
0x6d43609bf7c7b1b0e1f29d6b1922e23d3a37ec39,<a href=https://celoscan.io/address/0x6d43609bf7c7b1b0e1f29d6b1922e23d3a37ec39 target=_blank>CeloScan 🔗</a>,1078355.354,Contract,2023-04-15 12:00:00
0x9033ff75af27222c8f36a148800c7331581933f3,<a href=https://celoscan.io/address/0x9033ff75af27222c8f36a148800c7331581933f3 target=_blank>CeloScan 🔗</a>,1053167.3542164448,,2023-04-15 12:00:00
0xaae9f9850a2f742fada295cb5816463fa59e8f5a,<a href=https://celoscan.io/address/0xaae9f9850a2f742fada295cb5816463fa59e8f5a target=_blank>CeloScan 🔗</a>,1041664.6699999999,Contract,2023-04-15 12:00:00
0xd10a18a25f6d3ab1d1ab6de4a5684eca500f7322,<a href=https://celoscan.io/address/0xd10a18a25f6d3ab1d1ab6de4a5684eca500f7322 target=_blank>CeloScan 🔗</a>,1000499.89763715,,2023-04-15 12:00:00
0x0f4c32ebfd5ab18c28f17a2242d80f50e5f33b0d,<a href=https://celoscan.io/address/0x0f4c32ebfd5ab18c28f17a2242d80f50e5f33b0d target=_blank>CeloScan 🔗</a>,999998.0,Contract,2023-04-15 12:00:00
0xe570bee58d7a53a30f21a747d6e7ce0f85b38ac8,<a href=https://celoscan.io/address/0xe570bee58d7a53a30f21a747d6e7ce0f85b38ac8 target=_blank>CeloScan 🔗</a>,999998.0,Contract,2023-04-15 12:00:00
0xf00eb5e591dd4f23df2ce92ab3ef0948281bb67d,<a href=https://celoscan.io/address/0xf00eb5e591dd4f23df2ce92ab3ef0948281bb67d target=_blank>CeloScan 🔗</a>,999998.0,Contract,2023-04-15 12:00:00
0xd7aec34bef3596da90cf400b9fbb3521b23c6e16,<a href=https://celoscan.io/address/0xd7aec34bef3596da90cf400b9fbb3521b23c6e16 target=_blank>CeloScan 🔗</a>,999998.0,Contract,2023-04-15 12:00:00
0x28a62d2f5f319eae85421d2c783620f00eaa792e,<a href=https://celoscan.io/address/0x28a62d2f5f319eae85421d2c783620f00eaa792e target=_blank>CeloScan 🔗</a>,999998.0,Contract,2023-04-15 12:00:00
0xa21112df21627887d6c19fe604c6b1ca1617ed5b,<a href=https://celoscan.io/address/0xa21112df21627887d6c19fe604c6b1ca1617ed5b target=_blank>CeloScan 🔗</a>,999998.0,Contract,2023-04-15 12:00:00
0x151d81ae1709e52a0356138e221a0bc60b283114,<a href=https://celoscan.io/address/0x151d81ae1709e52a0356138e221a0bc60b283114 target=_blank>CeloScan 🔗</a>,999998.0,Contract,2023-04-15 12:00:00
0x2268c440b7557a7d199976835daee17b4a59a597,<a href=https://celoscan.io/address/0x2268c440b7557a7d199976835daee17b4a59a597 target=_blank>CeloScan 🔗</a>,999998.0,Contract,2023-04-15 12:00:00
0xebe9c48d7fe2238c8dcb44472accbe63380a9ae4,<a href=https://celoscan.io/address/0xebe9c48d7fe2238c8dcb44472accbe63380a9ae4 target=_blank>CeloScan 🔗</a>,999998.0,Contract,2023-04-15 12:00:00
0x3c9e737a5c8196a9a2195497f47c460896d8d969,<a href=https://celoscan.io/address/0x3c9e737a5c8196a9a2195497f47c460896d8d969 target=_blank>CeloScan 🔗</a>,999998.0,Contract,2023-04-15 12:00:00
0xdcce2b585f3d15bc31925566121108dcfe819e48,<a href=https://celoscan.io/address/0xdcce2b585f3d15bc31925566121108dcfe819e48 target=_blank>CeloScan 🔗</a>,982785.5616981167,,2023-04-15 12:00:00
0x2d0078cbf9026856ea5a0fc54dd78e10da83c633,<a href=https://celoscan.io/address/0x2d0078cbf9026856ea5a0fc54dd78e10da83c633 target=_blank>CeloScan 🔗</a>,936930.0,Contract,2023-04-15 12:00:00
0xdae1391ba9a9b67e6fe2c25f358c4ca3b3ffed93,<a href=https://celoscan.io/address/0xdae1391ba9a9b67e6fe2c25f358c4ca3b3ffed93 target=_blank>CeloScan 🔗</a>,874115.0,,2023-04-15 12:00:00
0x99fd11191c8de6e6f90935a848d6003007dbaf7a,<a href=https://celoscan.io/address/0x99fd11191c8de6e6f90935a848d6003007dbaf7a target=_blank>CeloScan 🔗</a>,833331.333,Contract,2023-04-15 12:00:00
0x70a9f34b9c6e94cbb3eacdf262cee0831f10a78b,<a href=https://celoscan.io/address/0x70a9f34b9c6e94cbb3eacdf262cee0831f10a78b target=_blank>CeloScan 🔗</a>,822047.0,Contract,2023-04-15 12:00:00
0x0ed27270c4914877bf2a6cb3abf4ca493117acb8,<a href=https://celoscan.io/address/0x0ed27270c4914877bf2a6cb3abf4ca493117acb8 target=_blank>CeloScan 🔗</a>,710090.2313989439,Contract,2023-04-15 12:00:00
0x893745c8970007f87f27b2a874c6e984437a83de,<a href=https://celoscan.io/address/0x893745c8970007f87f27b2a874c6e984437a83de target=_blank>CeloScan 🔗</a>,701701.0,Contract,2023-04-15 12:00:00
0xe3ebdd53c52d0619db96554bc51110d828228b4d,<a href=https://celoscan.io/address/0xe3ebdd53c52d0619db96554bc51110d828228b4d target=_blank>CeloScan 🔗</a>,696000.1971531094,Contract,2023-04-15 12:00:00
0x4385bf4e4ae27700c4a055836e1f16e9a2a81176,<a href=https://celoscan.io/address/0x4385bf4e4ae27700c4a055836e1f16e9a2a81176 target=_blank>CeloScan 🔗</a>,649998.999966705,,2023-04-15 12:00:00
0x19049ceb58d5d0ca360fb5f6c46e9ee43b6accd3,<a href=https://celoscan.io/address/0x19049ceb58d5d0ca360fb5f6c46e9ee43b6accd3 target=_blank>CeloScan 🔗</a>,640338.8500000001,Contract,2023-04-15 12:00:00
0x613629cdf3cef733016c7801eae9ccb5da652645,<a href=https://celoscan.io/address/0x613629cdf3cef733016c7801eae9ccb5da652645 target=_blank>CeloScan 🔗</a>,640004.3623083908,Contract,2023-04-15 12:00:00
0x3dbd15c29bcde617df3c4611b8c127108e5a667a,<a href=https://celoscan.io/address/0x3dbd15c29bcde617df3c4611b8c127108e5a667a target=_blank>CeloScan 🔗</a>,588676.0,Contract,2023-04-15 12:00:00
0xa94d1fca8c5583396601dbb02d12615e6f4859bd,<a href=https://celoscan.io/address/0xa94d1fca8c5583396601dbb02d12615e6f4859bd target=_blank>CeloScan 🔗</a>,559166.7266662001,Contract,2023-04-15 12:00:00
0xa22089ea702269b5bc4b49ab404df9532741a922,<a href=https://celoscan.io/address/0xa22089ea702269b5bc4b49ab404df9532741a922 target=_blank>CeloScan 🔗</a>,547938.5307133292,Contract,2023-04-15 12:00:00
0xf62c998253dd5d75bd7fc4311d8df21ab15c70d5,<a href=https://celoscan.io/address/0xf62c998253dd5d75bd7fc4311d8df21ab15c70d5 target=_blank>CeloScan 🔗</a>,515536.2748100288,Contract,2023-04-15 12:00:00
0x0a4dfffc51a8f8588e59c51fee29df42d2364bda,<a href=https://celoscan.io/address/0x0a4dfffc51a8f8588e59c51fee29df42d2364bda target=_blank>CeloScan 🔗</a>,509756.587,Contract,2023-04-15 12:00:00
0xcb063993fcb57986763166c56b9501e21327f6ce,<a href=https://celoscan.io/address/0xcb063993fcb57986763166c56b9501e21327f6ce target=_blank>CeloScan 🔗</a>,509057.9043550943,Contract,2023-04-15 12:00:00
0x4f49794a4fd42bab26a1740ca9c48022dd5ee21f,<a href=https://celoscan.io/address/0x4f49794a4fd42bab26a1740ca9c48022dd5ee21f target=_blank>CeloScan 🔗</a>,500000.0,,2023-04-15 12:00:00
0xb411767ba120e06c2b6c3441e1fbbba82ef3cad4,<a href=https://celoscan.io/address/0xb411767ba120e06c2b6c3441e1fbbba82ef3cad4 target=_blank>CeloScan 🔗</a>,490237.4270023162,,2023-04-15 12:00:00
0xc47d659610c84d20786de89236fff261d6d69e85,<a href=https://celoscan.io/address/0xc47d659610c84d20786de89236fff261d6d69e85 target=_blank>CeloScan 🔗</a>,486160.00000000006,Contract,2023-04-15 12:00:00
0x72e332dac7abea59bf1f9e5fda58151a506cb978,<a href=https://celoscan.io/address/0x72e332dac7abea59bf1f9e5fda58151a506cb978 target=_blank>CeloScan 🔗</a>,430310.0,,2023-04-15 12:00:00
0x3f85428dccc693155e3fafacff3e66a59f6f9a5a,<a href=https://celoscan.io/address/0x3f85428dccc693155e3fafacff3e66a59f6f9a5a target=_blank>CeloScan 🔗</a>,421179.126,Contract,2023-04-15 12:00:00
0x67f09c27016f87ce5737782a684da673b526d12e,<a href=https://celoscan.io/address/0x67f09c27016f87ce5737782a684da673b526d12e target=_blank>CeloScan 🔗</a>,404290.0,,2023-04-15 12:00:00
0xe2b40fa787ba180a1b79d6c1343cc9403b7adbb7,<a href=https://celoscan.io/address/0xe2b40fa787ba180a1b79d6c1343cc9403b7adbb7 target=_blank>CeloScan 🔗</a>,404257.0,,2023-04-15 12:00:00
0xc86b2257a32dd69c1d45f273c6424ce3015601b1,<a href=https://celoscan.io/address/0xc86b2257a32dd69c1d45f273c6424ce3015601b1 target=_blank>CeloScan 🔗</a>,400000.19987745304,,2023-04-15 12:00:00
0x5dfe79c1aa3046d92f1d208677d9a862903e7c65,<a href=https://celoscan.io/address/0x5dfe79c1aa3046d92f1d208677d9a862903e7c65 target=_blank>CeloScan 🔗</a>,400000.099977205,,2023-04-15 12:00:00
0x43720c8db4c2e4ca7fa4f5709af36988bc1482ec,<a href=https://celoscan.io/address/0x43720c8db4c2e4ca7fa4f5709af36988bc1482ec target=_blank>CeloScan 🔗</a>,397537.0,Contract,2023-04-15 12:00:00
0xeecd433a5c357fb25a81b688d5fcec1bec09fa7c,<a href=https://celoscan.io/address/0xeecd433a5c357fb25a81b688d5fcec1bec09fa7c target=_blank>CeloScan 🔗</a>,365537.7727747634,,2023-04-15 12:00:00
0x5cc339aca35dbe1b19229f4acf906b6a25742693,<a href=https://celoscan.io/address/0x5cc339aca35dbe1b19229f4acf906b6a25742693 target=_blank>CeloScan 🔗</a>,362833.0,,2023-04-15 12:00:00
0xff823e033adb6dd120333ced6c0e846d700e548a,<a href=https://celoscan.io/address/0xff823e033adb6dd120333ced6c0e846d700e548a target=_blank>CeloScan 🔗</a>,341293.0,,2023-04-15 12:00:00
0x9ad2afcf9f7d4625880a415cafb179b05e940579,<a href=https://celoscan.io/address/0x9ad2afcf9f7d4625880a415cafb179b05e940579 target=_blank>CeloScan 🔗</a>,311970.464,Contract,2023-04-15 12:00:00
0x5e05eb41bb50f613bd16eb22e8bccbefe229fc64,<a href=https://celoscan.io/address/0x5e05eb41bb50f613bd16eb22e8bccbefe229fc64 target=_blank>CeloScan 🔗</a>,311447.79,,2023-04-15 12:00:00
0x65da263720ec6819ea84302161b571a7281710e5,<a href=https://celoscan.io/address/0x65da263720ec6819ea84302161b571a7281710e5 target=_blank>CeloScan 🔗</a>,304997.99999999994,Contract,2023-04-15 12:00:00
0x893c0ff5597c1ceb04e4fa957fba1309cbb3ba25,<a href=https://celoscan.io/address/0x893c0ff5597c1ceb04e4fa957fba1309cbb3ba25 target=_blank>CeloScan 🔗</a>,304997.99999999994,Contract,2023-04-15 12:00:00
0x9605fbd9c8fbf7344485d38320a05cc392d5761e,<a href=https://celoscan.io/address/0x9605fbd9c8fbf7344485d38320a05cc392d5761e target=_blank>CeloScan 🔗</a>,293319.0,Contract,2023-04-15 12:00:00
0x197203da685e65201c0b590c34d0b92946863fbf,<a href=https://celoscan.io/address/0x197203da685e65201c0b590c34d0b92946863fbf target=_blank>CeloScan 🔗</a>,284999.2999495788,,2023-04-15 12:00:00
0xad60ae22da620346668b5a3e4acaf9041da2da1b,<a href=https://celoscan.io/address/0xad60ae22da620346668b5a3e4acaf9041da2da1b target=_blank>CeloScan 🔗</a>,277000.0,Contract,2023-04-15 12:00:00
0xb79b6d58efe477e56811da37141ba3186ac64dfa,<a href=https://celoscan.io/address/0xb79b6d58efe477e56811da37141ba3186ac64dfa target=_blank>CeloScan 🔗</a>,273968.2653566646,Contract,2023-04-15 12:00:00
0xc4e6c30e31fbe825bed5d0f03a4612badd743fb8,<a href=https://celoscan.io/address/0xc4e6c30e31fbe825bed5d0f03a4612badd743fb8 target=_blank>CeloScan 🔗</a>,273968.16535666457,Contract,2023-04-15 12:00:00
0x402be96c77f4605955a35e6b9f366561f71db33e,<a href=https://celoscan.io/address/0x402be96c77f4605955a35e6b9f366561f71db33e target=_blank>CeloScan 🔗</a>,273968.16535666457,Contract,2023-04-15 12:00:00
0x52e6bd876ae54313f81f1a21ec53dc2a18e6fbf9,<a href=https://celoscan.io/address/0x52e6bd876ae54313f81f1a21ec53dc2a18e6fbf9 target=_blank>CeloScan 🔗</a>,272468.3653566646,Contract,2023-04-15 12:00:00
0x295b0561dd8dc696eaeeb1b5d16ae29c0184b490,<a href=https://celoscan.io/address/0x295b0561dd8dc696eaeeb1b5d16ae29c0184b490 target=_blank>CeloScan 🔗</a>,269413.0,,2023-04-15 12:00:00
0x404ffc1183e4bd64593213d29d201e2a9fa12f2c,<a href=https://celoscan.io/address/0x404ffc1183e4bd64593213d29d201e2a9fa12f2c target=_blank>CeloScan 🔗</a>,260273.02695556392,Contract,2023-04-15 12:00:00
0x0c8615aba223094d2de13204a2784d6bc277def6,<a href=https://celoscan.io/address/0x0c8615aba223094d2de13204a2784d6bc277def6 target=_blank>CeloScan 🔗</a>,250000.0,,2023-04-15 12:00:00
0xddccf2341e4503af58788e7f71f82f69a0c65402,<a href=https://celoscan.io/address/0xddccf2341e4503af58788e7f71f82f69a0c65402 target=_blank>CeloScan 🔗</a>,250000.0,,2023-04-15 12:00:00
0x7e400c912c9f19ddbb81903881ec8c17734dff42,<a href=https://celoscan.io/address/0x7e400c912c9f19ddbb81903881ec8c17734dff42 target=_blank>CeloScan 🔗</a>,239968.2653566646,Contract,2023-04-15 12:00:00
0x70f926b869cc07f4b06951062de3bf1766aab3cb,<a href=https://celoscan.io/address/0x70f926b869cc07f4b06951062de3bf1766aab3cb target=_blank>CeloScan 🔗</a>,231632.0,,2023-04-15 12:00:00
0x9e6db6895535f70f6966e8bce37a0a3e20df0294,<a href=https://celoscan.io/address/0x9e6db6895535f70f6966e8bce37a0a3e20df0294 target=_blank>CeloScan 🔗</a>,227609.0,Contract,2023-04-15 12:00:00
0x89754202d38684811826124e558c70b674ef3014,<a href=https://celoscan.io/address/0x89754202d38684811826124e558c70b674ef3014 target=_blank>CeloScan 🔗</a>,223968.1653566646,Contract,2023-04-15 12:00:00
0x0d630ca9f913bf2aca031fda3376f670d73cf283,<a href=https://celoscan.io/address/0x0d630ca9f913bf2aca031fda3376f670d73cf283 target=_blank>CeloScan 🔗</a>,219999.99999999997,,2023-04-15 12:00:00
0x49848b562143d5c7f887220ed0cdcbbd496e6a81,<a href=https://celoscan.io/address/0x49848b562143d5c7f887220ed0cdcbbd496e6a81 target=_blank>CeloScan 🔗</a>,203898.36285833333,Contract,2023-04-15 12:00:00
0x5f2b5b9736dde361f53338ede72ab9ff822a22db,<a href=https://celoscan.io/address/0x5f2b5b9736dde361f53338ede72ab9ff822a22db target=_blank>CeloScan 🔗</a>,200004.79988463048,,2023-04-15 12:00:00
0x8223a32ed93cf9c89ccdb159c13c8fb485a61665,<a href=https://celoscan.io/address/0x8223a32ed93cf9c89ccdb159c13c8fb485a61665 target=_blank>CeloScan 🔗</a>,199998.0,Contract,2023-04-15 12:00:00
0x12f171272d878958c13c6f5040e68f662c3047c0,<a href=https://celoscan.io/address/0x12f171272d878958c13c6f5040e68f662c3047c0 target=_blank>CeloScan 🔗</a>,199310.691416855,Contract,2023-04-15 12:00:00
0x1576aada4eb0a43a0cac6da3987b837b93a70bd2,<a href=https://celoscan.io/address/0x1576aada4eb0a43a0cac6da3987b837b93a70bd2 target=_blank>CeloScan 🔗</a>,199301.2245,,2023-04-15 12:00:00
0x26f5ce98b6e6515e943b53020857ac617662740e,<a href=https://celoscan.io/address/0x26f5ce98b6e6515e943b53020857ac617662740e target=_blank>CeloScan 🔗</a>,194990.0,Contract,2023-04-15 12:00:00
0xd4e0e9a2c11741ae6711effa53a82bf3d84c4748,<a href=https://celoscan.io/address/0xd4e0e9a2c11741ae6711effa53a82bf3d84c4748 target=_blank>CeloScan 🔗</a>,191521.75591304628,,2023-04-15 12:00:00
0xd09e6f00039bd88f5794b9dfab61f4cc205f627d,<a href=https://celoscan.io/address/0xd09e6f00039bd88f5794b9dfab61f4cc205f627d target=_blank>CeloScan 🔗</a>,172707.0,Contract,2023-04-15 12:00:00
0x119f742071d279a0daad1c496db1b502bb0436c7,<a href=https://celoscan.io/address/0x119f742071d279a0daad1c496db1b502bb0436c7 target=_blank>CeloScan 🔗</a>,170367.0,Contract,2023-04-15 12:00:00
0x0222bffd588171faf8ec3f13267581ebdd56b41b,<a href=https://celoscan.io/address/0x0222bffd588171faf8ec3f13267581ebdd56b41b target=_blank>CeloScan 🔗</a>,168300.0,,2023-04-15 12:00:00
0x14d2fe88de6520d5ea5c9c827d347e39ecf1117e,<a href=https://celoscan.io/address/0x14d2fe88de6520d5ea5c9c827d347e39ecf1117e target=_blank>CeloScan 🔗</a>,165938.91041803878,,2023-04-15 12:00:00
0xb86f6b74ddc3841af575325de8a2b3b28ac0f752,<a href=https://celoscan.io/address/0xb86f6b74ddc3841af575325de8a2b3b28ac0f752 target=_blank>CeloScan 🔗</a>,150351.88804902724,,2023-04-15 12:00:00
0xcb5e94aed0a4988106342ba680c8a219a431ee5e,<a href=https://celoscan.io/address/0xcb5e94aed0a4988106342ba680c8a219a431ee5e target=_blank>CeloScan 🔗</a>,150000.099976405,,2023-04-15 12:00:00
0xa87e3632e0a46b636cf1d59fe39d5c6de39d0a3c,<a href=https://celoscan.io/address/0xa87e3632e0a46b636cf1d59fe39d5c6de39d0a3c target=_blank>CeloScan 🔗</a>,144216.0,,2023-04-15 12:00:00
0xc06e78dcc04190e78cc4898234a7c84880ca0da8,<a href=https://celoscan.io/address/0xc06e78dcc04190e78cc4898234a7c84880ca0da8 target=_blank>CeloScan 🔗</a>,129750.0,Contract,2023-04-15 12:00:00
0xc883f1d13bd8ccad5a3c95bdcf1f69ea9452a26f,<a href=https://celoscan.io/address/0xc883f1d13bd8ccad5a3c95bdcf1f69ea9452a26f target=_blank>CeloScan 🔗</a>,125884.18855128826,Contract,2023-04-15 12:00:00
0x800fd4dd74c5b3047d62757fd8f7a8577d19625f,<a href=https://celoscan.io/address/0x800fd4dd74c5b3047d62757fd8f7a8577d19625f target=_blank>CeloScan 🔗</a>,121850.0,,2023-04-15 12:00:00
0x660c153e141e54a9fbf950796347d62a90f752f6,<a href=https://celoscan.io/address/0x660c153e141e54a9fbf950796347d62a90f752f6 target=_blank>CeloScan 🔗</a>,119420.73,Contract,2023-04-15 12:00:00
0x0a9679635d465d3df2aa42e617e95063db0defb9,<a href=https://celoscan.io/address/0x0a9679635d465d3df2aa42e617e95063db0defb9 target=_blank>CeloScan 🔗</a>,117820.00000000001,,2023-04-15 12:00:00
0x76c429f745abd6b0bd9b3bdee451038a0109ff73,<a href=https://celoscan.io/address/0x76c429f745abd6b0bd9b3bdee451038a0109ff73 target=_blank>CeloScan 🔗</a>,106472.0,,2023-04-15 12:00:00
0xec15d94bfc46e788dc3f232f21264d648fb02346,<a href=https://celoscan.io/address/0xec15d94bfc46e788dc3f232f21264d648fb02346 target=_blank>CeloScan 🔗</a>,105957.05562557933,,2023-04-15 12:00:00
0xf1d7bd98029f5cdcdc60d695a44ad42827f18eda,<a href=https://celoscan.io/address/0xf1d7bd98029f5cdcdc60d695a44ad42827f18eda target=_blank>CeloScan 🔗</a>,104999.80194492235,,2023-04-15 12:00:00
0x32d613eccdba32b5813845d0768bf1b2f351729b,<a href=https://celoscan.io/address/0x32d613eccdba32b5813845d0768bf1b2f351729b target=_blank>CeloScan 🔗</a>,101230.883,,2023-04-15 12:00:00
0x7dfbd308340880e9ebef746120f024284081ed39,<a href=https://celoscan.io/address/0x7dfbd308340880e9ebef746120f024284081ed39 target=_blank>CeloScan 🔗</a>,100000.09997640499,,2023-04-15 12:00:00
0x91453ac562951b28564341b3187365a7a511d597,<a href=https://celoscan.io/address/0x91453ac562951b28564341b3187365a7a511d597 target=_blank>CeloScan 🔗</a>,100000.09997640499,,2023-04-15 12:00:00
0x6d70cd504b902c5dcbaffba2e12a3c34611983d9,<a href=https://celoscan.io/address/0x6d70cd504b902c5dcbaffba2e12a3c34611983d9 target=_blank>CeloScan 🔗</a>,99014.99999999999,,2023-04-15 12:00:00
0x6d55e81ad355f2cd59de9d70249d350365ba9e3d,<a href=https://celoscan.io/address/0x6d55e81ad355f2cd59de9d70249d350365ba9e3d target=_blank>CeloScan 🔗</a>,98527.87845462648,,2023-04-15 12:00:00
