Address,Average Total cStables in USD,Average cUSD in USD,Average cEUR in USD,Average cREAL in USD,Average cUSD Balance,Average cEUR Balance,Average cREAL Balance
0x351aebcded9240ae77dd0a3987e2110b15e0f038,5127.506784873317,5126.224354172983,1.2724902862070777,0.009940414126497514,5130.85176768885,1.1865030683303663,0.049362840163914574
0x685305ff7116bb13cdd140b371dddfe3f786a129,889.2383473624876,889.0832589886063,0.1540987784800497,0.0009895954012412685,894.6111837415556,0.1427096875740658,0.004881054227229003
0xe267d978037b89db06c6a5fcf82fad8297e290ff,27.789052314349718,26.18988617558461,1.5875836631934443,0.011582475571659971,26.22909865555184,1.4777189726040167,0.05732466907192003
0xe37f80f22f43579edce961563f793031d00bfa9f,22.811135103315664,22.168159317341566,0.631468259815955,0.011507526158143537,22.202741222238323,0.585423988747553,0.056666442034124645
0x6088e40ba11a8ef9af341595a611498fbf6a7294,22.321018784977635,21.32834950952852,0.9860355991872557,0.0066336762618589545,21.38350078940411,0.9194628562125283,0.03293508348951839
0x82f0e7879314516952f7961b15c63fc6b2734dfb,19.850028763743765,18.810543930370024,1.0300520697895805,0.009432763584163275,18.8560053540788,0.960405411138749,0.046708694415887514
0xe3b1e1647bece359c76582550f6e210999973b50,19.742728326558876,18.74970485127075,0.983358587110482,0.009664888177645443,18.79522771056731,0.9169666389078645,0.04763810624491636
0x4a03c4c2e101ac4612d89b79f61c9c5bdd51929d,19.657750357222064,18.646538143205312,1.0059479259247235,0.005264288092029408,18.691592561835762,0.9380656112602455,0.026241297672283996
0x63b4b616c5345e3dcc9e21db69297e2129447f4e,19.59809872561004,18.571362027923577,1.0202661925603984,0.006470505126064728,18.61650232113323,0.9512623796690776,0.03206211215875567
0xdc28d9d983e60a998dcedaa3b1b7ebb78301ef41,19.411880073055514,18.43354369677516,0.9669752676645089,0.01136110861584313,18.4779936950605,0.9019372238932675,0.05605407228119212
0x6ce2bf81eb8712685094a88fe0ab36355cc77c32,19.407379992860808,18.3457769151073,1.0136666666845418,0.04793641106896519,18.390422635686285,0.9454248158966291,0.23631301643840907
0xdff75a3b93fd9ead6922ca5269c2db0a104d3d05,19.339605211885083,18.34942015223057,0.985580472963455,0.004604586691054589,18.394852816373373,0.919420100271995,0.022955112480784395
0x89457b24524c94f97c0cc03f794c3e80b3dfd30b,19.254780377932228,18.22124049603919,1.0261125184548983,0.007427363438140964,18.266822509139523,0.9569920215568561,0.03688162948288695
0x794e6c182bfdf9a79b472f706dbb01876e53e5bd,19.2477973521162,18.23356574562732,1.0083320026854385,0.005899603803440706,18.278974104985114,0.9404818105916781,0.02930327807820583
0x535f03cd6a8c79a17b9322274f655cd7379cb270,19.16662147610042,18.172919580153422,0.9856827799887737,0.008019115958224406,18.218591191819673,0.9192652619025506,0.039555587418183547
0x1f1788b0966056fa64e8e1453a74a9052a2b3e8f,19.13459403929483,18.157941774831684,0.9709109017595149,0.005741362703629923,18.201761319231334,0.9054391302571995,0.028407128281008366
0x159e7e0fe97178d893b1559d85657838ad410a90,19.10253102015112,18.139162904028204,0.9524574090055876,0.010910707117324744,18.182634303437727,0.8881338806065062,0.05391757362533381
0xc46dc0741ff61af883e284daea062ae7382e7091,18.939453937396287,17.957432782809725,0.9661802997997069,0.015840854786854514,18.000651069551687,0.900937308359252,0.07814642864876468
0xa870d462f8d93d745a025dc0230d1a7793f73bf5,18.92399619276694,17.985165652551345,0.931761027787841,0.007069512427753526,18.02938315622592,0.8690756120400017,0.03491288604780395
0xaa397ca08bbebc31717f8ab2cea35320c51568e6,18.648166680007524,17.687675004453677,0.9523858112725195,0.008105864281327506,17.730589376594036,0.888099613311918,0.040060333765734285
0xff3bd8067551f79ac3ebbb1fa00d114e4b53b642,18.638153576699644,17.64183602071825,0.9921734352145123,0.004144120766880831,17.684937575409553,0.9251002979384919,0.020651527211403606
0xffbcf262c1d5c4392ef469ba79f2cd195d2affda,18.591939271842758,17.572436981816153,1.011625460486802,0.007876829539804236,17.61537176095469,0.9436510331872551,0.039000595220906605
0x8234915fe3b271acb26f37dd04e72cb2f7eb435c,18.534521561507898,17.5740181048942,0.9500432533391798,0.010460203274514883,17.617289720737276,0.8862806699577453,0.051650435283080484
0x4b64995254836fa1d104a85df94e0401689e587a,18.52984379473393,17.56020411948363,0.9591070225637182,0.010532652686585736,17.60330211114227,0.8945425390472088,0.051934542815649395
0xcceb5af6a01c70884b4a80d838a4368465bfaeb7,18.421773494842846,17.48477823876053,0.930504340893572,0.0064909151887425805,17.527075098373086,0.8679543454912932,0.03215790744784658
0x9778c47192e8875efb2da2f31081faae574f96e2,18.401872962051094,17.39037759028199,1.0069007528388205,0.0045946189302847,17.43295301580302,0.9392402486856796,0.02285626359273292
0x2ad6d354e3ab2a196b64964a788534fdf7932e2b,18.340207996070646,17.3458858964476,0.9789971486279306,0.015324950995116158,17.388200190590062,0.9132373548960753,0.07553647680190204
0xe10a8cc6c22cdc320c67bd600a1d8a0a46d7f400,18.32186555252324,17.31329963655783,0.9996543084974987,0.008911607467911486,17.35579638587808,0.9326108013658225,0.04409088029919164
0xd8c68ebecb6f074ac5c4fb66a690ac0ad38a5a3c,18.30914039187327,17.331959226355234,0.9699099237347459,0.007271241783291338,17.374574516400415,0.9048249542296918,0.035988984621869904
0xa3ba418dbd6e2f2a0edebae256f988fcc92b8e86,18.29594846807323,17.386652113493557,0.9043460896094908,0.004950264970184892,17.429458448167832,0.843578154014851,0.024633175659097156
