Address,Total cStables in USD,Contract,Beneficiary,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Date
0xe267d978037b89db06c6a5fcf82fad8297e290ff,30.805597301906655,Validator,,29.133855316930664,1.6656417113833806,0.006100273592612216,29.248039663778055,1.576686628490571,0.029384685624672807,2023-06-15 
0xe37f80f22f43579edce961563f793031d00bfa9f,25.670812198232653,Validator,,25.00251336821534,0.6641163356454367,0.004182494371875473,25.100505742634585,0.6286486097329154,0.02014684757637177,2023-06-15 
0x6088e40ba11a8ef9af341595a611498fbf6a7294,23.770754651511677,Validator,,22.760381761744117,1.003646596189932,0.006726293577627604,22.84958654762605,0.9500459535373104,0.03240018979430832,2023-06-15 
0x82f0e7879314516952f7961b15c63fc6b2734dfb,21.404114951529763,Validator,,20.347480128315983,1.0527286356110042,0.0039061876027781765,20.427228026531562,0.9965067228164243,0.018815892919563273,2023-06-15 
0xdff75a3b93fd9ead6922ca5269c2db0a104d3d05,21.278470318448832,Validator,,20.277629210678686,0.9962373535472546,0.004603754222891913,20.357103342126347,0.9430324081138778,0.02217603333345089,2023-06-15 
0xe3b1e1647bece359c76582550f6e210999973b50,21.211993725812277,Validator,,20.2038030529861,0.9993587388444852,0.00883193398169126,20.282987837503715,0.9459870930421407,0.042542944930234035,2023-06-15 
0x4a03c4c2e101ac4612d89b79f61c9c5bdd51929d,21.128566459576444,Validator,,20.11710994750312,1.00639025891729,0.005066253156035195,20.195954955649977,0.9526430885068236,0.024403865502916313,2023-06-15 
0x89457b24524c94f97c0cc03f794c3e80b3dfd30b,21.128324285653353,Validator,,20.0693386179332,1.0521868676462771,0.006798800073873446,20.14799639586265,0.9959938884536127,0.03274944963742599,2023-06-15 
0x6ce2bf81eb8712685094a88fe0ab36355cc77c32,21.11765966324002,Validator,,20.062410662062724,1.027996195956161,0.027252805221134692,20.141041287248143,0.9730951411856101,0.13127527833887942,2023-06-15 
0x794e6c182bfdf9a79b472f706dbb01876e53e5bd,21.035534185547526,Validator,,20.01229312561926,1.018744428483187,0.00449663144508011,20.090727325096434,0.9643374726156828,0.02166002874751664,2023-06-15 
0x63b4b616c5345e3dcc9e21db69297e2129447f4e,21.022193093770465,Validator,,19.9961073165406,1.0237145759556692,0.002371201274197019,20.074478078960862,0.9690421849244184,0.011421947382734747,2023-06-15 
0x535f03cd6a8c79a17b9322274f655cd7379cb270,20.998501219962616,Validator,,19.9723052473668,1.015700541903806,0.010495430692008458,20.05058272231472,0.961456147517042,0.05055591797615551,2023-06-15 
0xdc28d9d983e60a998dcedaa3b1b7ebb78301ef41,20.931289175924906,Validator,,19.949038042297598,0.9680688962781796,0.014182237349129932,20.027224326066563,0.9163683124576324,0.06831506482977633,2023-06-15 
0xa870d462f8d93d745a025dc0230d1a7793f73bf5,20.746439779211343,Validator,,19.811661064468925,0.927612721213083,0.00716599352933313,19.88930892651805,0.8780727355462965,0.03451820051200762,2023-06-15 
0x909621ca0ac6c1494775bce3469e8c0e157fa469,20.695851842961932,Validator,,19.691837425643815,1.0007283155082098,0.0032861018099096125,19.769015662791354,0.9472835262412073,0.01582897343027423,2023-06-15 
0x1f1788b0966056fa64e8e1453a74a9052a2b3e8f,20.53781696156629,Validator,,19.547604458358276,0.9856141762076354,0.004598327000377678,19.62421740309998,0.9329765710458022,0.02214989069821088,2023-06-15 
0x159e7e0fe97178d893b1559d85657838ad410a90,20.482699142316196,Validator,,19.508136422259717,0.9645650160085383,0.009997704047939792,19.584594679890007,0.9130515600425004,0.048158395841952625,2023-06-15 
0xc46dc0741ff61af883e284daea062ae7382e7091,20.213465201033177,Validator,,19.21610584236615,0.9886149346737544,0.008744423993269303,19.29141954426697,0.9358170713265801,0.04212141408251728,2023-06-15 
0xff3bd8067551f79ac3ebbb1fa00d114e4b53b642,20.04721152846134,Validator,,19.019906602372306,1.0242773173097672,0.0030276087792667243,19.094451340405246,0.9695748725740139,0.014583826581318297,2023-06-15 
0xaa397ca08bbebc31717f8ab2cea35320c51568e6,20.001830309833252,Validator,,19.027334091495522,0.9712788319351278,0.0032173864026026323,19.101907940093646,0.9194068186345832,0.015497975056081258,2023-06-15 
0xffbcf262c1d5c4392ef469ba79f2cd195d2affda,19.94077987479878,Validator,,18.901732722019528,1.0348424189723089,0.004204733806938707,18.975814301050832,0.9795757355484035,0.020253973723729307,2023-06-15 
0x8234915fe3b271acb26f37dd04e72cb2f7eb435c,19.83478934068692,Validator,,18.86815682118097,0.9575762981395818,0.009056221366366753,18.94210680615219,0.9064360808917501,0.043623325045685085,2023-06-15 
0x4b64995254836fa1d104a85df94e0401689e587a,19.754942405862767,Validator,,18.76041359040568,0.9802560194006122,0.014272796056475367,18.833941297230066,0.9279045713875008,0.06875128119048923,2023-06-15 
0x2eb79345089ca6f703f3b3c4235315cbeaad6d3c,19.72145886234955,Validator,,18.661508701759264,1.0505606946850448,0.009389465905239893,18.734648770559527,0.9944545627114286,0.045228545838205826,2023-06-15 
0x9778c47192e8875efb2da2f31081faae574f96e2,19.718163484964137,Validator,,18.698976525667558,1.0160961472702286,0.0030908120263508725,18.772263442145693,0.961830625225624,0.014888273179955348,2023-06-15 
