Address,Total cStables in USD,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Date
0x685305ff7116bb13cdd140b371dddfe3f786a129,6821.755847210001,6821.755847210001,0,0,6844.610000000001,0,0,2023-02-15 
0x6088e40ba11a8ef9af341595a611498fbf6a7294,15.843343263027581,15.133648918975538,0.7045716572897543,0.00512268676228883,15.184349461828583,0.6602324281148457,0.02672125388374898,2023-02-15 
0x909621ca0ac6c1494775bce3469e8c0e157fa469,13.44470806628692,12.709026007750047,0.733903280293671,0.0017787782432007722,12.75160361221122,0.6877181898199338,0.009278565574097246,2023-02-15 
0x4a03c4c2e101ac4612d89b79f61c9c5bdd51929d,13.27076095165885,12.541394619026786,0.7255474908482863,0.003818841783778503,12.583410627110709,0.679888236546531,0.019920062572910582,2023-02-15 
0xe3b1e1647bece359c76582550f6e210999973b50,13.246125370251253,12.527797069059414,0.716551558729539,0.0017767424623003562,12.569767522818104,0.6714584252640793,0.009267946416452831,2023-02-15 
0x89457b24524c94f97c0cc03f794c3e80b3dfd30b,13.24506232687273,12.503887636214985,0.7372368253174206,0.003937865340323529,12.545777988919989,0.6908419523251225,0.02054092010728096,2023-02-15 
0x82f0e7879314516952f7961b15c63fc6b2734dfb,13.231177590635498,12.492604309255992,0.7359822692119904,0.002591012167516235,12.534456860713915,0.689666346387636,0.013515386975007941,2023-02-15 
0x535f03cd6a8c79a17b9322274f655cd7379cb270,13.202104866177926,12.463593276806936,0.735774522915021,0.002737066455970257,12.505348635902212,0.6894716737228178,0.014277243770805168,2023-02-15 
0x63b4b616c5345e3dcc9e21db69297e2129447f4e,13.173937046780878,12.457180256625485,0.7145671077807704,0.002189682374623872,12.498914130908588,0.6695988573197481,0.011421947382734747,2023-02-15 
0x794e6c182bfdf9a79b472f706dbb01876e53e5bd,13.169253391272942,12.428634991041074,0.7374259677421523,0.0031924324897159274,12.470273233367287,0.6910191918735035,0.01665255031645021,2023-02-15 
0xdff75a3b93fd9ead6922ca5269c2db0a104d3d05,13.144818404849532,12.410604943293006,0.7299621314022015,0.004251330154324575,12.45218278160077,0.6840250604196023,0.02217603333345089,2023-02-15 
0x157fff3d901f41b5ca9f5ec5f785677a72951030,12.974826315732727,12.201210265587045,0.7705089586671857,0.0031070914784954965,12.242086592720138,0.7220202450690815,0.0162073896159552,2023-02-15 
0x6ce2bf81eb8712685094a88fe0ab36355cc77c32,12.938096641375944,12.172746000025066,0.7490634794793769,0.01628716187150167,12.213526966566432,0.7019243461640386,0.08495803230015529,2023-02-15 
0x369e1950614527c64f670da1a279c45602d4fab6,12.923825830356368,12.260350463292436,0.6614500981920367,0.0020252688718949436,12.301424921104003,0.6198245414611315,0.01056432419548892,2023-02-15 
0xdc28d9d983e60a998dcedaa3b1b7ebb78301ef41,12.90320812484774,12.17868816163169,0.7198716614963121,0.004648301719737894,12.219489035521296,0.6745695914437259,0.024246739288405487,2023-02-15 
0xa870d462f8d93d745a025dc0230d1a7793f73bf5,12.76987720769757,12.072146796462093,0.6957356391786714,0.001994772056806168,12.112590736932711,0.6519524673301786,0.010405244951247013,2023-02-15 
0x1f1788b0966056fa64e8e1453a74a9052a2b3e8f,12.747164322143153,12.036757569772814,0.7083069974426843,0.0020997549276553914,12.077082949742001,0.6637327004767662,0.010952862651797872,2023-02-15 
0xff3bd8067551f79ac3ebbb1fa00d114e4b53b642,12.684512065629043,11.975760438606851,0.705955786089852,0.0027958409323400224,12.01588146682458,0.6615294526389763,0.014583826581318297,2023-02-15 
0x159e7e0fe97178d893b1559d85657838ad410a90,12.631707111954952,11.950262422787828,0.6784164592361001,0.0030282299310243513,11.990298027902996,0.6357231965269404,0.015796027467647647,2023-02-15 
0x8234915fe3b271acb26f37dd04e72cb2f7eb435c,12.618771162437472,11.89195508666713,0.7253218566870515,0.001494219083291026,11.931795351345272,0.6796768017143228,0.007794231686483696,2023-02-15 
0x4b64995254836fa1d104a85df94e0401689e587a,12.596687251063894,11.886198514427976,0.7082714809455136,0.002217255690404152,11.92601949351683,0.6636994190597201,0.01156577690141733,2023-02-15 
0xd375e40327b48738234f385b98056cefc6cad73a,12.571805438133536,11.845541677847597,0.7245268327325592,0.0017369275533791319,11.885226448960678,0.6789318092207232,0.009060261594207909,2023-02-15 
0xffbcf262c1d5c4392ef469ba79f2cd195d2affda,12.548921920451896,11.78154258712592,0.7645124919420347,0.002866841383941205,11.821012949363846,0.7164011405463627,0.014954183228354108,2023-02-15 
0xd8c68ebecb6f074ac5c4fb66a690ac0ad38a5a3c,12.545381027464458,11.799506361913256,0.7433010472406251,0.0025736183105776697,11.839036906142868,0.6965245481598539,0.01342465613612578,2023-02-15 
0xd3b544dd9de0b5d935453418e581fa6a2a8f33a7,12.491649586852104,11.805397558477804,0.6840885822402597,0.0021634461340398824,11.84494783931327,0.6410383685252121,0.011285092392739872,2023-02-15 
0x9778c47192e8875efb2da2f31081faae574f96e2,12.48649969135878,11.72412903644903,0.7595164490306366,0.00285420587911411,11.763407052597653,0.711719502407459,0.014888273179955348,2023-02-15 
0xbe685bdede8f4676668702ac21c8231463c8f2bc,12.479467619539752,11.751390459777939,0.7259459573044706,0.0021312024573437874,11.790759806772753,0.680261627206185,0.011116901068319147,2023-02-15 
0xe10a8cc6c22cdc320c67bd600a1d8a0a46d7f400,12.456464125425065,11.697301401740123,0.7559838877562584,0.0031788359286828885,11.736489540315235,0.7084092478953504,0.01658162715128924,2023-02-15 
