Address,Total Volume in USD,cUSD Volume in USD,cEUR Volume in USD,cREAL Volume in USD,Contract,cUSD Volume,cEUR Volume,cREAL Volume
0xd3b3eb1f847e11db0b3dfb47de0df1dd2d494d43,2013.3166360522173,2013.3166360522173,,,,2019.009923077765,,
0x56993a945a93c8832f15b50a2288249d364166fd,2013.2768446844789,2006.8680859723504,6.408758712128433,,,2012.5431376911183,5.990020761191052,
0x7cd8cba9e9519ca7c36feb2d5131e847f8e09339,2013.0279098078681,2013.0279098078681,,,,2018.7203803690052,,
0x1c3e8e8dc0139e333e3988f6631dfa486a4054ea,2012.3842165008816,,2012.3842165008816,,,,1880.8982796498672,
0x61b608fec866881899b9a1963f6520838cf4bb49,2012.3542533585128,2012.3542533585128,,,,2018.0448189438232,,
0x32c7e85e75f8958dc24a4fe36450f4e053a67613,2012.223711907568,9.971801589677831,2002.2519103178902,,,10.0,1871.4280019999999,
0xfe42ef0247339ea0172faf3ee470525c75686045,2011.8957740944409,1987.9459534624955,23.949820631945478,,,1993.567496890722,22.38497800528213,
0x9d1b457d6f672b2b54598c80175e91a2dcd075df,2011.7704847343737,2011.7704847343737,,,,2017.45939953,,
0x0595e3877cfc6b7c360357327933b0a2b93d93d1,2011.207569288245,2011.207569288245,,,,2016.894892263117,,
0xa1d805e16d178fc28da2629092b894532439713b,2010.9381036163102,,2010.9381036163102,,,,1879.546653447243,
0x991f3d1397c3eab7069d131115580def5e61c55e,2010.475566992216,2010.475566992216,,,,2016.16082,,
0x295e3df109c3b276e14e152edb80ec1c5864b39b,2010.30143839551,2010.30143839551,,,,2015.9861989998328,,
0x8bfbc65f45994125ebec00debab3841771f40d99,2010.2952568758715,2010.2952568758715,,,,2015.98,,
0x63f39fc7706f41d205ef9d37b37b4ecaf1a3d721,2010.2382609962797,1078.4852505421684,931.7530104541112,,,1081.5350073336267,870.8737725388311,
0x77e17b8b5dae6ecc08874c19ff06b62978e8ec12,2010.2326351359272,,2010.2326351359272,,,,1878.887279138789,
0xa781d21ef39bc68e3653d8ffe8cea6a200011c06,2009.983097844669,2009.983097844669,,,,2015.6669582408,,
0xbb70235336115baa8d56fe51f63d70066d2d1382,2009.72153326013,2009.72153326013,,,,2015.404654,,
0x24415ad8d317f9e6859160a9acebe906d8b40415,2009.1242743316889,2009.1242743316889,,,,2014.8057061337897,,
0xbdc5bfd1bb89998067dab18e8374a48e9c7802ae,2008.8779030560809,2008.8779030560809,,,,2014.5586381657877,,
0x00f8fd934b550e76b0fb5091c37040c3cac6979a,2008.757366506631,2008.757366506631,,,,2014.4377607612726,,
0xe88554a7f3976db9ce0596a4037b08bf83f83e7c,2008.366700181561,2008.366700181561,,,,2014.0459897041005,,
0xd8ee67ff01f30f19a04774e5ce9df53f5ffa7d65,2008.3412714759952,2008.3412714759952,,,,2014.0204890908592,,
0xa7b4cb6335bff60751183ee168f8b67190aa54c2,2008.0293306658427,2008.0293306658427,,,,2013.7076661697981,,
0xae2c8edc874ebe6d64c3470bc609b1409e7895fc,2007.9321713855254,2007.9321713855254,,,,2013.6102321410083,,
0xf9be708c65083c939d046f26fc767e92d35d46ae,2007.2535345249673,2007.2535345249673,,,,2012.9296762209422,,
0x1ef52d6e36605b90d7947e017edafd5dea9c820b,2007.2160910560506,2007.2160910560506,,,,2012.8921268688216,,
0x112545738d599dd688805a3203735691fe464250,2006.808200208469,2006.808200208469,,,unverified,2012.4830825813744,,
0xb41a91328fb1a583a94da1ce863b848d23a7f1b4,2006.6503731030855,2006.6503731030855,,,,2012.3248091701314,,
0x3a2c31ec376016485eb38535932232cfac226228,2006.5376127809636,1682.2805884552197,324.257024325744,,,1687.0377667728653,303.07059368571123,
0x6bad4ccc3e1d370a6559ee834e460af831cd1817,2005.4929239650128,2005.4929239650128,,,,2011.16408698,,
0xf277f52cc770d9419902d4105de5c70f5439a35a,2004.8450490454202,2004.8450490454202,,,,2010.5143799899781,,
0x42b5ac899445c3960d8d8a53fdf9f4c9686a7a5b,2004.7877497984139,2004.7877497984139,,,,2010.4569187113004,,
0x6f7c387109efd4418494b9956ca2d250c0b4ea61,2004.401233565072,2004.401233565072,,,,2010.069309481548,,
0xecfc28290a2e6201f439b0817be9d2e534f22ce7,2004.2921003287233,2004.2921003287233,,,,2009.9598676365943,,
0xb248757bb44a378ff2a4771971d4ac487958db86,2004.1202678800412,2004.1202678800412,,,,2009.7875492775327,,
0xd82d0cb4e1ebb8256e60caf0d7fd22d2483b0a18,2003.7468259530492,2003.7468259530492,,,,2009.41305132585,,
0x4ca4617dfedb5cc93da2867c775847943633f1fa,2003.6275062536542,2001.4801577882647,2.147348465389435,,,2007.1399734427814,2.0070441823394223,
0x5bbbf516c97d76e3ec08678a015386c0ded42367,2003.6274109457245,,2003.6274109457245,,,,1872.7136296367785,
0x678af2651ebd8ecca0ef3bd3dcf8aa1cf6aa9c88,2003.4146409920638,,2003.4146409920638,,,,1872.5147617284933,
0x4c306181b8685c3a6c4408a950970a61e819a4e5,2002.8304030298207,2002.8304030298207,,,,2008.4940369281135,,
0xec7ebf570cadc5e9fd830dff72bac1fe306ef983,2002.7957528921563,1.5826008005442535E-4,2002.7955946320762,,,1.58707610286035E-4,1871.9361628585675,
0xd1142501e9cd7daff8531ed7906de4cfe9ae8435,2002.405591350555,2002.405591350555,,,unverified,2008.06802396,,
0x1ec40f3a18fc147271c6df97d0e09bc1544f672b,2002.2977468876372,2002.2977468876372,,,,2007.9598745328901,,
0x2f8cebab18ca90edfabad24ead7eec31d7ed1755,2001.641833803946,,2001.641833803946,,,,1870.8577869008534,
0x2671809dda0290eda3029d1757a23d5f7ca91b31,2001.510589045512,2001.510589045512,,,,2007.170490753995,,
0xb3963c84ea04dafaff4efde38b79edb4cf395921,2001.449573188401,2001.449573188401,,,,2007.1093023553267,,
0x551268a7a442f6869fda1a3439ced45e4eff0003,2001.449570688742,2001.449570688742,,,,2007.109299848599,,
0xab93ad10ccb91fed7f466ea2f2a0e75c76ca58e7,2001.4494923837274,2001.4494923837274,,,,2007.1092213221525,,
0x73c13e357b747a05db74c04a9aa1a8a6b733fbf7,2000.7924398272746,2000.7924398272746,,,,2006.450310742611,,
0xea611cb61814d7f325b23acd3745572bf9afc3f3,2000.7854779313934,,2000.7854779313934,,,,1870.0573839389117,
0xfd0a2f17f15093a2c002201a453ab906f3d81646,2000.7272060455487,2000.7272060455487,,,,2006.3848924918173,,
0xdf1669af44488907f09255fa2e25c03dacbf9dfd,2000.3401762024057,2000.3401762024057,,,,2005.99676819987,,
0x115f8eb0fb73cbf64431b7dd249a1459b5dcacc9,2000.3109168642286,2000.3109168642286,,,,2005.9674261216971,,
0x3dc92bab90c09deaefd614a6ce4e666d2420cdb9,2000.1497604408062,,2000.1497604408062,,,,1869.4632032031534,
0xdee92a14d78ac1b432baaf2d7d6513fcd082aec0,2000.0857680199515,,2000.0857680199515,,,,1869.403391943798,
0x5550e3a6654903815878083a53625d0e1efd0d19,1998.8331913948775,1998.8331913948775,,,,2004.4855219180668,,
0xce1508dc992f13cdc2f77df0a5f031e80504eac2,1998.3795864560436,1998.3795864560436,,,Pair,2004.0306342683732,,
0x7bffeb2cf4ae7c1261d0b3d6f58856eafdb22be4,1997.697082183504,1997.697082183504,,,unverified,2003.3462,,
0x11b9c79fec39804de708991f1ba0bf3a8e7e65f7,1997.6968186185472,1997.6968186185472,,,,2003.3459356897301,,
0x295a9b338359df525650396a9a96d15792ecc53a,1997.34188661088,1997.34188661088,,,,2002.99,,
0x36d4ee7e5dc4ecab024b21a01dd051f292b62b90,1997.1578516686698,1997.1578516686698,,,,2002.8054446410158,,
0x54d6ed3fb6f251b434a6d585c08fa5f5ceadb4ac,1997.1578510294614,1997.1578510294614,,,,2002.805444,,
0xc5a10c6b79bcf563e7bdfbf1aaaa51d291bbb611,1997.026902710218,1997.026902710218,,,,2002.6741253831326,,
0x34c70fd6d71723ee349958c384cadb18e809b32b,1996.9201908125929,1996.9201908125929,,,,2002.5671117240001,,
0xf4914517964058f8c417fd342c3d1a77cae51f3f,1996.9103390783912,1996.9103390783912,,,,2002.5572321309166,,
0x2ad0fe01eb29ac92ffe119d3087934e43fa2a67e,1996.6841144729997,1996.6841144729997,,,,2002.330367804188,,
0x7e446fe68e668edf129ef4d7c675136e5c14b7d1,1996.657232987028,1996.657232987028,,,,2002.3034103023463,,
0x209f06da91bd5067f2f3b33aab9e4ece4a0b7e05,1996.615570824237,1996.615570824237,,,,2002.2616303266657,,
0x0c924e243594ecab9505b200219ccdd3d2053596,1996.372010996008,1996.372010996008,,,,2002.0173817562957,,
0xab93a97e669a574b084ed6d706a0adb7c5de6604,1996.3546782535018,1996.3546782535018,,,,2002.0,,
0x66940f75faa408c5ce4f631bb558f73c6eb618c5,1996.3184112224899,1996.3184112224899,,,unverified,2001.9636304125331,,
0x4fb54ec8309311e449a76df806062c3dea8bc81e,1996.1316821696291,1996.1316821696291,,,unverified,2001.7763733244517,,
0x7dd46296b364a9392298a525dcdba9ad71353964,1995.775382704982,1995.775382704982,,,unverified,2001.4190663108263,,
0x04b9f7a901e4dbdf6633ebbc6e50f508d060ecd3,1995.2752108456377,1995.2752108456377,,,,2000.9174800579854,,
0xdaab03b30de96acc5bddf787e3fc172df982d54f,1995.2671374917102,,1995.2671374917102,,,,1864.8996029573207,
0x7bfce01ee65eb8023d47460f5297ea6b5ff5f0d5,1995.2449830309329,1004.3168823347601,990.9281006961729,,,1007.1569047005152,926.182457889162,
0xa751bb679963c7884bfaaef636738df1888b049e,1995.1196572424992,1589.0149778775258,406.1046793649735,,,1593.508418300633,379.5704550413845,
0x7b4467128ec65cbe349f2736cdbb8a532e5f6ec8,1994.7202224831497,1994.7202224831497,,,,2000.3609222910693,,
0xf0e0ae3300d8d967e4b8159d75b8cef75ec977f4,1994.4495752673092,1994.4495752673092,,,,2000.0895097349664,,
0xce14ebfb6ab60f81ad2d752f5da97caaf15e4d6b,1994.3953553814802,1994.3953553814802,,,,2000.0351365253298,,
0xc405b6ce00e62b722e223bcbc7983ee9e53ac28e,1994.3944443586659,1994.3944443586659,,,,2000.0342229263115,,
0xce58db1143dfe93e9fdc72f2a292df204ff2a259,1994.3762528745067,1994.3762528745067,,,unverified,2000.0159800000001,,
0x63f908c7a4160c3caa92bbf6c971122963d756f4,1994.3719425405382,1994.3719425405382,,,,2000.0116574772044,,
0xc93cfae9b65dd6a9ec2a16a2c487cd8a6acf8121,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x840fe3c2d03c38011dc2958540835aeff0d76df4,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x490acd045916ac96cc4647fc6c8d9f236246729e,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x75d5c5809433d992e2d36e5af08e060cce386e06,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x29f6cad2df8150504a2d690ac65bbebc3b06e77d,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x13cf38689f291df61b8b6f888353e6c5a4eef530,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x56a9177c6db487fae05a8127da1743b59879d91c,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x64a871919cff66af7d77aeb89ce367a31af61604,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x1b8941773118a44059353eef721bc48595c2e551,1994.3603179355662,1994.3603179355662,,,unverified,2000.0,,
0x2c18889a914588ce5e772b35a4dd2c35ff532aa5,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xa25e56bf740d937273dc8ccb224b4253dfe34ef3,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xc76bc2023ec7fde82ac93869ec0198d372d462e2,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xb07b8dfde0cb30a9c977f7ca6a9d4668336cadbd,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x5e63c3a92522a2e1a5d10340581be90d2e5c3d48,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xb3ac1f0af41473d0807f9d921f07e9cc43124817,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xf915da10e5136352ba049acb0545deb119054256,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x9da8662b7ff652ee3babe06601f14acf22fdb3f5,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x9df2f2223c171c45e7a390d20fdc4c845372aba1,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xd1a0f9037923fb8972e61585fc5ab38c061d4fc6,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x4cd082cdbf8a20f2bc5b4bb0dbb7ddf2d29f8ec4,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x138976a2ae14ecc940f3d7e46c4a647c5dc2e3e8,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xbc1c628bfdc9156e11b2525fc19d64a9afe8895c,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x11e4637d62c3ead24781d2503167ae0a8825bb0a,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x7ec2769f3b0f1a1d7b50cbb3c51da03e7c698176,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xf7a459c6f4922b4a332e335ce6c000987ceb4f58,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x82adc5c5624d5fa7902caa307adefee307b3f37e,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xa1cc340223e4dfec0f5918d1158d3aef3ea0c3a7,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xcfa038455b54714821f291814071161c9870b891,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x3ce1d78f5af930a8ce31d867741e2631eba90ca0,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x303f40fa8453001f10bfc2dd1e655a617e41ac7e,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x56d6854d8e2600e4c39e2cf1079a89baa608835a,1994.3603179355662,1994.3603179355662,,,unverified,2000.0,,
0xfa83c019a2fb20740b333b55afd5e4390ea27005,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x0d477cc89c939eb78306f64acf04efef3b396c92,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x76a6d08b82034b397e7e09dae4377c18f132bbb8,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0xccf1e9cf67ffe6c7eea246960ad7decb31167916,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x8eafb05b54d6d8b3e2e1de6db46271455b055ff5,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x09fe473681be7f252804c06cabb2bf83b8f37577,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x7b1b8b4c8c7f707dedf61ee7ce9676b60abd03c2,1994.3603179355662,1994.3603179355662,,,,2000.0,,
0x0c2808ae8b83a3350b27d235596370a0999a09dc,1994.3603179355662,1994.3603179355662,,,unverified,2000.0,,
0xb5c829857c6a94669b75a065c48b7e374a662094,1994.3602539022897,1994.3602539022897,,,unverified,1999.9999357856493,,
0x650e9f3cd036ba487b8aebf6496ecc0d2b3addd0,1994.3581482638967,1994.3581482638967,,,,1999.9978241929005,,
0x2d8e966c3aa494a826f287b8b5be7de52964fe20,1994.3546805802123,1994.3546805802123,,,,1999.9943467032479,,
0x6dbb62eae2e8a294843d4855024ac4521a7fcbd4,1994.3528981405148,1994.3528981405148,,,,1999.9925592231407,,
0xa2efab27adf9f99ed836ecb92cc446ac558f7806,1994.3510555337625,1994.3510555337625,,,,1999.9907114058374,,
0xa42a7425fab049eb3737764f1c24675f4b10347f,1994.3449373743701,1994.3449373743701,,,,1999.984575945422,,
0x240ef02fc739985145639975579b1a95d8df9c95,1994.3442739531113,1994.3442739531113,,,,1999.9839106481304,,
0xac147a759f89a4bab1d2e4ce39ae5bed47d188c6,1994.326126277838,1994.326126277838,,,,1999.9657116545884,,
0x48b6decdfde53fd177c40f615a68807ea1d8601a,1994.3071936705082,,1994.3071936705082,,,,1864.00238031611,
0x65cde4de064bf9c7d4b3d06bb536ba55d2d45940,1994.305009150895,1994.305009150895,,,unverified,1999.9445348123168,,
0xbaba4bf2ccc5dc5219d3a6bb7dc3b30d09dc1063,1994.2685971914755,1994.2685971914755,,,,1999.9080198866113,,
0x37cd712cdbc512930771bb1406e96bcea5983967,1994.2210917721989,1994.2210917721989,,,unverified,1999.8603801307966,,
0x473f49eb1b206b37854f80c7e3ca110f0d682993,1994.1829363811707,1074.0638396095358,920.1190967716351,,,1077.1010934687447,860.0,
0x5ddedcdb58d34d58ae47746ff302a6a83f3fc137,1994.1608819037726,1994.1608819037726,,,,1999.8,,
0xa2409ce492d69e0fa3a291050e41303cafa877f1,1993.925891765242,1993.925891765242,,,,1999.564345352826,,
0xd7a80b4ada95598f289856582214ec2043218530,1993.7620098401856,1993.7620098401856,,,,1999.4,,
0xe03f1a34e5fa6a40555416644150de63d73ba923,1993.250996169285,1993.250996169285,,,,1998.8875412769648,,
0x8c45ce51bbf7391f93e0f5c2f1c15dbbcd964b4e,1993.1810854016453,1993.1810854016453,,,,1998.8174328146063,,
0x98dbbcfa65580268134589eab6299baca8328cf3,1992.3940440392219,1992.3940440392219,,,,1998.0281658447961,,
0xf5ad244e3e685e8c36f60d385704becb1e7761b3,1992.3659576176306,1992.3659576176306,,,,1998.0,,
0xe0670a9f8828fa5ffe9cceb56d49ce48465fb55e,1991.6622031201284,1991.6622031201284,,,,1997.2942554149586,,
0x706d2643a6e6ac1223aa65a97658d52f21a9f1f9,1991.4923137426108,,1991.4923137426108,,,,1861.3714200996712,
0x3859f21754501dcfaf75105cac3c333cdeb50f5b,1991.1614491846703,1991.1614491846703,,,,1996.79208544,,
0x159f9e8634f9a8f74d01ff60b4e765813410da99,1990.9660048650533,1990.9660048650533,,,,1996.5960884400001,,
0xf1e13b9d9d8a32d54015c44d84d67ea5ec027975,1990.7405765833178,1435.7913497933803,554.9492267899374,,,1439.851502139412,518.6897399628656,
0x730375cce46dc25ed82547cc479aa1b70b60b3ff,1990.4496023566453,1990.4496023566453,,,,1996.078225640822,,
0xee933185c4bb4221751d4d6845077fc1df44ca7a,1990.4090236333539,1990.4090236333539,,,unverified,1996.0375321684073,,
0x6d852299450a1ed8732cbac16d5ae21037ea3c81,1990.3991109046426,1990.3991109046426,,,,1996.027591408333,,
0x08172b56c0551adb4a9d573475b2303717dc599a,1989.4906621497335,437.0938944735606,1552.3967676761729,,,438.3299151539599,1450.9656683420171,
0x82ed6aa61b566dc34206e9a8dd729c24780cf5f1,1988.9803586282426,1988.9803586282426,,,,1994.6048271629345,,
0xa51186548821513102788e5d8ceb2b4cd74dd5b5,1988.873445599859,1988.873445599859,,,,1994.4976118042832,,
0x0d51a15d93c57566629429685d662d21f8e6e75d,1988.4993427066124,1988.4993427066124,,,,1994.1224510172558,,
0xe1f85acb0ff293d284b9600770bbc21947005ab4,1988.499310576874,1988.499310576874,,,,1994.1224187966604,,
0xa1a5f147389e211d3361c670abd2f21a5d59d06e,1988.4941045829164,1988.4941045829164,,,,1994.1171980811148,,
0xe78958cb3b1a6fb3e7746ef1eab24ece7df831ce,1988.494083942744,1988.494083942744,,,,1994.1171773825758,,
0xce75733cfd6ff384747b2378bf6cdb3a2281175a,1988.4940789572559,1988.4940789572559,,,,1994.1171723829898,,
0x3546099f77265bd4ed7bcd0f40739d64505f7281,1988.4280252898193,1988.4280252898193,,,,1994.0509319280002,,
0x966aceda1a0653856dd91322d108f66ee90c4875,1988.0504130862034,1988.0504130862034,,,,1993.6722519069228,,
0x594523cc3b3d26df9e16c572058fe86e2b1d6ad1,1987.8972238613571,1987.8972238613571,,,,1993.5186294912855,,
0x95b1bdb3b812e9764f4b84922c4da15e3483beec,1987.6282989464034,1987.6282989464034,,,,1993.2489441064176,,
0x1cbe4cf964af509f57550a6c2d89ffab51b10ae4,1987.4873884203794,1987.4873884203794,,,,1993.1076351114916,,
0xdaf9dae998893159ba9f1c5058b6e2305a8c1892,1987.3596546310941,1987.3596546310941,,,,1992.9795401146782,,
0x155df48ac561e361c18a76da5dfee193f782143e,1987.1099777231086,1987.1099777231086,,,,1992.729157166582,,
0xa58bc05600a66f38c23241055bcf2702583a10fd,1986.9420268674694,1683.4008515789128,303.5411752885567,,,1688.1611977934472,283.70828479060225,
0x4856a7e624290888f80b6f67f236c7d90a1b292d,1986.913961132045,1986.913961132045,,,,1992.5325862768577,,
0xcd4e9a7c28d0f1742a0e22060d33423524ff53a4,1986.8085757840727,1986.8085757840727,,,unverified,1992.4269029186155,,
0xed31f4da46206b3d91dab20010f4135e0906187e,1986.6070638906408,1277.222433684723,709.3846302059177,,,1280.834182467912,663.0345833681822,
0x97519fa61dbd781672d2171d9d48b0fd52c473c9,1986.382876663824,1986.382876663824,,,,1992.0,,
0x0372eb26644159a1c5931b04127029808948d5fb,1986.3615512589088,1986.3615512589088,,,,1991.9786142907844,,
0xe52ddbfdff6d2dc9c0a9cbfd48ad33b22155b1d1,1986.0666568829818,1986.0666568829818,,,,1991.6828860081116,,
0xb88a84dbbc69d4e0ff9f2869133eefc72d634354,1986.0313461788123,1986.0313461788123,,,,1991.6474754518024,,
0x315acad98e061ea48016d4c0df6b377438a19cd2,1985.6650322597472,1985.6650322597472,,,,1991.2801256647347,,
0x668824542ae9968509369cea9aad46f5db185331,1985.627211838102,1978.4429039286433,7.184307909458699,,,1984.037574490652,6.714896825652916,
0xa7946ebd718e3dad1a0b63f6464b19d05f6afa15,1985.5462884275944,1985.5462884275944,,,,1991.1610460469897,,
0xf3b6976fe116f0afa8d13efdaa3357911c7a4a9c,1984.5024810425937,1984.5024810425937,,,,1990.1142869677865,,
0xb5ec0f3314a8ad0bead0225d1e65d0011b06756a,1984.4128615022894,1984.4128615022894,,,,1990.024414,,
0x31910e7575c1902383edbccecf0745c5855b9b17,1984.367128781165,1984.367128781165,,,,1989.9785519552,,
0xc2fb0a68b6a3e12fa94b0de16e31a4e2f77d2908,1984.3486291395297,1984.3486291395297,,,,1989.96,,
0xc69d91f2c96986b722cd6635d220b701ad575173,1984.256898968109,1984.256898968109,,,,1989.8680104326227,,
0xe01cec7227498f41d502a68678b75642a477fe0d,1984.256898968109,1984.256898968109,,,,1989.8680104326227,,
0xbf9caf5ef183ac49d4bfc1985ed801295f27e476,1983.9351982456217,1983.9351982456217,,,,1989.5454,,
0x9eca6b93980ce7dc19c8ec0f9984c175fcae33ed,1983.7441479625943,1983.7441479625943,,,,1989.3538094621126,,
0x5dcaa42e169b39315ec14211252a27e7370340c8,1983.7439209513093,1983.7439209513093,,,,1989.3535818088817,,
0xcad20cd1b6e876fa7bed7305fda40fffec2d8d8d,1983.7432039004063,1983.7432039004063,,,,1989.3528627302912,,
0x6922d14d4fc2781fb3eb3b5aa7b27897ac29d953,1983.5120594954897,1982.6431702553944,0.8688892400952088,,,1988.2497183936143,0.8121174194772078,
0x73bf654eeddcaddea7895ae1f9b5e5c38cb429a9,1982.1429061727376,1982.1429061727376,,,,1987.7480396566702,,
0x0771284f1b8197d8ae0ca666621505fabfbaf469,1981.8889496719964,1981.8889496719964,,,,1987.4933650139214,,
0x3a08dae8c7ce3bb158933487cef26d269db19974,1980.7764126293132,,1980.7764126293132,,,,1851.3556786703602,
0x6db3a49d75308ed57500dcc0500b22caeaf1d988,1980.5087373843508,1980.5087373843508,,,,1986.1092497412367,,
0x692bf63cacfbd90a1b343b57b369e95a81da2fc3,1980.3873231867037,4.192713750439737,,1976.194609436264,,4.204569969362172,,9847.817113214507
0xd58a8f82ecbe63f4345be1abd08952057a10ebff,1979.7699798610706,1979.7699798610706,,,,1985.3684031483351,,
0xe5677a84c5a2181600d5200f7c347eda49e686b7,1979.3454470103318,1979.3454470103318,,,,1984.9426697972242,,
0x0fd484fe908de3186a2d378c68820cc2b674692f,1978.8759464484099,,1978.8759464484099,,,,1849.5793858824902,
0x753e0fb90ec97cf202044d4c3b1f759210f4d8d1,1977.507873477365,1977.507873477365,,,,1983.0998999462186,,
0xf654c0a2e30bda6957e02c52ef985b772e609d65,1977.4835822223222,1977.4835822223222,,,,1983.0755399999998,,
0x474b156806404d143e2c8cb8110de359e3be9ff3,1977.240978886556,1977.240978886556,,,,1982.8322506268767,,
0xb096b6975212acf69f9e42c80b1a1556747de53b,1977.0618932577574,1977.0618932577574,,,,1982.6526585770469,,
0x734479e6a8af379525ec7f0d99a43bb0c47e2b97,1976.4507610387907,1976.4507610387907,,,,1982.0397981892115,,
0x28ccc71da26b2060d0ef93b779e585637d0ceca6,1976.4104315855693,1976.4104315855693,,,,1981.9993546917565,,
0x5322202275daa776b572bff1783a77ccaef923ec,1976.388880918211,1976.388880918211,,,,1981.9777430830973,,
0xa6f04fec636540931c8b2a4d07271a10fb42e300,1975.641591361151,1975.641591361151,,,,1981.228340329403,,
0xa599ab9bf0f8ffe8857c44efd17bc6c07426d277,1975.2595670732796,1975.2595670732796,,,,1980.8452357475119,,
0x457862e205e7400575c62820ebb23141adcf7d59,1975.0967916246266,1975.0967916246266,,,,1980.682,,
0x66f39cd8f13342e6450873204057285ba255d7e1,1974.532083437211,,1974.532083437211,,,,1845.5193438697352,
0x4b809b610a968abecc33eea5d2971498fed9cc81,1974.5112627802846,1974.5112627802846,,,,1980.0948153883967,,
0x87788802c0bc77491a5ad3d6e395a6b38e1b62ba,1974.4548989772413,1974.4548989772413,,,,1980.0382921989446,,
0x384452d53c7e4aded457b5b24474e3546bf289ff,1974.4256299019496,1974.4256299019496,,,,1980.0089403561221,,
0xfbd073865e053e6100c3baab3c8e9c67fc013d62,1974.3591860616962,1974.3591860616962,,,,1979.9423086249792,,
0x0117ce17bc661d9bc331a328dc57c05d99b087d3,1973.5431251061455,1973.5431251061455,,,,1979.1239400000002,,
0x6bf65d9d457f07b5ef77aa784030f358cf6e5355,1972.9519162727393,1972.9519162727393,,,,1978.5310593373742,,
0xe35327cc64ebb7d6bead858d2324b43a44bf947c,1972.5341789748518,1972.5341789748518,,,,1978.1121407556811,,
0x5363bc249b0acf98c310b14f7452b85939b13b3a,1972.5089497917656,1972.5089497917656,,,,1978.086840229132,,
0x49f245435c05f0785998e03ce4ae43b3d3e8c304,1972.4796663537397,1967.61358025666,4.866086097079635,,,1973.1776274945214,4.548143885037876,
0x8de00c2e6af6b412652766e717f2ebe1c2d393cb,1972.277020120926,1972.277020120926,,,,1977.8542547040852,,
0xab3b26bb6b26e2a116590d02940bdc0c0fc229fe,1972.2346032155194,1972.2346032155194,,,,1977.8117178515165,,
0xbdcd5b17637d7b0ca627ca8be07b809f5bd5a6df,1971.9740222388032,1971.9740222388032,,,unverified,1977.5504,,
0xbb403de78daf656c4f29de85828b6f71d3d19ff1,1970.848351186039,1970.848351186039,,,,1976.4215457577243,,
0x9653447ac112877330e5726e3674fd8219fa80df,1970.7978798891802,1970.7978798891802,,,,1976.370931737374,,
0xc7c70045f50cd3aceb33436318c8ed5b9c9e15bd,1970.5308233640824,1970.5308233640824,,,,1976.103120025823,,
0xed0a223ef927abf1a599333377bcb27c8b5083cf,1969.3848632286072,1969.3848632286072,,,,1974.9539193270632,,
0x8ce6edb2f047ee9bdf495d36aec2b86d896fbcc7,1969.267540271589,1969.267540271589,,,,1974.836264602425,,
0x27ce5fffa75095e150dcbf04c976023b4e076990,1968.8677736436732,1968.8677736436732,,,,1974.4353675084337,,
0x0ce2f49d243b7c66e7a16e93f6ae6c15a1f7b6b3,1968.738480284857,1968.738480284857,,,,1974.3057085319153,,
0x9e832cdcc348f39be7574a03d1aa0d27763eb920,1968.4519656085,1968.4519656085,,,,1974.0183836450526,,
0xcb16b57e776d3f544f24717d52dd20b3778fdb91,1967.752587150484,,1967.752587150484,,,,1839.182808928724,
0xd8676c161df6c2d2f1e813c61665cdad8445ebfc,1967.1215024570035,1967.1215024570035,,,,1972.6841581898716,,
